"",BBK01.OUP311,BBK01.OUP311_FLAGS
"",Time deposits of the federal states / for more than two years / Foreign banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:24:48,
1999-01,0.034,
1999-02,0.031,
1999-03,0.033,
1999-04,0.033,
1999-05,0.033,
1999-06,0.033,
1999-07,0.032,
1999-08,0.032,
1999-09,0.032,
1999-10,0.030,
1999-11,0.029,
1999-12,0.029,
2000-01,0.030,
2000-02,0.030,
2000-03,0.027,
2000-04,0.026,
2000-05,0.026,
2000-06,0.026,
2000-07,0.018,
2000-08,0.022,
2000-09,0.017,
2000-10,0.014,
2000-11,0.014,
2000-12,0.014,
2001-01,0.014,
2001-02,0.014,
2001-03,0.014,
2001-04,0.013,
2001-05,0.013,
2001-06,0.013,
2001-07,0.013,
2001-08,0.013,
2001-09,0.012,
2001-10,0.010,
2001-11,0.010,
2001-12,0.010,
2002-01,0.010,
2002-02,0.010,
2002-03,0.010,
2002-04,0.011,
2002-05,0.010,
2002-06,0.016,
2002-07,0.016,
2002-08,0.015,
2002-09,0.015,
2002-10,0.011,
2002-11,0.010,
2002-12,0.010,
2003-01,0.010,
2003-02,0.010,
2003-03,0.010,
2003-04,0.005,
2003-05,0.005,
2003-06,0.005,
2003-07,0.005,
2003-08,0.005,
2003-09,0.005,
2003-10,0.003,
2003-11,0.005,
2003-12,0.002,
2004-01,0.002,
2004-02,0.002,
2004-03,0.002,
2004-04,0.002,
2004-05,0.003,
2004-06,0.003,
2004-07,0.003,
2004-08,0.003,
2004-09,0.002,
2004-10,0.001,
2004-11,-,Nothing exists
2004-12,-,Nothing exists
2005-01,0.004,
2005-02,0.004,
2005-03,0.004,
2005-04,0.004,
2005-05,0.004,
2005-06,0.004,
2005-07,0.004,
2005-08,0.004,
2005-09,-,Nothing exists
2005-10,0.009,
2005-11,0.007,
2005-12,0.190,
2006-01,0.133,
2006-02,0.133,
2006-03,0.139,
2006-04,0.139,
2006-05,0.139,
2006-06,0.129,
2006-07,0.114,
2006-08,0.114,
2006-09,0.114,
2006-10,0.110,
2006-11,0.111,
2006-12,0.114,
2007-01,0.089,
2007-02,0.089,
2007-03,0.085,
2007-04,0.085,
2007-05,0.085,
2007-06,0.085,
2007-07,0.064,
2007-08,0.064,
2007-09,0.064,
2007-10,0.064,
2007-11,0.064,
2007-12,0.314,
2008-01,0.297,
2008-02,0.300,
2008-03,0.050,
2008-04,0.067,
2008-05,0.067,
2008-06,0.067,
2008-07,0.052,
2008-08,0.088,
2008-09,0.088,
2008-10,0.088,
2008-11,0.082,
2008-12,0.090,
2009-01,0.070,
2009-02,0.035,
2009-03,0.037,
2009-04,0.046,
2009-05,0.046,
2009-06,0.046,
2009-07,0.046,
2009-08,0.046,
2009-09,0.046,
2009-10,0.046,
2009-11,0.046,
2009-12,0.046,
2010-01,0.041,
2010-02,0.041,
2010-03,0.047,
2010-04,0.047,
2010-05,0.047,
2010-06,0.092,
2010-07,0.098,
2010-08,0.123,
2010-09,0.124,
2010-10,0.129,
2010-11,0.130,
2010-12,0.140,
2011-01,0.141,
2011-02,0.140,
2011-03,0.140,
2011-04,0.140,
2011-05,0.140,
2011-06,0.147,
2011-07,0.141,
2011-08,0.141,
2011-09,0.142,
2011-10,0.149,
2011-11,0.149,
2011-12,0.149,
2012-01,0.156,
2012-02,0.156,
2012-03,0.189,
2012-04,0.189,
2012-05,0.190,
2012-06,0.160,
2012-07,0.149,
2012-08,0.149,
2012-09,0.145,
2012-10,0.145,
2012-11,0.145,
2012-12,0.139,
2013-01,0.143,
2013-02,0.146,
2013-03,0.146,
2013-04,0.148,
2013-05,0.151,
2013-06,0.146,
2013-07,0.155,
2013-08,0.155,
2013-09,0.155,
2013-10,0.147,
2013-11,0.147,
2013-12,0.147,
2014-01,0.147,
2014-02,0.144,
2014-03,0.142,
2014-04,0.143,
2014-05,0.143,
2014-06,0.136,
2014-07,0.139,
2014-08,0.190,
2014-09,0.139,
2014-10,0.131,
2014-11,0.115,
2014-12,0.177,Provisional value
