"",BBEX3.A.GNF.USD.CA.AA.A04,BBEX3.A.GNF.USD.CA.AA.A04_FLAGS
"",Exchange rates for the US dollar in Guinea / USD 1 = GNF ... (buying),
unit,GNF (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-19 15:14:10,
1990,658.3583,
1991,756.8251,
1992,901.5317,
1993,952.6593,
1994,971.8356,
1995,987.1436,
1996,999.4588,
1997,1097.8774,
1998,1233.0069,
1999,1391.8201,
2000,1746.6899,
2001,1939.3250,
2002,1966.0329,
2003,1976.0700,
2004,2267.7708,comment
2005,3711.5158,
2006,5116.4792,
2007,4396.4118,
2008,4524.5833,
2009,4825.4167,
2010,6237.5000,
2011,6705.1928,
2012,6664.2067,
2013,6583.8841,
2014,6712.6339,
"","Source: Since 2006: Banque Internationale pour le Commerce et L`Industrie de la Guinee, Conakry. 1990 - 2005: Banque Centrale de la Republique de Guinee, Conakry.",
"",Methodology: Calculated on the basis of month-end rates.,
"","Comment on 2004: On 2 July 2004, the Guinean franc was devalued. We recorded the following exchange rates (buying/selling rate).  1 July 2004: USD 1 = GNF 1,990.00 / 2,010.00  14 July 2004: USD 1 = GNF 2,487,50 / 2,512,50.  Calculated devaluation: 20.0%.",
