"",BBK01.TVD409,BBK01.TVD409_FLAGS
1989-05,-89,
1989-06,34,
1989-07,135,
1989-08,50,
1989-09,235,
1989-10,11,
1989-11,430,
1989-12,227,
1990-01,426,
1990-02,78,
1990-03,196,
1990-04,156,
1990-05,91,
1990-06,178,
1990-07,163,
1990-08,139,
1990-09,77,
1990-10,70,
1990-11,133,
1990-12,123,
1991-01,-269,
1991-02,97,
1991-03,229,
1991-04,247,
1991-05,105,
1991-06,113,
1991-07,83,
1991-08,85,
1991-09,114,
1991-10,6,
1991-11,213,
1991-12,168,
1992-01,230,
1992-02,453,
1992-03,5,
1992-04,305,
1992-05,56,
1992-06,459,
1992-07,-184,
1992-08,-43,
1992-09,185,
1992-10,502,
1992-11,250,
1992-12,124,
1993-01,366,
1993-02,440,
1993-03,274,
1993-04,431,
1993-05,-136,
1993-06,103,
1993-07,144,
1993-08,429,
1993-09,12,
1993-10,602,
1993-11,169,
1993-12,544,
1994-01,-201,
1994-02,-241,
1994-03,472,
1994-04,-61,
1994-05,-41,
1994-06,-258,
1994-07,37,
1994-08,113,
1994-09,74,
1994-10,-71,
1994-11,309,
1994-12,-163,
1995-01,5,
1995-02,-60,
1995-03,2,
1995-04,192,
1995-05,342,
1995-06,219,
1995-07,408,
1995-08,201,
1995-09,-361,
1995-10,-27,
1995-11,348,
1995-12,-107,
1996-01,625,
1996-02,33,
1996-03,153,
1996-04,1101,
1996-05,-442,
1996-06,172,
1996-07,97,
1996-08,205,
1996-09,968,
1996-10,409,
1996-11,169,
1996-12,336,
1997-01,-300,
1997-02,253,
1997-03,569,
1997-04,864,
1997-05,100,
1997-06,598,
1997-07,191,
1997-08,618,
1997-09,-680,
1997-10,1192,
1997-11,218,
1997-12,-636,
1998-01,271,
1998-02,275,
1998-03,1519,
1998-04,-656,
1998-05,963,
1998-06,1371,
1998-07,-3067,
1998-08,869,
1998-09,283,
1998-10,2039,
1998-11,1221,
1998-12,161,
1999-01,-81,
1999-02,4,
1999-03,1327,
1999-04,2260,
1999-05,963,
1999-06,1269,
1999-07,2034,
1999-08,711,
1999-09,2188,
1999-10,1408,
1999-11,592,
1999-12,784,
2000-01,866,
2000-02,2294,
2000-03,1866,
2000-04,439,
2000-05,3528,
2000-06,1370,
2000-07,911,
2000-08,2203,
2000-09,1838,
2000-10,1912,
2000-11,3660,
2000-12,7629,
2001-01,1802,
2001-02,-131,
2001-03,2005,
2001-04,1811,
2001-05,1326,
2001-06,322,
2001-07,-849,
2001-08,230,
2001-09,770,
2001-10,891,
2001-11,-726,
2001-12,-1659,
2002-01,778,
2002-02,1243,
2002-03,-397,
2002-04,77,
2002-05,-165,
2002-06,1249,
2002-07,357,
2002-08,-7,
2002-09,930,
2002-10,1441,
2002-11,2479,
2002-12,-3189,
2003-01,373,
2003-02,1367,
2003-03,2055,
2003-04,776,
2003-05,98,
2003-06,1722,
2003-07,2405,
2003-08,265,
2003-09,1418,
2003-10,2012,
2003-11,-80,
2003-12,671,
2004-01,932,
2004-02,4134,
2004-03,3689,
2004-04,1735,
2004-05,2340,
2004-06,1690,
2004-07,871,
2004-08,2860,
2004-09,3809,
2004-10,2737,
2004-11,2860,
2004-12,2874,
2005-01,3188,
2005-02,7375,
2005-03,4330,
2005-04,2127,
2005-05,2908,
2005-06,4178,
2005-07,-1132,
2005-08,2712,
2005-09,2801,
2005-10,-454,
2005-11,5710,
2005-12,4309,
2006-01,3790,
2006-02,4140,
2006-03,6612,
2006-04,-242,
2006-05,6134,
2006-06,7582,
2006-07,1279,
2006-08,3308,
2006-09,7614,
2006-10,6699,
2006-11,10516,
2006-12,3834,
2007-01,-75,
2007-02,8656,
2007-03,8404,
2007-04,-1,
2007-05,3354,
2007-06,8966,
2007-07,509,
2007-08,1988,
2007-09,674,
2007-10,1784,
2007-11,1574,
2007-12,147,
2008-01,-707,
2008-02,1938,
2008-03,-719,
2008-04,-4840,
2008-05,9564,
2008-06,5749,
2008-07,3232,
2008-08,233,
2008-09,-3179,
2008-10,-10612,
2008-11,-7415,
2008-12,-7648,
2009-01,-1787,
2009-02,-3733,
2009-03,-3191,
2009-04,-1564,
2009-05,-4065,
2009-06,-2854,
2009-07,-1587,
2009-08,-1096,
2009-09,-652,
2009-10,-1719,
2009-11,4626,
2009-12,-3062,
2010-01,68,
2010-02,-1659,
2010-03,2301,
2010-04,-2325,
2010-05,-570,
2010-06,4243,
2010-07,-11938,
2010-08,1113,
2010-09,-1508,
2010-10,-927,
2010-11,-2305,
2010-12,-1568,
2011-01,-1437,
2011-02,855,
2011-03,-4769,
2011-04,1184,
2011-05,5375,
2011-06,-2442,
2011-07,-2491,
2011-08,-39,
2011-09,-2065,
2011-10,-3154,
2011-11,-784,
2011-12,-4130,
2012-01,-775,
2012-02,-2343,
2012-03,-1635,
2012-04,-4156,
2012-05,858,
2012-06,-5278,
2012-07,-2371,
2012-08,666,
2012-09,-1769,
2012-10,-1048,
2012-11,841,
2012-12,3192,
2013-01,690,
2013-02,-1803,
2013-03,-5338,
2013-04,-526,
2013-05,717,
2013-06,-284,
2013-07,-2773,
2013-08,1682,
2013-09,-1403,
2013-10,-1593,
2013-11,1874,
2013-12,-714,
2014-01,494,
2014-02,-2337,
2014-03,94,
2014-04,1950,
2014-05,-679,
2014-06,-915,
2014-07,-1091,
2014-08,-583,
2014-09,249,
2014-10,-995,
2014-11,9,
2014-12,-927,
2015-01,3664,
