"",BBK01.QUY376,BBK01.QUY376_FLAGS
"",Consolidated German banks: Foreign securities issued by foreign general government / Countries in Europe / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:29:56,
2002-03,169.857,
2002-04,156.019,
2002-05,158.223,
2002-06,147.589,
2002-07,146.452,
2002-08,146.711,
2002-09,154.280,
2002-10,151.929,
2002-11,153.284,
2002-12,146.810,
2003-01,152.980,
2003-02,154.426,
2003-03,147.416,
2003-04,146.888,
2003-05,143.583,
2003-06,142.720,
2003-07,136.997,
2003-08,130.940,
2003-09,135.200,
2003-10,135.426,
2003-11,133.795,
2003-12,134.674,
2004-01,138.827,
2004-02,142.122,
2004-03,150.208,
2004-04,149.648,
2004-05,146.764,
2004-06,148.980,
2004-07,145.844,
2004-08,149.904,
2004-09,147.041,
2004-10,157.926,
2004-11,156.713,
2004-12,152.954,
2005-01,156.082,
2005-02,163.848,
2005-03,172.395,
2005-04,181.063,
2005-05,180.172,
2005-06,178.877,
2005-07,171.058,
2005-08,172.142,
2005-09,168.301,
2005-10,166.683,
2005-11,161.937,
2005-12,140.572,
2006-01,152.013,
2006-02,150.600,
2006-03,153.663,
2006-04,155.958,
2006-05,156.684,
2006-06,154.076,
2006-07,151.780,
2006-08,147.741,
2006-09,151.720,
2006-10,152.291,
2006-11,153.036,
2006-12,146.574,
2007-01,151.757,
2007-02,150.317,
2007-03,150.068,
2007-04,147.621,
2007-05,151.589,
2007-06,152.740,
2007-07,148.845,
2007-08,141.426,
2007-09,136.968,
2007-10,137.769,
2007-11,129.865,
2007-12,126.682,
2008-01,137.413,
2008-02,143.656,
2008-03,144.435,
2008-04,143.471,
2008-05,141.649,
2008-06,145.654,
2008-07,145.455,
2008-08,141.076,
2008-09,135.928,
2008-10,130.050,
2008-11,130.963,
2008-12,125.346,
2009-01,124.189,
2009-02,125.289,
2009-03,124.588,
2009-04,124.937,
2009-05,127.197,
2009-06,130.751,
2009-07,130.213,
2009-08,129.461,
2009-09,133.728,
2009-10,139.315,
2009-11,139.347,
2009-12,130.563,
2010-01,136.297,
2010-02,133.357,
2010-03,134.229,
2010-04,136.966,
2010-05,127.959,
2010-06,131.281,
2010-07,134.663,
2010-08,129.619,
2010-09,132.405,
2010-10,130.915,
2010-11,130.624,
2010-12,123.895,
2011-01,130.211,
2011-02,130.033,
2011-03,128.078,
2011-04,130.649,
2011-05,133.100,
2011-06,129.395,
2011-07,127.554,
2011-08,128.749,
2011-09,124.431,
2011-10,124.957,
2011-11,119.652,
2011-12,111.249,
2012-01,113.990,
2012-02,113.789,
2012-03,113.584,
2012-04,112.732,
2012-05,114.028,
2012-06,112.987,
2012-07,114.143,
2012-08,112.037,
2012-09,115.276,
2012-10,114.218,
2012-11,112.097,
2012-12,115.239,
2013-01,118.195,
2013-02,116.509,
2013-03,117.868,
2013-04,118.008,
2013-05,124.436,
2013-06,119.556,
2013-07,120.906,
2013-08,126.181,
2013-09,123.276,
2013-10,124.811,
2013-11,127.568,
2013-12,121.379,
2014-01,123.171,
2014-02,126.835,
2014-03,124.840,
2014-04,127.513,
2014-05,130.821,
2014-06,130.194,
2014-07,131.586,
2014-08,127.176,
2014-09,135.990,
2014-10,137.073,
