"",BBK01.OUC382,BBK01.OUC382_FLAGS
"",Securities (excluding money market paper) issued by foreign general government / Big banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:01:03,
1999-01,12.687,
1999-02,7.985,
1999-03,8.881,
1999-04,11.813,
1999-05,13.624,
1999-06,11.931,
1999-07,12.206,
1999-08,11.951,
1999-09,15.052,
1999-10,17.038,
1999-11,16.677,
1999-12,18.071,
2000-01,20.126,
2000-02,21.227,
2000-03,23.122,
2000-04,23.425,
2000-05,24.871,
2000-06,22.167,
2000-07,20.847,
2000-08,19.631,
2000-09,24.041,
2000-10,22.460,
2000-11,20.941,
2000-12,19.213,
2001-01,18.927,
2001-02,21.891,
2001-03,19.130,
2001-04,19.581,
2001-05,21.894,
2001-06,19.483,
2001-07,17.663,
2001-08,21.339,
2001-09,17.028,
2001-10,16.916,
2001-11,15.163,
2001-12,16.007,
2002-01,16.077,
2002-02,16.719,
2002-03,18.057,
2002-04,16.336,
2002-05,18.632,
2002-06,20.456,
2002-07,18.739,
2002-08,17.902,
2002-09,19.785,
2002-10,15.816,
2002-11,17.622,
2002-12,12.986,
2003-01,15.101,
2003-02,14.003,
2003-03,10.643,
2003-04,9.200,
2003-05,9.520,
2003-06,9.899,
2003-07,6.044,
2003-08,-0.670,
2003-09,6.697,
2003-10,7.815,
2003-11,8.179,
2003-12,7.447,
2004-01,7.999,
2004-02,11.137,
2004-03,14.157,
2004-04,12.000,
2004-05,12.447,
2004-06,9.421,
2004-07,10.878,
2004-08,10.438,
2004-09,9.678,
2004-10,14.691,
2004-11,11.491,
2004-12,19.514,
2005-01,25.515,
2005-02,27.184,
2005-03,30.588,
2005-04,39.884,
2005-05,35.650,
2005-06,29.559,
2005-07,24.038,
2005-08,24.452,
2005-09,20.572,
2005-10,21.891,
2005-11,24.594,
2005-12,22.144,
2006-01,25.884,
2006-02,26.211,
2006-03,28.128,
2006-04,26.686,
2006-05,27.232,
2006-06,23.597,
2006-07,24.473,
2006-08,21.405,
2006-09,22.792,
2006-10,21.462,
2006-11,20.032,
2006-12,19.028,
2007-01,22.926,
2007-02,21.585,
2007-03,23.380,
2007-04,21.364,
2007-05,25.945,
2007-06,23.753,
2007-07,22.526,
2007-08,19.390,
2007-09,14.469,
2007-10,14.945,
2007-11,14.561,
2007-12,15.689,
2008-01,19.249,
2008-02,21.358,
2008-03,20.207,
2008-04,20.080,
2008-05,17.327,
2008-06,21.092,
2008-07,19.547,
2008-08,17.236,
2008-09,16.680,
2008-10,16.279,
2008-11,16.180,
2008-12,15.102,
2009-01,15.370,
2009-02,15.240,
2009-03,16.678,
2009-04,15.359,
2009-05,16.276,
2009-06,15.383,
2009-07,14.919,
2009-08,13.460,
2009-09,14.891,
2009-10,14.049,
2009-11,14.015,
2009-12,15.014,
2010-01,14.552,
2010-02,17.115,
2010-03,14.003,
2010-04,12.781,
2010-05,12.101,
2010-06,13.491,
2010-07,13.900,
2010-08,13.901,
2010-09,15.102,
2010-10,17.899,
2010-11,17.297,
2010-12,14.849,
2011-01,15.774,
2011-02,15.161,
2011-03,12.148,
2011-04,11.668,
2011-05,10.790,
2011-06,12.013,
2011-07,12.235,
2011-08,10.880,
2011-09,11.135,
2011-10,10.980,
2011-11,11.427,
2011-12,10.252,
2012-01,9.289,
2012-02,10.131,
2012-03,12.627,
2012-04,11.216,
2012-05,11.264,
2012-06,11.587,
2012-07,10.518,
2012-08,10.365,
2012-09,10.803,
2012-10,12.340,
2012-11,11.732,
2012-12,12.928,
2013-01,13.778,
2013-02,11.810,
2013-03,11.341,
2013-04,11.864,
2013-05,13.556,
2013-06,13.049,
2013-07,14.204,
2013-08,13.314,
2013-09,12.103,
2013-10,11.695,
2013-11,12.914,
2013-12,12.030,
2014-01,12.368,
2014-02,14.106,
2014-03,13.534,
2014-04,13.125,
2014-05,12.319,
2014-06,11.374,
2014-07,13.912,
2014-08,13.647,
2014-09,16.752,
2014-10,17.161,
2014-11,18.708,
2014-12,18.641,Provisional value
