"",BBEX3.A.UGX.EUR.CA.AB.A04,BBEX3.A.UGX.EUR.CA.AB.A04_FLAGS
"",Exchange rates for the euro in Uganda / EUR 1 = UGX ... (selling),
unit,UGX (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-19 15:17:10,
1999,1555.23,
2000,1523.83,
2001,1573.15,
2002,1714.62,
2003,2242.82,
2004,2258.64,
2005,2212.31,
2006,2310.46,
2007,2382.37,
2008,2573.35,
2009,2845.58,
2010,2901.38,
2011,3553.52,
2012,3249.20,
2013,3446.38,
2014,3459.71,
"","Source: Bank of Uganda, Kampala",
"",Methodology: Calculated on the basis of month-end rates.,
