"",BBK01.OUK251,BBK01.OUK251_FLAGS
"",Bearer debt securities outstanding / with a maturity of more than 1 year / Regional institutions of credit cooperatives,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:07:46,
1968-12,0.459,
1969-01,0.471,
1969-02,0.507,
1969-03,0.507,
1969-04,0.514,
1969-05,0.508,
1969-06,0.481,
1969-07,0.481,
1969-08,0.525,
1969-09,0.550,
1969-10,0.555,
1969-11,0.623,
1969-12,0.635,
1970-01,0.635,
1970-02,0.635,
1970-03,0.636,
1970-04,0.649,
1970-05,0.646,
1970-06,0.656,
1970-07,0.656,
1970-08,0.650,
1970-09,0.645,
1970-10,0.627,
1970-11,0.664,
1970-12,0.665,
1971-01,0.665,
1971-02,0.649,
1971-03,0.649,
1971-04,0.646,
1971-05,0.638,
1971-06,0.635,
1971-07,0.631,
1971-08,0.621,
1971-09,0.651,
1971-10,0.662,
1971-11,0.662,
1971-12,0.661,
1972-01,0.661,
1972-02,0.637,
1972-03,0.607,
1972-04,0.604,
1972-05,0.619,
1972-06,0.624,
1972-07,0.630,
1972-08,0.633,
1972-09,0.628,
1972-10,0.631,
1972-11,0.633,
1972-12,0.634,
1973-01,0.608,
1973-02,0.658,
1973-03,0.734,
1973-04,0.776,
1973-05,0.784,
1973-06,0.802,
1973-07,0.812,
1973-08,0.827,
1973-09,0.870,
1973-10,0.903,
1973-11,0.887,
1973-12,0.916,
1974-01,0.932,
1974-02,0.916,
1974-03,0.948,
1974-04,0.971,
1974-05,0.993,
1974-06,1.018,
1974-07,1.004,
1974-08,0.995,
1974-09,0.990,
1974-10,0.985,
1974-11,0.945,
1974-12,0.950,
1975-01,0.950,
1975-02,0.950,
1975-03,0.950,
1975-04,0.926,
1975-05,0.976,
1975-06,0.976,
1975-07,0.975,
1975-08,0.974,
1975-09,0.982,
1975-10,1.025,
1975-11,1.015,
1975-12,1.020,
1976-01,1.017,
1976-02,1.017,
1976-03,1.018,
1976-04,1.127,
1976-05,1.138,
1976-06,1.135,
1976-07,1.138,
1976-08,1.170,
1976-09,1.168,
1976-10,1.175,
1976-11,1.190,
1976-12,1.198,
1977-01,1.301,
1977-02,1.341,
1977-03,1.393,
1977-04,1.399,
1977-05,1.374,
1977-06,1.374,
1977-07,1.412,
1977-08,1.411,
1977-09,1.900,
1977-10,1.888,
1977-11,1.825,
1977-12,1.804,
1978-01,1.849,
