"",BBK01.QUY893,BBK01.QUY893_FLAGS
"","Consolidated German banks: Foreign securities issued by foreign general government / China, Taiwan / All currencies",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:37:52,
2002-03,0.016,
2002-04,0.059,
2002-05,0.254,
2002-06,0.289,
2002-07,0.354,
2002-08,0.342,
2002-09,0.208,
2002-10,0.303,
2002-11,0.149,
2002-12,0.183,
2003-01,0.325,
2003-02,0.281,
2003-03,0.279,
2003-04,0.125,
2003-05,0.307,
2003-06,0.329,
2003-07,0.367,
2003-08,0.420,
2003-09,0.254,
2003-10,0.260,
2003-11,0.120,
2003-12,0.104,
2004-01,0.188,
2004-02,0.128,
2004-03,0.261,
2004-04,0.122,
2004-05,0.199,
2004-06,0.125,
2004-07,0.200,
2004-08,0.194,
2004-09,0.149,
2004-10,0.146,
2004-11,0.067,
2004-12,0.049,
2005-01,0.101,
2005-02,0.129,
2005-03,0.141,
2005-04,0.131,
2005-05,0.159,
2005-06,0.478,
2005-07,0.333,
2005-08,0.466,
2005-09,0.548,
2005-10,0.578,
2005-11,0.550,
2005-12,0.011,
2006-01,0.022,
2006-02,0.022,
2006-03,0.538,
2006-04,0.646,
2006-05,0.575,
2006-06,0.011,
2006-07,0.005,
2006-08,0.009,
2006-09,0.005,
2006-10,0.029,
2006-11,0.040,
2006-12,0.010,
2007-01,0.003,
2007-02,0.000,
2007-03,0.000,
2007-04,0.000,
2007-05,0.000,
2007-06,0.000,
2007-07,0.000,
2007-08,0.000,
2007-09,0.000,
2007-10,0.000,
2007-11,0.000,
2007-12,0.000,
2008-01,0.000,
2008-02,0.000,
2008-03,0.194,
2008-04,0.184,
2008-05,0.028,
2008-06,0.035,
2008-07,0.074,
2008-08,0.076,
2008-09,0.094,
2008-10,0.026,
2008-11,0.001,
2008-12,0.000,
2009-01,0.000,
2009-02,0.000,
2009-03,0.000,
2009-04,0.089,
2009-05,0.240,
2009-06,0.393,
2009-07,0.450,
2009-08,0.431,
2009-09,0.534,
2009-10,0.564,
2009-11,0.830,
2009-12,0.921,
2010-01,1.086,
2010-02,0.942,
2010-03,0.472,
2010-04,0.917,
2010-05,0.907,
2010-06,0.925,
2010-07,0.980,
2010-08,1.006,
2010-09,0.965,
2010-10,0.892,
2010-11,0.906,
2010-12,0.933,
2011-01,0.679,
2011-02,0.686,
2011-03,0.706,
2011-04,0.662,
2011-05,0.697,
2011-06,0.682,
2011-07,0.404,
2011-08,0.306,
2011-09,0.293,
2011-10,0.290,
2011-11,0.284,
2011-12,0.762,
2012-01,1.354,
2012-02,1.714,
2012-03,1.088,
2012-04,0.240,
2012-05,0.157,
2012-06,0.167,
2012-07,0.205,
2012-08,0.235,
2012-09,0.221,
2012-10,0.218,
2012-11,0.274,
2012-12,0.230,
2013-01,0.183,
2013-02,0.104,
2013-03,0.088,
2013-04,0.062,
2013-05,0.060,
2013-06,0.098,
2013-07,0.142,
2013-08,0.139,
2013-09,0.134,
2013-10,0.054,
2013-11,0.141,
2013-12,0.168,
2014-01,0.232,
2014-02,0.244,
2014-03,0.262,
2014-04,0.250,
2014-05,0.261,
2014-06,0.243,
2014-07,0.185,
2014-08,0.173,
2014-09,0.138,
2014-10,0.153,
