"",BBK01.OUB319,BBK01.OUB319_FLAGS
"",Time deposits of foreign non-banks / Total / Commercial banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:27:20,
1999-01,68.537,
1999-02,74.283,
1999-03,76.528,
1999-04,79.178,
1999-05,78.602,
1999-06,77.146,
1999-07,77.428,
1999-08,77.274,
1999-09,78.446,
1999-10,80.712,
1999-11,82.952,
1999-12,81.017,
2000-01,80.768,
2000-02,79.811,
2000-03,83.452,
2000-04,83.456,
2000-05,100.232,
2000-06,92.711,
2000-07,93.763,
2000-08,96.185,
2000-09,94.024,
2000-10,97.207,
2000-11,99.509,
2000-12,91.589,
2001-01,99.760,
2001-02,101.636,
2001-03,105.054,
2001-04,116.193,
2001-05,119.932,
2001-06,102.965,
2001-07,115.331,
2001-08,122.469,
2001-09,118.325,
2001-10,131.535,
2001-11,130.614,
2001-12,121.045,
2002-01,123.664,
2002-02,126.112,
2002-03,128.866,
2002-04,128.786,
2002-05,130.028,
2002-06,113.564,
2002-07,115.747,
2002-08,108.360,
2002-09,110.172,
2002-10,106.307,
2002-11,108.008,
2002-12,97.972,
2003-01,105.115,
2003-02,112.859,
2003-03,113.405,
2003-04,115.566,
2003-05,114.913,
2003-06,104.700,
2003-07,110.946,
2003-08,108.183,
2003-09,115.356,
2003-10,120.667,
2003-11,124.725,
2003-12,111.576,
2004-01,108.700,
2004-02,112.018,
2004-03,104.146,
2004-04,106.135,
2004-05,102.519,
2004-06,90.874,
2004-07,96.968,
2004-08,104.022,
2004-09,109.967,
2004-10,117.273,
2004-11,122.800,
2004-12,128.710,
2005-01,128.027,
2005-02,134.140,
2005-03,115.879,
2005-04,138.101,
2005-05,135.082,
2005-06,114.036,
2005-07,114.258,
2005-08,111.214,
2005-09,117.090,
2005-10,118.480,
2005-11,112.059,
2005-12,106.913,
2006-01,105.972,
2006-02,99.725,
2006-03,99.029,
2006-04,104.696,
2006-05,96.428,
2006-06,98.071,
2006-07,103.007,
2006-08,103.319,
2006-09,114.353,
2006-10,112.809,
2006-11,114.671,
2006-12,107.244,
2007-01,106.056,
2007-02,111.509,
2007-03,103.754,
2007-04,110.807,
2007-05,106.866,
2007-06,105.694,
2007-07,102.178,
2007-08,102.683,
2007-09,103.821,
2007-10,99.454,
2007-11,109.772,
2007-12,107.116,
2008-01,104.873,
2008-02,120.150,
2008-03,112.774,
2008-04,121.515,
2008-05,112.906,
2008-06,94.120,
2008-07,106.430,
2008-08,105.733,
2008-09,94.711,
2008-10,92.503,
2008-11,79.786,
2008-12,76.350,
2009-01,65.472,
2009-02,63.356,
2009-03,56.602,
2009-04,71.125,
2009-05,48.475,
2009-06,49.335,
2009-07,51.352,
2009-08,53.270,
2009-09,54.578,
2009-10,53.016,
2009-11,64.037,
2009-12,52.856,
2010-01,52.948,
2010-02,56.922,
2010-03,54.790,
2010-04,57.947,
2010-05,58.377,
2010-06,54.089,
2010-07,55.101,
2010-08,58.601,
2010-09,57.864,
2010-10,65.505,
2010-11,65.180,
2010-12,56.562,
2011-01,55.749,
2011-02,57.110,
2011-03,54.613,
2011-04,52.879,
2011-05,51.991,
2011-06,55.257,
2011-07,52.105,
2011-08,58.617,
2011-09,57.785,
2011-10,59.269,
2011-11,56.181,
2011-12,57.456,
2012-01,57.822,
2012-02,55.852,
2012-03,56.314,
2012-04,60.264,
2012-05,58.439,
2012-06,54.525,
2012-07,55.279,
2012-08,54.878,
2012-09,53.759,
2012-10,54.852,
2012-11,54.958,
2012-12,55.487,
2013-01,58.463,
2013-02,57.444,
2013-03,58.926,
2013-04,64.275,
2013-05,62.938,
2013-06,65.079,
2013-07,62.735,
2013-08,59.304,
2013-09,60.427,
2013-10,61.989,
2013-11,69.879,
2013-12,75.523,
2014-01,70.603,
2014-02,68.174,
2014-03,65.234,
2014-04,62.361,
2014-05,61.878,
2014-06,58.635,
2014-07,65.075,
2014-08,70.613,
2014-09,68.376,
2014-10,67.095,
2014-11,68.897,
2014-12,56.597,Provisional value
