"",BBK01.TUD439,BBK01.TUD439_FLAGS
2000-04,99772,
2000-05,98975,
2000-06,97694,
2000-07,97864,
2000-08,99299,
2000-09,99010,
2000-10,99585,
2000-11,98524,
2000-12,96292,
2001-01,94368,
2001-02,94404,
2001-03,95792,
2001-04,95557,
2001-05,97104,
2001-06,96098,
2001-07,94246,
2001-08,93969,
2001-09,92322,
2001-10,94377,
2001-11,93788,
2001-12,92363,
2002-01,91835,
2002-02,89580,
2002-03,92001,
2002-04,89354,
2002-05,89081,
2002-06,86739,
2002-07,86959,
2002-08,75518,
2002-09,74177,
2002-10,73880,
2002-11,75565,
2002-12,74583,
2003-01,73729,
2003-02,75850,
2003-03,75694,
2003-04,73782,
2003-05,74145,
2003-06,73538,
2003-07,72055,
2003-08,72368,
2003-09,70451,
2003-10,70616,
2003-11,69253,
2003-12,68553,
2004-01,67516,
2004-02,64877,
2004-03,60924,
2004-04,60178,
2004-05,62731,
2004-06,60614,
2004-07,59579,
2004-08,60637,
2004-09,57998,
2004-10,60403,
2004-11,58092,
2004-12,59833,
2005-01,57978,
2005-02,57334,
2005-03,56313,
2005-04,52775,
2005-05,52510,
2005-06,50391,
2005-07,46960,
2005-08,46786,
2005-09,46616,
2005-10,46327,
2005-11,47295,
2005-12,50206,
2006-01,49304,
2006-02,47584,
2006-03,45580,
2006-04,49464,
2006-05,45999,
2006-06,44229,
2006-07,43904,
2006-08,43994,
2006-09,45057,
2006-10,47093,
2006-11,48573,
2006-12,45861,
2007-01,43519,
2007-02,42473,
2007-03,43644,
2007-04,43819,
2007-05,41977,
2007-06,42916,
2007-07,46566,
2007-08,47119,
2007-09,49779,
2007-10,50523,
2007-11,49550,
2007-12,53161,
2008-01,49610,
2008-02,52327,
2008-03,50714,
2008-04,50353,
2008-05,51952,
2008-06,50472,
2008-07,52023,
2008-08,52261,
2008-09,49739,
2008-10,46507,
2008-11,47051,
2008-12,49477,
2009-01,44636,
2009-02,45208,
2009-03,44028,
2009-04,46514,
2009-05,45720,
2009-06,44684,
2009-07,45960,
2009-08,45348,
2009-09,47144,
2009-10,46171,
2009-11,44636,
2009-12,43699,
2010-01,43987,
2010-02,46595,
2010-03,45247,
2010-04,47981,
2010-05,44528,
2010-06,44592,
2010-07,44929,
2010-08,45287,
2010-09,46154,
2010-10,45959,
2010-11,47845,
2010-12,46365,
2011-01,43488,
2011-02,42335,
2011-03,43789,
2011-04,43255,
2011-05,43333,
2011-06,43903,
2011-07,44889,
2011-08,47119,
2011-09,49406,
2011-10,48519,
2011-11,48765,
2011-12,49568,
2012-01,50137,
2012-02,49245,
2012-03,44949,
2012-04,45644,
2012-05,44461,
2012-06,44857,
2012-07,44597,
2012-08,42104,
2012-09,39967,
2012-10,40389,
2012-11,39861,
2012-12,42302,
2013-01,41231,
2013-02,38875,
2013-03,38303,
2013-04,37965,
2013-05,37994,
2013-06,37524,
2013-07,37807,
2013-08,38979,
2013-09,38079,
2013-10,39549,
2013-11,40508,
2013-12,44011,
2014-01,40262,
2014-02,39647,
2014-03,41649,
2014-04,40396,
2014-05,41762,
2014-06,38253,
2014-07,37521,
2014-08,40299,
2014-09,38148,
2014-10,40153,
2014-11,41051,
2014-12,42000,
2015-01,41831,
