"",BBK01.PQ3028,BBK01.PQ3028_FLAGS
"",Lending to craft trades / Total / All categories of banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:24:32,
1968-10,3.775,
1969-01,3.853,
1969-04,4.076,
1969-07,4.192,
1969-10,4.510,
1970-01,4.534,
1970-04,4.666,
1970-07,4.708,
1970-10,4.780,
1971-01,4.923,
1971-04,5.103,
1971-07,5.310,
1971-10,5.671,
1972-01,5.919,
1972-04,6.375,
1972-07,6.704,
1972-10,7.046,
1973-01,7.431,
1973-04,7.876,
1973-07,7.938,
1973-10,8.297,
1974-01,8.468,
1974-04,8.780,
1974-07,8.727,
1974-10,8.836,
1975-01,9.023,
1975-04,9.300,
1975-07,9.311,
1975-10,9.535,
1976-01,9.899,
1976-04,10.422,
1976-07,10.718,
1976-10,10.931,
1977-01,11.307,
1977-04,11.837,
1977-07,11.999,
1977-10,12.198,
1978-01,12.809,
1978-04,13.367,
1978-07,13.637,
1978-10,13.909,
1979-01,14.679,
1979-04,15.417,
1979-07,16.007,
1979-10,16.350,
1980-01,17.047,
1980-04,17.893,
1980-07,18.204,
1980-10,25.711,
1981-01,26.680,
1981-04,27.251,
1981-07,27.716,
1981-10,28.149,
1982-01,28.798,
1982-04,29.335,
1982-07,29.795,
1982-10,30.166,
1983-01,30.787,
1983-04,31.304,
1983-07,31.772,
1983-10,32.149,
1984-01,33.047,
1984-04,33.963,
1984-07,34.369,
1984-10,34.680,
1985-01,35.523,
1985-04,36.208,
1985-07,36.102,
1985-10,37.176,
1986-01,37.967,
1986-04,38.163,
1986-07,37.993,
1986-10,37.796,
1987-01,38.478,
1987-04,38.841,
1987-07,38.825,
1987-10,38.520,
1988-01,39.221,
1988-04,39.751,
1988-07,40.255,
1988-10,40.223,
1989-01,41.096,
1989-04,41.755,
1989-07,41.874,
1989-10,42.373,
1990-01,43.027,
1990-04,46.101,
1990-07,46.359,
1990-10,47.027,
1991-01,47.041,
1991-04,48.094,
1991-07,49.087,
1991-10,50.605,
1992-01,52.238,
1992-04,53.684,
1992-07,54.832,
1992-10,54.935,
1993-01,56.348,
1993-04,57.699,
1993-07,58.549,
1993-10,59.420,
1994-01,60.754,
1994-04,62.295,
1994-07,63.182,
1994-10,64.064,
1995-01,64.468,
1995-04,66.000,
1995-07,66.633,
1995-10,67.136,
1996-01,68.104,
1996-04,68.877,
1996-07,69.191,
1996-10,69.658,
1997-01,70.944,
1997-04,71.766,
1997-07,72.162,
1997-10,71.486,
1998-01,72.090,
1998-04,72.682,
1998-07,72.992,
1998-10,73.427,
1999-01,75.396,
1999-04,74.055,
1999-07,73.601,
1999-10,73.914,
2000-01,74.830,
2000-04,75.554,
2000-07,75.369,
2000-10,74.984,
2001-01,75.639,
2001-04,75.655,
2001-07,75.512,
2001-10,74.712,
2002-01,75.060,
2002-04,74.723,
2002-07,73.981,
2002-10,72.384,
2003-01,72.882,
2003-04,71.912,
2003-07,70.227,
2003-10,67.700,
2004-01,66.468,
2004-04,66.198,
2004-07,64.596,
2004-10,61.717,
2005-01,61.504,
2005-04,60.909,
2005-07,60.163,
2005-10,60.647,
2006-01,61.252,
2006-04,60.986,
2006-07,61.468,
2006-10,60.221,
2007-01,59.728,
2007-04,59.924,
2007-07,59.452,
2007-10,58.222,
2008-01,58.625,
2008-04,58.903,
2008-07,58.555,
2008-10,58.183,
2009-01,58.165,
2009-04,55.731,
2009-07,55.117,
2009-10,54.278,
2010-01,54.443,
2010-04,54.988,
2010-07,54.399,
2010-10,53.487,
2011-01,53.931,
2011-04,53.557,
2011-07,52.758,
2011-10,51.689,
2012-01,51.980,
2012-04,51.894,
2012-07,51.839,
2012-10,51.023,
2013-01,51.285,
2013-04,51.051,
2013-07,50.679,
2013-10,49.677,
2014-01,49.379,
2014-04,49.561,
2014-07,49.114,
2014-10,47.930,
