"",BBK01.OUN112,BBK01.OUN112_FLAGS
"",Sight deposits of domestic banks (MFIs) (excluding the Bundesbank) / Special purpose banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:10:17,
1958-12,0.206,
1959-01,-,Nothing exists
1959-02,-,Nothing exists
1959-03,-,Nothing exists
1959-04,-,Nothing exists
1959-05,-,Nothing exists
1959-06,0.228,
1959-07,-,Nothing exists
1959-08,-,Nothing exists
1959-09,-,Nothing exists
1959-10,-,Nothing exists
1959-11,-,Nothing exists
1959-12,0.159,
1960-01,-,Nothing exists
1960-02,-,Nothing exists
1960-03,-,Nothing exists
1960-04,-,Nothing exists
1960-05,-,Nothing exists
1960-06,0.256,
1960-07,-,Nothing exists
1960-08,-,Nothing exists
1960-09,-,Nothing exists
1960-10,-,Nothing exists
1960-11,-,Nothing exists
1960-12,0.209,
1961-01,-,Nothing exists
1961-02,-,Nothing exists
1961-03,-,Nothing exists
1961-04,-,Nothing exists
1961-05,-,Nothing exists
1961-06,0.337,
1961-07,-,Nothing exists
1961-08,-,Nothing exists
1961-09,-,Nothing exists
1961-10,-,Nothing exists
1961-11,-,Nothing exists
1961-12,0.287,
1962-01,-,Nothing exists
1962-02,-,Nothing exists
1962-03,-,Nothing exists
1962-04,-,Nothing exists
1962-05,-,Nothing exists
1962-06,0.326,
1962-07,-,Nothing exists
1962-08,-,Nothing exists
1962-09,-,Nothing exists
1962-10,-,Nothing exists
1962-11,-,Nothing exists
1962-12,0.299,
1963-01,-,Nothing exists
1963-02,-,Nothing exists
1963-03,-,Nothing exists
1963-04,-,Nothing exists
1963-05,-,Nothing exists
1963-06,0.330,
1963-07,-,Nothing exists
1963-08,-,Nothing exists
1963-09,-,Nothing exists
1963-10,-,Nothing exists
1963-11,-,Nothing exists
1963-12,0.362,
1964-01,-,Nothing exists
1964-02,-,Nothing exists
1964-03,-,Nothing exists
1964-04,-,Nothing exists
1964-05,-,Nothing exists
1964-06,0.336,
1964-07,-,Nothing exists
1964-08,-,Nothing exists
1964-09,-,Nothing exists
1964-10,-,Nothing exists
1964-11,-,Nothing exists
1964-12,0.604,
1965-01,0.586,
1965-02,0.693,
1965-03,0.549,
1965-04,0.563,
1965-05,0.676,
1965-06,0.585,
1965-07,0.576,
1965-08,0.568,
1965-09,0.519,
1965-10,0.517,
1965-11,0.516,
1965-12,0.498,
1966-01,0.575,
1966-02,0.616,
1966-03,0.560,
1966-04,0.584,
1966-05,0.534,
1966-06,0.512,
1966-07,0.576,
1966-08,0.577,
1966-09,0.551,
1966-10,0.613,
1966-11,0.709,
1966-12,0.663,
1967-01,0.545,
1967-02,0.619,
1967-03,0.600,
1967-04,0.653,
1967-05,0.618,
1967-06,0.585,
1967-07,0.616,
1967-08,0.672,
1967-09,0.602,
1967-10,0.579,
1967-11,0.833,
1967-12,0.614,
1968-01,0.633,
1968-02,0.764,
1968-03,0.678,
1968-04,0.687,
1968-05,0.636,
1968-06,0.640,
1968-07,0.638,
1968-08,0.646,
1968-09,0.606,
1968-10,0.591,
1968-11,0.684,
1968-12,0.470,
1969-01,0.459,
1969-02,0.565,
1969-03,0.538,
1969-04,0.493,
1969-05,0.561,
1969-06,0.581,
1969-07,0.434,
1969-08,0.546,
1969-09,0.701,
1969-10,0.536,
1969-11,0.800,
1969-12,0.655,
1970-01,0.587,
1970-02,0.698,
1970-03,0.629,
1970-04,0.549,
1970-05,0.658,
1970-06,0.707,
1970-07,0.626,
1970-08,0.555,
1970-09,0.537,
1970-10,0.630,
1970-11,0.615,
1970-12,0.690,
1971-01,0.639,
1971-02,0.682,
1971-03,0.668,
1971-04,0.552,
1971-05,0.665,
1971-06,0.654,
1971-07,0.563,
1971-08,0.684,
1971-09,0.696,
1971-10,0.692,
1971-11,0.829,
1971-12,0.850,
1972-01,0.650,
1972-02,0.784,
1972-03,0.737,
1972-04,0.760,
1972-05,0.780,
1972-06,0.733,
1972-07,0.701,
1972-08,0.727,
1972-09,0.694,
1972-10,0.692,
1972-11,0.932,
1972-12,0.931,
1973-01,0.707,
1973-02,0.839,
1973-03,0.755,
1973-04,0.882,
1973-05,1.013,
1973-06,0.896,
1973-07,1.773,
1973-08,0.833,
1973-09,0.962,
1973-10,1.071,
1973-11,1.189,
1973-12,0.945,
1974-01,1.092,
1974-02,1.090,
1974-03,1.318,
1974-04,1.528,
1974-05,1.306,
1974-06,1.225,
1974-07,1.279,
1974-08,1.181,
1974-09,1.298,
1974-10,1.267,
1974-11,1.176,
1974-12,0.939,
1975-01,0.901,
1975-02,0.930,
1975-03,0.957,
1975-04,1.160,
1975-05,0.976,
1975-06,1.059,
1975-07,1.150,
1975-08,1.098,
1975-09,1.126,
1975-10,1.054,
1975-11,1.314,
1975-12,1.157,
1976-01,1.137,
1976-02,1.165,
1976-03,1.292,
1976-04,1.247,
1976-05,1.237,
1976-06,1.279,
1976-07,1.128,
1976-08,1.079,
1976-09,1.210,
1976-10,1.331,
1976-11,1.624,
1976-12,1.284,
1977-01,1.258,
1977-02,1.355,
1977-03,1.327,
1977-04,1.269,
1977-05,1.374,
1977-06,1.429,
1977-07,1.237,
1977-08,1.238,
1977-09,1.281,
1977-10,1.359,
1977-11,1.724,
1977-12,1.546,
1978-01,1.276,
1978-02,1.619,
1978-03,1.872,
1978-04,1.471,
1978-05,1.621,
1978-06,1.593,
1978-07,1.466,
1978-08,1.298,
1978-09,1.432,
1978-10,1.247,
1978-11,1.723,
1978-12,1.548,
1979-01,1.436,
1979-02,1.553,
1979-03,1.410,
1979-04,1.356,
1979-05,1.360,
1979-06,1.377,
1979-07,1.266,
1979-08,1.290,
1979-09,1.054,
1979-10,0.873,
1979-11,1.258,
1979-12,1.190,
1980-01,0.855,
1980-02,0.708,
1980-03,0.736,
1980-04,1.064,
1980-05,0.879,
1980-06,0.822,
1980-07,1.083,
1980-08,1.333,
1980-09,1.307,
1980-10,1.089,
1980-11,1.102,
1980-12,1.215,
1981-01,0.973,
1981-02,0.763,
1981-03,0.959,
1981-04,0.709,
1981-05,0.947,
1981-06,1.010,
1981-07,0.897,
1981-08,0.797,
1981-09,1.082,
1981-10,1.052,
1981-11,1.440,
1981-12,1.269,
1982-01,1.081,
1982-02,1.492,
1982-03,0.949,
1982-04,1.006,
1982-05,1.327,
1982-06,1.246,
1982-07,1.197,
1982-08,1.091,
1982-09,1.485,
1982-10,1.510,
1982-11,1.641,
1982-12,1.111,
1983-01,2.063,
1983-02,1.290,
1983-03,1.623,
1983-04,1.593,
1983-05,1.351,
1983-06,1.744,
1983-07,1.193,
1983-08,1.344,
1983-09,0.961,
1983-10,1.020,
1983-11,1.544,
1983-12,1.046,
1984-01,1.295,
1984-02,1.085,
1984-03,1.415,
1984-04,1.249,
1984-05,1.495,
1984-06,1.756,
1984-07,1.472,
1984-08,1.346,
1984-09,1.498,
1984-10,1.212,
1984-11,1.770,
1984-12,1.213,
1985-01,1.057,
1985-02,1.311,
1985-03,1.432,
1985-04,1.455,
1985-05,1.445,
1985-06,2.122,
1985-07,1.754,
1985-08,1.509,
1985-09,1.212,
1985-10,1.621,
1985-11,1.434,
1985-12,1.734,
1986-01,1.423,
1986-02,1.487,
1986-03,1.548,
1986-04,1.471,
1986-05,1.650,
1986-06,1.714,
1986-07,1.559,
1986-08,1.203,
1986-09,1.678,
1986-10,1.382,
1986-11,1.633,
1986-12,1.397,
1987-01,1.433,
1987-02,0.982,
1987-03,1.231,
1987-04,1.900,
1987-05,1.392,
1987-06,1.467,
1987-07,1.270,
1987-08,0.983,
1987-09,1.287,
1987-10,1.038,
1987-11,1.474,
1987-12,1.258,
1988-01,1.532,
1988-02,1.884,
1988-03,1.577,
1988-04,1.639,
1988-05,0.998,
1988-06,1.216,
1988-07,1.267,
1988-08,1.270,
1988-09,1.695,
1988-10,1.034,
1988-11,1.270,
1988-12,0.901,
1989-01,1.335,
1989-02,1.046,
1989-03,1.318,
1989-04,1.319,
1989-05,1.224,
1989-06,1.401,
1989-07,1.495,
1989-08,1.667,
1989-09,1.073,
1989-10,1.163,
1989-11,1.245,
1989-12,1.303,
1990-01,1.454,
1990-02,1.153,
1990-03,1.268,
1990-04,1.411,
1990-05,1.731,
1990-06,66.935,
1990-07,48.064,
1990-08,37.484,
1990-09,33.906,
1990-10,28.618,
1990-11,25.012,
1990-12,22.631,
1991-01,19.634,
1991-02,13.473,
1991-03,12.051,
1991-04,8.558,
1991-05,8.082,
1991-06,11.078,
1991-07,6.571,
1991-08,5.523,
1991-09,7.687,
1991-10,6.229,
1991-11,5.595,
1991-12,5.872,
1992-01,7.091,
1992-02,7.713,
1992-03,9.025,
1992-04,7.222,
1992-05,8.772,
1992-06,8.226,
1992-07,7.267,
1992-08,8.722,
1992-09,7.891,
