"",BBK01.EU8207,BBK01.EU8207_FLAGS
1960-04,598.723,
1960-05,628.889,
1960-06,636.558,
1960-07,636.558,
1960-08,638.604,
1960-09,638.604,
1960-10,638.604,
1960-11,649.341,
1960-12,662.634,
1961-01,697.402,
1961-02,710.696,
1961-03,719.899,
1961-04,844.143,
1961-05,905.498,
1961-06,905.498,
1961-07,936.175,
1961-08,1420.880,
1961-09,1452.580,
1961-10,1477.122,
1961-11,1303.283,
1961-12,1303.283,
1962-01,1325.780,
1962-02,1213.296,
1962-03,1149.384,
1962-04,1077.803,
1962-05,1036.900,
1962-06,1220.965,
1962-07,1088.029,
1962-08,1088.029,
1962-09,1094.676,
1962-10,1052.750,
1962-11,1057.863,
1962-12,1057.863,
1963-01,1035.877,
1963-02,1035.877,
1963-03,1062.465,
1963-04,1072.690,
1963-05,1072.690,
1963-06,1062.465,
1963-07,1062.465,
1963-08,1088.029,
1963-09,1113.594,
1963-10,1118.707,
1963-11,1123.820,
1963-12,1128.932,
1964-01,1128.932,
1964-02,1168.302,
1964-03,1317.599,
1964-04,1305.328,
1964-05,1287.944,
1964-06,1429.061,
1964-07,1411.677,
1964-08,1411.677,
1964-09,1428.038,
1964-10,1293.568,
1964-11,1280.275,
1964-12,1866.215,
1965-01,1784.920,
1965-02,1777.251,
1965-03,1800.259,
1965-04,1795.146,
1965-05,2166.344,
1965-06,2166.344,
1965-07,2178.103,
1965-08,2176.570,
1965-09,2170.434,
1965-10,2180.660,
1965-11,2201.112,
1965-12,2201.112,
1966-01,2228.721,
1966-02,2228.721,
1966-03,2249.173,
1966-04,2269.625,
1966-05,2480.277,
1966-06,2489.991,
1966-07,2489.991,
1966-08,2490.503,
1966-09,2491.014,
1966-10,2501.240,
1966-11,2509.421,
1966-12,2570.776,
1967-01,2596.340,
1967-02,2579.468,
1967-03,2576.911,
1967-04,2570.264,
1967-05,2201.112,
1967-06,2231.278,
1967-07,2215.939,
1967-08,2209.804,
1967-09,2211.337,
1967-10,2211.337,
1967-11,2117.771,
1967-12,2151.005,
1968-01,2147.937,
1968-02,2270.136,
1968-03,2319.731,
1968-04,2320.243,
1968-05,2314.618,
1968-06,3271.757,
1968-07,3261.531,
1968-08,3183.815,
1968-09,3182.281,
1968-10,3235.455,
1968-11,3141.889,
1968-12,3098.940,
1969-01,3052.413,
1969-02,2844.828,
1969-03,2768.646,
1969-04,2727.742,
1969-05,2587.648,
1969-06,2802.391,
1969-07,2795.744,
1969-08,2811.083,
1969-09,2993.614,
1969-10,2758.420,
1969-11,1594.208,
1969-12,564.978,
1970-01,942.311,
1970-02,942.311,
1970-03,979.635,
1970-04,1007.245,
1970-05,1095.699,
1970-06,1161.655,
1970-07,1572.734,
1970-08,1689.308,
1970-09,1746.062,
1970-10,1762.934,
1970-11,1895.870,
1970-12,2198.333,
1971-01,2586.125,
1971-02,2646.803,
1971-03,2684.229,
1971-04,2619.856,
1971-05,2628.240,
1971-06,2710.440,
1971-07,2741.631,
1971-08,2780.314,
1971-09,2796.254,
1971-10,2821.190,
1971-11,2827.781,
1971-12,2853.424,
1972-01,3206.504,
1972-02,3216.643,
1972-03,3213.816,
1972-04,2881.045,
1972-05,2936.015,
1972-06,2982.924,
1972-07,3645.289,
1972-08,3641.706,
1972-09,3638.207,
1972-10,3570.935,
1972-11,3569.678,
1972-12,3431.868,
1973-01,3366.820,
1973-02,3366.824,
1973-03,3354.645,
1973-04,3324.528,
1973-05,3225.791,
1973-06,3218.009,
1973-07,3212.369,
1973-08,3227.820,
1973-09,3234.236,
1973-10,3152.264,
1973-11,4516.829,
1973-12,4271.289,
1974-01,4116.153,
1974-02,4242.853,
1974-03,4242.127,
1974-04,4338.066,
1974-05,4647.632,
1974-06,4658.607,
1974-07,4658.606,
1974-08,4762.158,
1974-09,4715.047,
1974-10,4513.356,
1974-11,4523.316,
1974-12,4118.241,
1975-01,4109.688,
1975-02,4158.860,
1975-03,4286.985,
1975-04,4282.431,
1975-05,4323.348,
1975-06,4317.667,
1975-07,4295.706,
1975-08,4280.248,
1975-09,4576.057,
1975-10,4562.991,
1975-11,4549.997,
1975-12,4759.447,
1976-01,5098.357,
1976-02,5208.104,
1976-03,5307.397,
1976-04,5613.692,
1976-05,5900.897,
1976-06,5874.160,
1976-07,5857.460,
1976-08,5819.464,
1976-09,5997.523,
1976-10,5969.447,
1976-11,6043.674,
1976-12,5445.270,
1977-01,5719.782,
1977-02,5680.293,
1977-03,5642.412,
1977-04,5633.008,
1977-05,5863.902,
1977-06,5569.415,
1977-07,5404.191,
1977-08,5179.282,
1977-09,4821.526,
1977-10,4796.544,
1977-11,4769.793,
1977-12,4394.525,
1978-01,4230.885,
1978-02,4181.967,
1978-03,3956.390,
1978-04,3749.856,
1978-05,3721.357,
1978-06,3640.889,
1978-07,3595.092,
1978-08,3536.420,
1978-09,3479.229,
1978-10,3399.582,
1978-11,6136.404,
1978-12,5699.559,
1979-01,5959.037,
1979-02,5934.505,
1979-03,5880.423,
1979-04,5398.304,
1979-05,5415.387,
1979-06,5351.344,
1979-07,5209.520,
1979-08,5036.717,
1979-09,5021.577,
1979-10,4922.642,
1979-11,4829.509,
1979-12,4604.980,
1980-01,4831.298,
1980-02,4777.231,
1980-03,4787.499,
1980-04,4713.603,
1980-05,4718.786,
1980-06,4651.813,
1980-07,4591.902,
1980-08,4529.646,
1980-09,4507.341,
1980-10,4429.974,
1980-11,3845.531,
1980-12,4141.482,
1981-01,4330.931,
1981-02,4242.202,
1981-03,4280.296,
1981-04,4293.423,
1981-05,4460.192,
1981-06,4481.663,
1981-07,4529.334,
1981-08,4529.941,
1981-09,4568.456,
1981-10,4561.855,
1981-11,4571.042,
1981-12,4696.631,
1982-01,4861.321,
1982-02,4956.469,
1982-03,4955.109,
1982-04,5067.791,
1982-05,5257.547,
1982-06,5366.255,
1982-07,5505.531,
1982-08,5546.017,
1982-09,5672.559,
1982-10,5708.259,
1982-11,5995.044,
1982-12,6247.587,
1983-01,6810.709,
1983-02,7020.950,
1983-03,7373.934,
1983-04,7477.256,
1983-05,7733.422,
1983-06,7797.171,
1983-07,7711.712,
1983-08,7849.899,
1983-09,7814.794,
1983-10,7933.189,
1983-11,8051.253,
1983-12,7466.315,
1984-01,7171.512,
1984-02,7193.085,
1984-03,7406.202,
1984-04,7490.623,
1984-05,7593.155,
1984-06,7689.609,
1984-07,7416.495,
1984-08,7546.597,
1984-09,7517.770,
1984-10,7498.738,
1984-11,7628.668,
1984-12,8228.842,
1985-01,8075.388,
1985-02,8066.513,
1985-03,8053.086,
1985-04,8065.392,
1985-05,8014.575,
1985-06,7995.213,
1985-07,7892.022,
1985-08,7800.006,
1985-09,7781.567,
1985-10,7760.363,
1985-11,7826.846,
1985-12,6738.774,
1986-01,6829.729,
1986-02,6820.876,
1986-03,6824.493,
1986-04,6722.835,
1986-05,6654.188,
1986-06,6663.887,
1986-07,6591.448,
1986-08,6619.399,
1986-09,6508.616,
1986-10,6527.555,
1986-11,6630.566,
1986-12,5822.898,
1987-01,5720.352,
1987-02,5706.923,
1987-03,6056.274,
1987-04,5627.356,
1987-05,5704.187,
1987-06,5670.189,
1987-07,5629.003,
1987-08,5409.838,
1987-09,5394.358,
1987-10,5274.563,
1987-11,5210.681,
1987-12,4741.115,
1988-01,4647.164,
1988-02,4768.412,
1988-03,4741.061,
1988-04,4630.207,
1988-05,4606.579,
1988-06,4688.314,
1988-07,4689.820,
1988-08,4699.515,
1988-09,4702.638,
1988-10,4676.872,
1988-11,4480.381,
1988-12,4736.569,
1989-01,4678.028,
1989-02,4694.271,
1989-03,4561.134,
1989-04,4686.306,
1989-05,4599.945,
1989-06,4591.968,
1989-07,4576.672,
1989-08,4561.234,
1989-09,4503.227,
1989-10,4503.227,
1989-11,4612.533,
1989-12,4207.253,
1990-01,4143.146,
1990-02,4117.747,
1990-03,4008.021,
1990-04,4007.458,
1990-05,3954.535,
1990-06,3946.610,
1990-07,3948.652,
1990-08,3862.636,
1990-09,3912.647,
1990-10,3912.689,
1990-11,3799.564,
1990-12,3769.856,
1991-01,3886.429,
1991-02,4061.393,
1991-03,4023.266,
1991-04,4081.100,
1991-05,4142.342,
1991-06,4095.549,
1991-07,4148.838,
1991-08,4162.009,
1991-09,4217.276,
1991-10,4169.675,
1991-11,4167.051,
1991-12,4250.625,
1992-01,4273.059,
1992-02,4285.516,
1992-03,4174.909,
1992-04,4274.132,
1992-05,4306.102,
1992-06,4300.744,
1992-07,4309.434,
1992-08,4229.656,
1992-09,4224.169,
1992-10,4247.054,
1992-11,4079.411,
1992-12,4192.195,
1993-01,4142.859,
1993-02,4120.657,
1993-03,4082.991,
1993-04,4093.518,
1993-05,4075.849,
1993-06,4014.175,
1993-07,4108.949,
1993-08,4096.315,
1993-09,4085.332,
1993-10,4072.665,
1993-11,4026.384,
1993-12,4343.811,
1994-01,4333.667,
1994-02,4334.257,
1994-03,4351.214,
1994-04,4316.101,
1994-05,4287.207,
1994-06,4282.127,
1994-07,4287.846,
1994-08,4279.389,
1994-09,4235.849,
1994-10,4251.510,
1994-11,4284.531,
1994-12,4073.680,
1995-01,4028.681,
1995-02,4917.326,
1995-03,4918.829,
1995-04,5086.023,
1995-05,5126.171,
1995-06,5243.128,
1995-07,5269.486,
1995-08,5420.143,
1995-09,5567.727,
1995-10,5567.727,
1995-11,5559.275,
1995-12,5285.391,
1996-01,5340.332,
1996-02,5443.811,
1996-03,5617.695,
1996-04,5590.483,
1996-05,5601.287,
1996-06,5587.287,
1996-07,5606.136,
1996-08,5651.692,
1996-09,5623.499,
1996-10,5622.763,
1996-11,5605.705,
1996-12,5851.528,
1997-01,5733.644,
1997-02,5707.774,
1997-03,5644.375,
1997-04,5624.547,
1997-05,5628.543,
1997-06,5599.283,
1997-07,5638.341,
1997-08,5715.654,
1997-09,5715.654,
1997-10,5695.316,
1997-11,5942.406,
1997-12,7093.427,
1998-01,7588.443,
1998-02,7760.273,
1998-03,7759.781,
1998-04,7796.256,
1998-05,7847.008,
1998-06,8244.450,
1998-07,8786.010,
1998-08,8812.512,
1998-09,9029.082,
1998-10,8933.853,
1998-11,8988.701,
1998-12,8453.250,
