"",BBK01.OUA165,BBK01.OUA165_FLAGS
"",Savings deposits of non-profit institutions / At three months' notice / All categories of banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:10:25,
1968-12,0.396,
1969-01,0.462,
1969-02,0.485,
1969-03,0.471,
1969-04,0.487,
1969-05,0.483,
1969-06,0.483,
1969-07,0.493,
1969-08,0.495,
1969-09,0.493,
1969-10,0.495,
1969-11,0.483,
1969-12,0.538,
1970-01,0.553,
1970-02,0.559,
1970-03,0.536,
1970-04,0.518,
1970-05,0.511,
1970-06,0.480,
1970-07,0.473,
1970-08,0.495,
1970-09,0.495,
1970-10,0.501,
1970-11,0.492,
1970-12,0.532,
1971-01,0.559,
1971-02,0.572,
1971-03,0.564,
1971-04,0.571,
1971-05,0.569,
1971-06,0.565,
1971-07,0.583,
1971-08,0.575,
1971-09,0.574,
1971-10,0.576,
1971-11,0.568,
1971-12,0.589,
1972-01,0.645,
1972-02,0.681,
1972-03,0.712,
1972-04,0.716,
1972-05,0.739,
1972-06,0.738,
1972-07,0.763,
1972-08,0.765,
1972-09,0.769,
1972-10,0.768,
1972-11,0.758,
1972-12,0.790,
1973-01,0.805,
1973-02,0.834,
1973-03,0.845,
1973-04,0.813,
1973-05,0.819,
1973-06,0.816,
1973-07,0.824,
1973-08,0.810,
1973-09,0.820,
1973-10,0.814,
1973-11,0.781,
1973-12,0.832,
1974-01,0.833,
1974-02,0.867,
1974-03,0.870,
1974-04,0.885,
1974-05,0.870,
1974-06,0.875,
1974-07,0.886,
1974-08,0.894,
1974-09,0.894,
1974-10,0.919,
1974-11,0.903,
1974-12,0.945,
1975-01,0.969,
1975-02,1.003,
1975-03,1.057,
1975-04,1.117,
1975-05,1.189,
1975-06,1.211,
1975-07,1.291,
1975-08,1.311,
1975-09,1.362,
1975-10,1.416,
1975-11,1.386,
1975-12,1.468,
1976-01,1.553,
1976-02,1.565,
1976-03,1.625,
1976-04,1.681,
1976-05,1.678,
1976-06,1.669,
1976-07,1.695,
1976-08,1.730,
1976-09,1.709,
1976-10,1.668,
1976-11,1.670,
1976-12,1.695,
1977-01,1.822,
1977-02,1.856,
1977-03,1.851,
1977-04,1.857,
1977-05,1.884,
1977-06,1.908,
1977-07,2.048,
1977-08,2.002,
1977-09,1.986,
1977-10,2.027,
1977-11,2.002,
1977-12,2.112,
1978-01,2.158,
1978-02,2.177,
1978-03,2.190,
1978-04,2.199,
1978-05,2.233,
1978-06,2.215,
1978-07,2.254,
1978-08,2.276,
1978-09,2.253,
1978-10,2.239,
1978-11,2.220,
1978-12,2.254,
1979-01,2.322,
1979-02,2.335,
1979-03,2.344,
1979-04,2.336,
1979-05,2.298,
1979-06,2.246,
1979-07,2.204,
1979-08,2.176,
1979-09,2.183,
1979-10,2.103,
1979-11,2.004,
1979-12,2.111,
1980-01,2.049,
1980-02,2.019,
1980-03,2.019,
1980-04,1.962,
1980-05,1.911,
1980-06,1.914,
1980-07,1.914,
1980-08,1.892,
1980-09,1.897,
1980-10,1.888,
1980-11,1.836,
1980-12,1.966,
1981-01,1.927,
1981-02,1.937,
1981-03,1.928,
1981-04,1.921,
1981-05,1.937,
1981-06,1.945,
1981-07,1.926,
1981-08,1.933,
1981-09,1.933,
1981-10,1.934,
1981-11,1.893,
1981-12,1.998,
1982-01,2.010,
1982-02,2.032,
1982-03,2.064,
1982-04,2.088,
1982-05,2.101,
1982-06,2.098,
1982-07,2.092,
1982-08,2.090,
1982-09,2.099,
1982-10,2.124,
1982-11,2.090,
1982-12,2.218,
1983-01,2.232,
1983-02,2.278,
1983-03,2.344,
1983-04,2.365,
1983-05,2.390,
1983-06,2.370,
1983-07,2.374,
1983-08,2.402,
1983-09,2.419,
1983-10,2.427,
1983-11,2.389,
1983-12,2.468,
1984-01,2.481,
1984-02,2.511,
1984-03,2.543,
1984-04,2.554,
1984-05,2.569,
1984-06,2.554,
1984-07,2.561,
1984-08,2.553,
1984-09,2.551,
1984-10,2.555,
1984-11,2.518,
1984-12,2.584,
1985-01,2.594,
1985-02,2.605,
1985-03,2.618,
1985-04,2.640,
1985-05,2.610,
1985-06,2.587,
1985-07,2.612,
1985-08,2.642,
1985-09,2.680,
1985-10,2.657,
1985-11,2.609,
1985-12,2.873,
1986-01,2.821,
1986-02,2.858,
1986-03,2.895,
1986-04,2.926,
1986-05,2.984,
1986-06,2.979,
1986-07,2.995,
1986-08,3.016,
1986-09,3.013,
1986-10,3.047,
1986-11,2.997,
1986-12,3.072,
1987-01,3.091,
1987-02,3.145,
1987-03,3.258,
1987-04,3.270,
1987-05,3.269,
1987-06,3.296,
1987-07,3.278,
1987-08,3.291,
1987-09,3.292,
1987-10,3.282,
1987-11,3.231,
1987-12,3.289,
1988-01,3.343,
1988-02,3.363,
1988-03,3.398,
1988-04,3.429,
1988-05,3.431,
1988-06,3.440,
1988-07,3.358,
1988-08,3.346,
1988-09,3.308,
1988-10,3.311,
1988-11,3.234,
1988-12,3.312,
1989-01,3.323,
1989-02,3.338,
1989-03,3.331,
1989-04,3.334,
1989-05,3.318,
1989-06,3.288,
1989-07,3.275,
1989-08,3.271,
1989-09,3.268,
1989-10,3.237,
1989-11,3.154,
1989-12,3.218,
1990-01,3.165,
1990-02,3.135,
1990-03,3.105,
1990-04,3.104,
1990-05,3.070,
1990-06,3.084,
1990-07,3.157,
1990-08,3.272,
1990-09,3.122,
1990-10,3.108,
1990-11,3.065,
1990-12,3.162,
1991-01,2.971,
1991-02,2.929,
1991-03,2.940,
1991-04,2.906,
1991-05,2.876,
1991-06,2.882,
1991-07,2.864,
1991-08,2.844,
1991-09,2.835,
1991-10,2.818,
1991-11,2.761,
1991-12,2.875,
1992-01,2.852,
1992-02,2.838,
1992-03,2.844,
1992-04,2.798,
1992-05,2.814,
1992-06,2.809,
1992-07,2.802,
1992-08,2.785,
1992-09,2.773,
1992-10,2.778,
1992-11,2.738,
1992-12,2.961,
1993-01,3.053,
1993-02,3.110,
1993-03,3.037,
1993-04,3.082,
1993-05,3.089,
1993-06,3.071,
1993-07,3.101,
1993-08,3.105,
1993-09,3.143,
1993-10,3.141,
1993-11,3.085,
1993-12,3.228,
1994-01,3.296,
1994-02,3.394,
1994-03,3.467,
1994-04,3.518,
1994-05,3.560,
1994-06,3.626,
1994-07,3.644,
1994-08,3.682,
1994-09,3.712,
1994-10,3.724,
1994-11,3.597,
1994-12,3.687,
1995-01,3.526,
1995-02,3.529,
1995-03,3.564,
1995-04,3.671,
1995-05,3.723,
1995-06,3.791,
1995-07,3.879,
1995-08,3.896,
1995-09,3.956,
1995-10,4.014,
1995-11,3.778,
1995-12,3.975,
1996-01,4.133,
1996-02,4.303,
1996-03,4.438,
1996-04,4.504,
1996-05,4.574,
1996-06,4.726,
1996-07,4.803,
1996-08,4.840,
1996-09,4.862,
1996-10,4.842,
