"",BBK01.OUL246,BBK01.OUL246_FLAGS
"",Deposits and borrowing from other domestic households / Time deposits / for more than 2 years / Credit cooperatives,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:35:06,
1999-01,1.703,
1999-02,1.703,
1999-03,1.691,
1999-04,1.667,
1999-05,1.658,
1999-06,1.651,
1999-07,1.652,
1999-08,1.654,
1999-09,1.695,
1999-10,1.680,
1999-11,1.688,
1999-12,1.709,
2000-01,1.642,
2000-02,1.645,
2000-03,1.643,
2000-04,1.638,
2000-05,1.636,
2000-06,1.633,
2000-07,1.626,
2000-08,1.627,
2000-09,1.622,
2000-10,1.631,
2000-11,1.635,
2000-12,1.667,
2001-01,1.668,
2001-02,1.664,
2001-03,1.667,
2001-04,1.666,
2001-05,1.661,
2001-06,1.665,
2001-07,1.659,
2001-08,1.658,
2001-09,1.612,
2001-10,1.585,
2001-11,1.584,
2001-12,1.578,
2002-01,1.574,
2002-02,1.568,
2002-03,1.575,
2002-04,1.592,
2002-05,1.610,
2002-06,1.630,
2002-07,1.649,
2002-08,1.653,
2002-09,1.649,
2002-10,1.669,
2002-11,1.688,
2002-12,1.719,
2003-01,1.726,
2003-02,1.725,
2003-03,1.716,
2003-04,1.703,
2003-05,1.702,
2003-06,1.687,
2003-07,1.681,
2003-08,1.685,
2003-09,1.680,
2003-10,1.712,
2003-11,1.736,
2003-12,1.745,
2004-01,1.752,
2004-02,1.760,
2004-03,1.758,
2004-04,1.738,
2004-05,1.742,
2004-06,1.732,
2004-07,1.739,
2004-08,1.734,
2004-09,1.733,
2004-10,1.751,
2004-11,1.774,
2004-12,1.813,
2005-01,1.832,
2005-02,1.820,
2005-03,1.809,
2005-04,1.798,
2005-05,1.777,
2005-06,1.765,
2005-07,1.756,
2005-08,1.737,
2005-09,1.716,
2005-10,1.716,
2005-11,1.707,
2005-12,1.747,
2006-01,1.732,
2006-02,1.725,
2006-03,1.735,
2006-04,1.736,
2006-05,1.731,
2006-06,1.720,
2006-07,1.716,
2006-08,1.713,
2006-09,1.712,
2006-10,1.708,
2006-11,1.679,
2006-12,1.685,
2007-01,1.647,
2007-02,1.632,
2007-03,1.614,
2007-04,1.594,
2007-05,1.569,
2007-06,1.570,
2007-07,1.557,
2007-08,1.547,
2007-09,1.544,
2007-10,1.541,
2007-11,1.540,
2007-12,1.540,
2008-01,1.518,
2008-02,1.474,
2008-03,1.450,
2008-04,1.407,
2008-05,1.395,
2008-06,1.383,
2008-07,1.370,
2008-08,1.369,
2008-09,1.362,
2008-10,1.362,
2008-11,1.357,
2008-12,1.361,
2009-01,1.332,
2009-02,1.310,
2009-03,1.287,
2009-04,1.278,
2009-05,1.263,
2009-06,1.259,
2009-07,1.264,
2009-08,1.247,
2009-09,1.266,
2009-10,1.314,
2009-11,1.350,
2009-12,1.371,
2010-01,1.391,
2010-02,1.410,
2010-03,1.408,
2010-04,1.403,
2010-05,1.388,
2010-06,1.382,
2010-07,1.376,
2010-08,1.374,
2010-09,1.362,
2010-10,1.366,
2010-11,1.362,
2010-12,1.363,
2011-01,1.350,
2011-02,1.363,
2011-03,1.377,
2011-04,1.377,
2011-05,1.381,
2011-06,1.393,
2011-07,1.392,
2011-08,1.395,
2011-09,1.392,
2011-10,1.380,
2011-11,1.371,
2011-12,1.364,
2012-01,1.338,
2012-02,1.309,
2012-03,1.286,
2012-04,1.272,
2012-05,1.255,
2012-06,1.242,
2012-07,1.220,
2012-08,1.196,
2012-09,1.177,
2012-10,1.161,
2012-11,1.133,
2012-12,1.113,
2013-01,1.081,
2013-02,1.045,
2013-03,1.033,
2013-04,1.007,
2013-05,1.000,
2013-06,0.990,
2013-07,0.972,
2013-08,0.961,
2013-09,0.938,
2013-10,0.929,
2013-11,0.928,
2013-12,0.920,
2014-01,0.903,
2014-02,0.897,
2014-03,0.888,
2014-04,0.885,
2014-05,0.863,
2014-06,0.850,
2014-07,0.843,
2014-08,0.831,
2014-09,0.812,
2014-10,0.795,
2014-11,0.781,
2014-12,0.769,Provisional value
