"",BBK01.PQ0203,BBK01.PQ0203_FLAGS
"",Lending to domestic enterprises and self-employed persons / Medium-term / Regional banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:22:15,
1968-10,1.553,
1969-01,1.564,
1969-04,1.614,
1969-07,1.597,
1969-10,1.843,
1970-01,1.848,
1970-04,1.895,
1970-07,2.048,
1970-10,2.341,
1971-01,2.276,
1971-04,2.258,
1971-07,2.351,
1971-10,2.809,
1972-01,2.657,
1972-04,2.692,
1972-07,3.049,
1972-10,3.500,
1973-01,3.851,
1973-04,4.072,
1973-07,4.017,
1973-10,3.873,
1974-01,3.692,
1974-04,3.568,
1974-07,3.636,
1974-10,3.549,
1975-01,3.264,
1975-04,3.033,
1975-07,3.023,
1975-10,3.155,
1976-01,2.958,
1976-04,3.016,
1976-07,3.134,
1976-10,3.609,
1977-01,3.275,
1977-04,3.375,
1977-07,3.373,
1977-10,3.803,
1978-01,3.413,
1978-04,3.348,
1978-07,3.507,
1978-10,3.863,
1979-01,3.632,
1979-04,3.739,
1979-07,3.908,
1979-10,4.052,
1980-01,3.751,
1980-04,3.672,
1980-07,3.737,
1980-10,4.231,
1981-01,3.872,
1981-04,3.828,
1981-07,3.875,
1981-10,4.608,
1982-01,4.341,
1982-04,4.557,
1982-07,4.455,
1982-10,4.581,
1983-01,4.252,
1983-04,4.480,
1983-07,4.582,
1983-10,4.828,
1984-01,4.665,
1984-04,4.743,
1984-07,4.899,
1984-10,4.791,
1985-01,4.652,
1985-04,4.642,
1985-07,4.687,
1985-10,4.993,
1986-01,4.718,
1986-04,4.587,
1986-07,4.485,
1986-10,7.592,
1987-01,7.589,
1987-04,7.558,
1987-07,7.799,
1987-10,7.971,
1988-01,8.045,
1988-04,8.087,
1988-07,8.202,
1988-10,8.470,
1989-01,8.751,
1989-04,8.745,
1989-07,8.860,
1989-10,9.239,
1990-01,10.283,
1990-04,10.742,
1990-07,11.323,
1990-10,12.624,
1991-01,12.375,
1991-04,13.005,
1991-07,13.391,
1991-10,13.751,
1992-01,14.296,
1992-04,15.041,
1992-07,15.961,
1992-10,17.424,
1993-01,17.918,
1993-04,18.716,
1993-07,18.835,
1993-10,18.964,
1994-01,20.329,
1994-04,20.145,
1994-07,20.064,
1994-10,19.255,
1995-01,19.260,
1995-04,19.120,
1995-07,16.107,
1995-10,15.894,
1996-01,15.821,
1996-04,15.938,
1996-07,15.980,
1996-10,15.507,
1997-01,15.039,
1997-04,14.765,
1997-07,14.957,
1997-10,15.492,
1998-01,14.735,
1998-04,14.604,
1998-07,14.612,
1998-10,14.032,
1999-01,14.021,
1999-04,14.083,
1999-07,15.733,
1999-10,15.175,
2000-01,15.457,
2000-04,16.024,
2000-07,16.808,
2000-10,17.377,
2001-01,17.057,
2001-04,17.201,
2001-07,17.169,
2001-10,16.828,
2002-01,16.993,
2002-04,19.650,
2002-07,19.412,
2002-10,20.094,
2003-01,20.936,
2003-04,21.190,
2003-07,21.657,
2003-10,22.764,
2004-01,22.939,
2004-04,23.712,
2004-07,23.840,
2004-10,21.793,
2005-01,21.313,
2005-04,21.256,
2005-07,20.798,
2005-10,20.580,
2006-01,20.702,
2006-04,21.150,
2006-07,21.222,
2006-10,20.624,
2007-01,20.636,
2007-04,21.883,
2007-07,22.423,
2007-10,22.999,
2008-01,24.214,
2008-04,24.810,
2008-07,25.674,
2008-10,26.070,
2009-01,26.162,
2009-04,27.091,
2009-07,27.276,
2009-10,27.988,
2010-01,27.967,
2010-04,28.705,
2010-07,29.865,
2010-10,32.056,
2011-01,32.256,
2011-04,32.283,
2011-07,38.840,
2011-10,40.350,
2012-01,40.867,
2012-04,41.412,
2012-07,41.557,
2012-10,42.422,
2013-01,41.728,
2013-04,41.967,
2013-07,41.243,
2013-10,42.509,
2014-01,42.299,
2014-04,41.952,
2014-07,42.309,
2014-10,43.844,
