"",BBFI1.Q.N.DE.W1.S1V.S1.KA.A.FA.P.F52._Z._T.M.N,BBFI1.Q.N.DE.W1.S1V.S1.KA.A.FA.P.F52._Z._T.M.N_FLAGS
"","IIP - Portfolio investment - Investment fund shares/units - Assets - Other changes excluding transactions and revaluations - resident holder: Non financial corporations, households and NPISH - all countries",
unit,EUR (hypothetically euro-based),
unit multiplier,million,
last update,2014-12-30 16:07:44,
2013-01,3552,
2013-04,-1925,
2013-07,228,
2013-10,332,
2014-01,-2053,
2014-04,-1138,
2014-07,-1196,
