"",BBK01.TU2059,BBK01.TU2059_FLAGS
"",Lending to non-banks (non-MFIs) / Total,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 10:35:36,
1984-12,47.755,
1985-01,45.315,
1985-02,46.365,
1985-03,46.373,
1985-04,44.775,
1985-05,45.640,
1985-06,47.762,
1985-07,45.247,
1985-08,44.755,
1985-09,43.890,
1985-10,42.215,
1985-11,41.656,
1985-12,41.675,
1986-01,39.608,
1986-02,38.142,
1986-03,38.868,
1986-04,38.115,
1986-05,38.286,
1986-06,36.510,
1986-07,35.463,
1986-08,35.062,
1986-09,34.418,
1986-10,34.308,
1986-11,33.639,
1986-12,35.796,
1987-01,35.173,
1987-02,35.455,
1987-03,36.110,
1987-04,35.547,
1987-05,35.882,
1987-06,35.577,
1987-07,35.817,
1987-08,36.010,
1987-09,35.824,
1987-10,36.585,
1987-11,36.594,
1987-12,35.700,
1988-01,36.606,
1988-02,37.007,
1988-03,36.435,
1988-04,36.260,
1988-05,36.955,
1988-06,37.833,
1988-07,39.422,
1988-08,40.015,
1988-09,40.327,
1988-10,39.862,
1988-11,40.450,
1988-12,40.600,
1989-01,41.339,
1989-02,40.568,
1989-03,42.191,
1989-04,43.646,
1989-05,44.085,
1989-06,44.237,
1989-07,43.977,
1989-08,44.834,
1989-09,44.081,
1989-10,44.155,
1989-11,45.187,
1989-12,45.122,
1990-01,45.911,
1990-02,46.614,
1990-03,46.794,
1990-04,46.923,
1990-05,50.051,
1990-06,50.443,
1990-07,52.552,
1990-08,52.950,
1990-09,53.522,
1990-10,53.187,
1990-11,55.412,
1990-12,54.883,
1991-01,55.304,
1991-02,57.831,
1991-03,59.953,
1991-04,60.286,
1991-05,61.828,
1991-06,62.207,
1991-07,62.006,
1991-08,62.188,
1991-09,63.140,
1991-10,63.786,
1991-11,64.528,
1991-12,65.786,
1992-01,70.154,
1992-02,72.128,
1992-03,71.122,
1992-04,70.951,
1992-05,71.838,
1992-06,72.277,
1992-07,71.728,
1992-08,72.018,
1992-09,75.138,
1992-10,77.297,
1992-11,78.570,
1992-12,79.315,
1993-01,82.297,
1993-02,83.552,
1993-03,84.352,
1993-04,84.388,
1993-05,84.878,
1993-06,88.653,
1993-07,88.220,
1993-08,87.361,
1993-09,87.856,
1993-10,88.307,
1993-11,91.139,
1993-12,87.843,
1994-01,91.199,
1994-02,89.348,
1994-03,87.234,
1994-04,87.819,
1994-05,88.483,
1994-06,89.255,
1994-07,88.705,
1994-08,87.333,
1994-09,88.831,
1994-10,89.141,
1994-11,91.311,
