"",BBK01.QUK851,BBK01.QUK851_FLAGS
"",Consolidated German banks: Loans and advances to foreign enterprises and households / Romania / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:32:17,
2002-03,0.535,
2002-04,0.502,
2002-05,0.501,
2002-06,0.470,
2002-07,0.452,
2002-08,0.454,
2002-09,0.462,
2002-10,0.460,
2002-11,0.425,
2002-12,0.445,
2003-01,0.487,
2003-02,0.431,
2003-03,0.479,
2003-04,0.484,
2003-05,0.482,
2003-06,0.483,
2003-07,0.534,
2003-08,0.555,
2003-09,0.627,
2003-10,0.643,
2003-11,0.592,
2003-12,0.703,
2004-01,0.696,
2004-02,0.699,
2004-03,0.719,
2004-04,0.770,
2004-05,0.800,
2004-06,0.855,
2004-07,0.959,
2004-08,1.001,
2004-09,1.075,
2004-10,1.126,
2004-11,1.163,
2004-12,1.482,
2005-01,1.478,
2005-02,1.523,
2005-03,1.551,
2005-04,1.560,
2005-05,1.623,
2005-06,1.635,
2005-07,1.681,
2005-08,1.692,
2005-09,1.832,
2005-10,1.863,
2005-11,2.265,
2005-12,0.387,
2006-01,0.386,
2006-02,0.397,
2006-03,0.408,
2006-04,0.404,
2006-05,0.389,
2006-06,0.342,
2006-07,0.363,
2006-08,6.496,
2006-09,0.445,
2006-10,0.453,
2006-11,12.521,
2006-12,12.521,
2007-01,12.597,
2007-02,0.481,
2007-03,12.487,
2007-04,12.473,
2007-05,12.693,
2007-06,12.578,
2007-07,12.726,
2007-08,12.738,
2007-09,12.523,
2007-10,12.539,
2007-11,12.466,
2007-12,12.431,
2008-01,12.367,
2008-02,11.194,
2008-03,0.847,
2008-04,0.852,
2008-05,0.865,
2008-06,0.902,
2008-07,1.169,
2008-08,1.304,
2008-09,1.374,
2008-10,1.401,
2008-11,1.450,
2008-12,1.453,
2009-01,1.476,
2009-02,1.490,
2009-03,1.497,
2009-04,1.522,
2009-05,1.523,
2009-06,1.594,
2009-07,1.703,
2009-08,1.704,
2009-09,1.740,
2009-10,1.797,
2009-11,1.717,
2009-12,1.738,
2010-01,1.747,
2010-02,1.749,
2010-03,1.728,
2010-04,1.718,
2010-05,2.083,
2010-06,1.725,
2010-07,1.697,
2010-08,1.745,
2010-09,1.716,
2010-10,1.640,
2010-11,1.638,
2010-12,1.632,
2011-01,1.535,
2011-02,1.523,
2011-03,1.453,
2011-04,1.428,
2011-05,1.416,
2011-06,1.400,
2011-07,1.428,
2011-08,1.412,
2011-09,1.423,
2011-10,1.376,
2011-11,1.352,
2011-12,1.356,
2012-01,1.330,
2012-02,1.328,
2012-03,1.323,
2012-04,1.307,
2012-05,1.301,
2012-06,1.284,
2012-07,1.271,
2012-08,1.269,
2012-09,1.259,
2012-10,1.572,
2012-11,1.572,
2012-12,1.567,
2013-01,1.337,
2013-02,1.229,
2013-03,1.237,
2013-04,1.146,
2013-05,1.181,
2013-06,1.166,
2013-07,1.085,
2013-08,1.088,
2013-09,1.084,
2013-10,1.081,
2013-11,1.068,
2013-12,1.062,
2014-01,1.049,
2014-02,0.992,
2014-03,1.004,
2014-04,1.006,
2014-05,1.022,
2014-06,1.005,
2014-07,1.077,
2014-08,0.965,
2014-09,0.721,
2014-10,0.719,
