"",BBK01.OUN323,BBK01.OUN323_FLAGS
"",Time deposits of foreign non-banks / for more than two years / Special purpose banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:27:40,
1999-01,48.857,
1999-02,49.843,
1999-03,55.123,
1999-04,55.390,
1999-05,56.264,
1999-06,57.325,
1999-07,58.946,
1999-08,59.865,
1999-09,62.001,
1999-10,63.443,
1999-11,66.086,
1999-12,66.707,
2000-01,69.117,
2000-02,70.037,
2000-03,74.654,
2000-04,77.519,
2000-05,64.094,
2000-06,62.815,
2000-07,64.956,
2000-08,67.429,
2000-09,68.367,
2000-10,74.977,
2000-11,73.399,
2000-12,69.857,
2001-01,70.833,
2001-02,72.608,
2001-03,75.067,
2001-04,75.634,
2001-05,81.680,
2001-06,84.414,
2001-07,80.597,
2001-08,79.299,
2001-09,79.767,
2001-10,81.522,
2001-11,69.658,
2001-12,69.441,
2002-01,73.474,
2002-02,72.753,
2002-03,74.269,
2002-04,76.938,
2002-05,76.527,
2002-06,73.137,
2002-07,73.703,
2002-08,75.869,
2002-09,75.387,
2002-10,78.255,
2002-11,77.846,
2002-12,74.761,
2003-01,70.249,
2003-02,67.936,
2003-03,66.109,
2003-04,64.247,
2003-05,60.935,
2003-06,62.189,
2003-07,62.220,
2003-08,63.652,
2003-09,61.463,
2003-10,59.557,
2003-11,56.670,
2003-12,55.200,
2004-01,56.967,
2004-02,57.044,
2004-03,54.644,
2004-04,54.820,
2004-05,54.442,
2004-06,53.942,
2004-07,54.146,
2004-08,53.479,
2004-09,51.923,
2004-10,48.988,
2004-11,47.118,
2004-12,44.298,
2005-01,45.084,
2005-02,42.965,
2005-03,42.956,
2005-04,36.139,
2005-05,36.042,
2005-06,35.838,
2005-07,35.369,
2005-08,35.137,
2005-09,35.017,
2005-10,32.368,
2005-11,32.661,
2005-12,32.422,
2006-01,32.042,
2006-02,32.348,
2006-03,30.676,
2006-04,30.016,
2006-05,29.628,
2006-06,28.083,
2006-07,28.607,
2006-08,28.237,
2006-09,28.198,
2006-10,25.986,
2006-11,25.571,
2006-12,14.210,
2007-01,14.516,
2007-02,14.091,
2007-03,14.185,
2007-04,13.976,
2007-05,13.786,
2007-06,13.241,
2007-07,13.267,
2007-08,13.260,
2007-09,13.069,
2007-10,12.923,
2007-11,12.813,
2007-12,13.168,
2008-01,12.674,
2008-02,12.215,
2008-03,11.465,
2008-04,11.466,
2008-05,11.459,
2008-06,11.155,
2008-07,11.367,
2008-08,11.302,
2008-09,11.122,
2008-10,11.703,
2008-11,11.794,
2008-12,12.020,
2009-01,12.341,
2009-02,12.336,
2009-03,12.252,
2009-04,11.743,
2009-05,6.964,
2009-06,6.817,
2009-07,6.592,
2009-08,6.458,
2009-09,6.410,
2009-10,6.002,
2009-11,6.055,
2009-12,5.885,
2010-01,5.832,
2010-02,5.517,
2010-03,5.470,
2010-04,5.527,
2010-05,5.565,
2010-06,5.608,
2010-07,5.628,
2010-08,5.576,
2010-09,5.481,
2010-10,5.609,
2010-11,5.566,
2010-12,5.377,
2011-01,5.358,
2011-02,4.882,
2011-03,4.738,
2011-04,4.414,
2011-05,4.351,
2011-06,4.345,
2011-07,4.360,
2011-08,3.825,
2011-09,3.859,
2011-10,3.766,
2011-11,4.009,
2011-12,3.984,
2012-01,3.996,
2012-02,3.914,
2012-03,3.668,
2012-04,3.730,
2012-05,3.855,
2012-06,3.834,
2012-07,3.858,
2012-08,3.823,
2012-09,3.803,
2012-10,4.026,
2012-11,3.906,
2012-12,3.889,
2013-01,3.822,
2013-02,3.738,
2013-03,3.693,
2013-04,3.934,
2013-05,3.884,
2013-06,3.835,
2013-07,3.740,
2013-08,3.689,
2013-09,3.665,
2013-10,3.862,
2013-11,3.853,
2013-12,4.164,
2014-01,4.195,
2014-02,4.135,
2014-03,4.070,
2014-04,4.307,
2014-05,4.314,
2014-06,4.311,
2014-07,4.329,
2014-08,4.331,
2014-09,4.298,
2014-10,2.292,
2014-11,2.267,
2014-12,2.320,Provisional value
