"",BBK01.WU5001,BBK01.WU5001_FLAGS
"",Exchange rates on the Frankfurt exchange / BEF 100 = DM ... / Belgium,
unit,DEM (hypothetically euro-based),
unit multiplier,one,
last update,2012-04-18 09:19:17,
1953-05,8.3820,
1953-06,8.3640,
1953-07,8.3580,
1953-08,8.3500,
1953-09,8.3480,
1953-10,8.3500,
1953-11,8.3530,
1953-12,8.3560,
1954-01,8.3560,
1954-02,8.3740,
1954-03,8.3700,
1954-04,8.3530,
1954-05,8.3600,
1954-06,8.3620,
1954-07,8.3600,
1954-08,8.3780,
1954-09,8.3880,
1954-10,8.4020,
1954-11,8.4240,
1954-12,8.4330,
1955-01,8.4350,
1955-02,8.4490,
1955-03,8.4480,
1955-04,8.4200,
1955-05,8.4000,
1955-06,8.3740,
1955-07,8.3760,
1955-08,8.4100,
1955-09,8.4080,
1955-10,8.4100,
1955-11,8.4100,
1955-12,8.4000,
1956-01,8.3990,
1956-02,8.4040,
1956-03,8.4010,
1956-04,8.4010,
1956-05,8.4000,
1956-06,8.4000,
1956-07,8.4000,
1956-08,8.4010,
1956-09,8.4000,
1956-10,8.3830,
1956-11,8.3860,
1956-12,8.3630,
1957-01,8.3590,
1957-02,8.3560,
1957-03,8.3540,
1957-04,8.3450,
1957-05,8.3420,
1957-06,8.3390,
1957-07,8.3440,
1957-08,8.3710,
1957-09,8.3630,
1957-10,8.3880,
1957-11,8.4040,
1957-12,8.4070,
1958-01,8.4270,
1958-02,8.4350,
1958-03,8.4140,
1958-04,8.4050,
1958-05,8.4000,
1958-06,8.3920,
1958-07,8.3930,
1958-08,8.4100,
1958-09,8.4080,
1958-10,8.3880,
1958-11,8.3850,
1958-12,8.3900,
1959-01,8.3610,
1959-02,8.3620,
1959-03,8.3640,
1959-04,8.3800,
1959-05,8.3890,
1959-06,8.3690,
1959-07,8.3760,
1959-08,8.3740,
1959-09,8.3640,
1959-10,8.3560,
1959-11,8.3400,
1959-12,8.3420,
1960-01,8.3580,
1960-02,8.3630,
1960-03,8.3630,
1960-04,8.3680,
1960-05,8.3650,
1960-06,8.3640,
1960-07,8.3590,
1960-08,8.3240,
1960-09,8.3510,
1960-10,8.3720,
1960-11,8.3980,
1960-12,8.4000,
1961-01,8.3790,
1961-02,8.3570,
1961-03,8.0150,
1961-04,7.9360,
1961-05,7.9360,
1961-06,7.9560,
1961-07,7.9940,
1961-08,8.0190,
1961-09,8.0300,
1961-10,8.0310,
1961-11,8.0400,
1961-12,8.0350,
1962-01,8.0270,
1962-02,8.0320,
1962-03,8.0320,
1962-04,8.0320,
1962-05,8.0350,
1962-06,8.0280,
1962-07,8.0170,
1962-08,8.0370,
1962-09,8.0410,
1962-10,8.0510,
1962-11,8.0580,
1962-12,8.0330,
1963-01,8.0470,
1963-02,8.0360,
1963-03,8.0130,
1963-04,8.0110,
1963-05,7.9940,
1963-06,7.9770,
1963-07,7.9810,
1963-08,7.9850,
1963-09,7.9780,
1963-10,7.9680,
1963-11,7.9760,
1963-12,7.9750,
1964-01,7.9820,
1964-02,7.9740,
1964-03,7.9770,
1964-04,7.9830,
1964-05,7.9860,
1964-06,7.9720,
1964-07,7.9840,
1964-08,7.9940,
1964-09,8.0020,
1964-10,8.0090,
1964-11,8.0150,
1964-12,8.0120,
1965-01,8.0170,
1965-02,8.0160,
1965-03,8.0130,
1965-04,8.0120,
1965-05,8.0300,
1965-06,8.0590,
1965-07,8.0710,
1965-08,8.0850,
1965-09,8.0790,
1965-10,8.0650,
1965-11,8.0610,
1965-12,8.0600,
1966-01,8.0720,
1966-02,8.0750,
1966-03,8.0640,
1966-04,8.0550,
1966-05,8.0710,
1966-06,8.0450,
1966-07,8.0290,
1966-08,8.0330,
1966-09,7.9940,
1966-10,7.9670,
1966-11,7.9580,
1966-12,7.9430,
1967-01,7.9570,
1967-02,7.9890,
