"",BBK01.OUN364,BBK01.OUN364_FLAGS
"",Loans to foreign non-banks for over one year and up to and including five years / Special purpose banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-01-12 10:35:01,
1999-01,1.428,
1999-02,1.416,
1999-03,1.681,
1999-04,1.700,
1999-05,1.925,
1999-06,1.971,
1999-07,1.844,
1999-08,1.689,
1999-09,1.694,
1999-10,1.544,
1999-11,1.746,
1999-12,1.905,
2000-01,2.169,
2000-02,2.132,
2000-03,2.338,
2000-04,2.319,
2000-05,1.996,
2000-06,1.799,
2000-07,2.250,
2000-08,2.273,
2000-09,2.481,
2000-10,2.696,
2000-11,2.632,
2000-12,2.561,
2001-01,2.473,
2001-02,2.865,
2001-03,3.109,
2001-04,3.145,
2001-05,3.431,
2001-06,3.400,
2001-07,3.694,
2001-08,3.518,
2001-09,3.958,
2001-10,4.031,
2001-11,4.168,
2001-12,4.300,
2002-01,4.380,
2002-02,4.354,
2002-03,4.396,
2002-04,4.361,
2002-05,4.307,
2002-06,4.126,
2002-07,4.227,
2002-08,4.264,
2002-09,4.256,
2002-10,4.289,
2002-11,4.411,
2002-12,4.104,
2003-01,4.031,
2003-02,3.952,
2003-03,3.918,
2003-04,3.925,
2003-05,3.678,
2003-06,3.736,
2003-07,3.764,
2003-08,3.847,
2003-09,3.775,
2003-10,3.863,
2003-11,3.556,
2003-12,3.489,
2004-01,3.587,
2004-02,3.548,
2004-03,3.696,
2004-04,3.615,
2004-05,3.716,
2004-06,3.687,
2004-07,3.773,
2004-08,3.916,
2004-09,3.618,
2004-10,3.701,
2004-11,3.705,
2004-12,4.315,
2005-01,4.281,
2005-02,4.004,
2005-03,4.048,
2005-04,4.043,
2005-05,3.903,
2005-06,3.977,
2005-07,3.872,
2005-08,4.009,
2005-09,4.067,
2005-10,4.077,
2005-11,4.202,
2005-12,4.301,
2006-01,4.441,
2006-02,4.683,
2006-03,4.489,
2006-04,4.543,
2006-05,4.415,
2006-06,4.353,
2006-07,4.530,
2006-08,4.256,
2006-09,4.458,
2006-10,4.681,
2006-11,4.789,
2006-12,4.138,
2007-01,4.281,
2007-02,4.344,
2007-03,4.431,
2007-04,4.475,
2007-05,4.813,
2007-06,4.889,
2007-07,4.623,
2007-08,4.596,
2007-09,4.723,
2007-10,4.966,
2007-11,4.745,
2007-12,4.805,
2008-01,4.850,
2008-02,4.832,
2008-03,5.075,
2008-04,5.509,
2008-05,5.942,
2008-06,6.301,
2008-07,6.330,
2008-08,6.931,
2008-09,7.174,
2008-10,8.022,
2008-11,7.897,
2008-12,8.264,
2009-01,8.469,
2009-02,8.364,
2009-03,8.263,
2009-04,7.823,
2009-05,7.451,
2009-06,7.295,
2009-07,6.770,
2009-08,6.604,
2009-09,6.414,
2009-10,6.285,
2009-11,6.055,
2009-12,5.883,
2010-01,5.720,
2010-02,5.764,
2010-03,5.447,
2010-04,5.488,
2010-05,9.821,
2010-06,9.444,
2010-07,9.132,
2010-08,9.185,
2010-09,10.459,
2010-10,10.352,
2010-11,10.734,
2010-12,10.344,
2011-01,12.004,
2011-02,12.288,
2011-03,12.739,
2011-04,12.979,
2011-05,12.964,
2011-06,13.024,
2011-07,13.000,
2011-08,13.011,
2011-09,13.152,
2011-10,13.075,
2011-11,13.074,
2011-12,14.767,
2012-01,14.810,
2012-02,14.484,
2012-03,14.507,
2012-04,14.423,
2012-05,14.599,
2012-06,14.514,
2012-07,14.518,
2012-08,14.340,
2012-09,4.172,
2012-10,4.130,
2012-11,4.038,
2012-12,3.816,
2013-01,3.988,
2013-02,3.860,
2013-03,3.797,
2013-04,3.526,
2013-05,3.504,
2013-06,3.556,
2013-07,3.514,
2013-08,3.391,
2013-09,3.296,
2013-10,3.398,
2013-11,3.512,
2013-12,3.394,
2014-01,3.434,
2014-02,3.588,
2014-03,3.645,
2014-04,3.647,
2014-05,3.744,
2014-06,3.541,
2014-07,3.680,
2014-08,3.656,
2014-09,3.895,
2014-10,4.101,
2014-11,4.041,Provisional value
