"",BBK01.OUM010,BBK01.OUM010_FLAGS
1956-03,-,Nothing exists
1956-04,-,Nothing exists
1956-05,-,Nothing exists
1956-06,0.021,
1956-07,-,Nothing exists
1956-08,-,Nothing exists
1956-09,-,Nothing exists
1956-10,-,Nothing exists
1956-11,-,Nothing exists
1956-12,0.021,
1957-01,-,Nothing exists
1957-02,-,Nothing exists
1957-03,-,Nothing exists
1957-04,-,Nothing exists
1957-05,-,Nothing exists
1957-06,0.022,
1957-07,-,Nothing exists
1957-08,-,Nothing exists
1957-09,-,Nothing exists
1957-10,-,Nothing exists
1957-11,-,Nothing exists
1957-12,0.042,
1958-01,-,Nothing exists
1958-02,-,Nothing exists
1958-03,-,Nothing exists
1958-04,-,Nothing exists
1958-05,-,Nothing exists
1958-06,0.054,
1958-07,-,Nothing exists
1958-08,-,Nothing exists
1958-09,-,Nothing exists
1958-10,-,Nothing exists
1958-11,-,Nothing exists
1958-12,0.064,
1959-01,-,Nothing exists
1959-02,-,Nothing exists
1959-03,-,Nothing exists
1959-04,-,Nothing exists
1959-05,-,Nothing exists
1959-06,0.081,
1959-07,-,Nothing exists
1959-08,-,Nothing exists
1959-09,-,Nothing exists
1959-10,-,Nothing exists
1959-11,-,Nothing exists
1959-12,0.085,
1960-01,-,Nothing exists
1960-02,-,Nothing exists
1960-03,-,Nothing exists
1960-04,-,Nothing exists
1960-05,-,Nothing exists
1960-06,0.090,
1960-07,-,Nothing exists
1960-08,-,Nothing exists
1960-09,-,Nothing exists
1960-10,-,Nothing exists
1960-11,-,Nothing exists
1960-12,0.118,
1961-01,-,Nothing exists
1961-02,-,Nothing exists
1961-03,-,Nothing exists
1961-04,-,Nothing exists
1961-05,-,Nothing exists
1961-06,0.122,
1961-07,-,Nothing exists
1961-08,-,Nothing exists
1961-09,-,Nothing exists
1961-10,-,Nothing exists
1961-11,-,Nothing exists
1961-12,0.175,
1962-01,-,Nothing exists
1962-02,-,Nothing exists
1962-03,-,Nothing exists
1962-04,-,Nothing exists
1962-05,-,Nothing exists
1962-06,0.225,
1962-07,-,Nothing exists
1962-08,-,Nothing exists
1962-09,-,Nothing exists
1962-10,-,Nothing exists
1962-11,-,Nothing exists
1962-12,0.247,
1963-01,-,Nothing exists
1963-02,-,Nothing exists
1963-03,-,Nothing exists
1963-04,-,Nothing exists
1963-05,-,Nothing exists
1963-06,0.248,
1963-07,-,Nothing exists
1963-08,-,Nothing exists
1963-09,-,Nothing exists
1963-10,-,Nothing exists
1963-11,-,Nothing exists
1963-12,0.243,
1964-01,-,Nothing exists
1964-02,-,Nothing exists
1964-03,-,Nothing exists
1964-04,-,Nothing exists
1964-05,-,Nothing exists
1964-06,0.276,
1964-07,-,Nothing exists
1964-08,-,Nothing exists
1964-09,-,Nothing exists
1964-10,-,Nothing exists
1964-11,-,Nothing exists
1964-12,0.236,
1965-01,0.240,
1965-02,0.251,
1965-03,0.261,
1965-04,0.271,
1965-05,0.252,
1965-06,0.263,
1965-07,0.263,
1965-08,0.242,
1965-09,0.256,
1965-10,0.260,
1965-11,0.262,
1965-12,0.250,
1966-01,0.228,
1966-02,0.203,
1966-03,0.186,
1966-04,0.188,
1966-05,0.183,
1966-06,0.174,
1966-07,0.168,
1966-08,0.161,
1966-09,0.178,
1966-10,0.176,
1966-11,0.181,
1966-12,0.178,
1967-01,0.200,
1967-02,0.191,
1967-03,0.175,
1967-04,0.178,
1967-05,0.180,
1967-06,0.179,
1967-07,0.196,
1967-08,0.194,
1967-09,0.203,
1967-10,0.213,
1967-11,0.217,
1967-12,0.215,
1968-01,0.296,
1968-02,0.314,
1968-03,0.317,
1968-04,0.292,
1968-05,0.291,
1968-06,0.297,
1968-07,0.295,
1968-08,0.297,
1968-09,0.284,
1968-10,0.294,
1968-11,0.287,
1968-12,0.210,
1969-01,0.243,
1969-02,0.271,
1969-03,0.264,
1969-04,0.260,
1969-05,0.263,
1969-06,0.258,
1969-07,0.254,
1969-08,0.252,
1969-09,0.249,
1969-10,0.246,
1969-11,0.251,
1969-12,0.263,
1970-01,0.248,
1970-02,0.256,
1970-03,0.266,
1970-04,0.251,
1970-05,0.253,
1970-06,0.258,
1970-07,0.262,
1970-08,0.265,
1970-09,0.279,
1970-10,0.305,
1970-11,0.333,
1970-12,0.287,
1971-01,0.308,
1971-02,0.285,
1971-03,0.296,
1971-04,0.350,
1971-05,0.358,
1971-06,0.349,
1971-07,0.461,
1971-08,0.493,
1971-09,0.503,
1971-10,0.488,
1971-11,0.471,
1971-12,0.408,
1972-01,0.441,
1972-02,0.465,
1972-03,0.459,
1972-04,0.437,
1972-05,0.423,
1972-06,0.393,
1972-07,0.328,
1972-08,0.326,
1972-09,0.330,
1972-10,0.336,
1972-11,0.322,
1972-12,0.317,
1973-01,0.318,
1973-02,0.348,
1973-03,0.345,
1973-04,0.362,
1973-05,0.358,
1973-06,0.355,
1973-07,0.348,
1973-08,0.332,
1973-09,0.303,
1973-10,0.286,
1973-11,0.259,
1973-12,0.256,
1974-01,0.263,
1974-02,0.288,
1974-03,0.288,
1974-04,0.258,
1974-05,0.250,
1974-06,0.233,
1974-07,0.215,
1974-08,0.235,
1974-09,0.229,
1974-10,0.205,
1974-11,0.215,
1974-12,0.218,
1975-01,0.266,
1975-02,0.251,
1975-03,0.240,
1975-04,0.229,
1975-05,0.219,
1975-06,0.197,
1975-07,0.191,
1975-08,0.205,
1975-09,0.234,
1975-10,0.229,
1975-11,0.238,
1975-12,0.260,
1976-01,0.277,
1976-02,0.282,
1976-03,0.251,
1976-04,0.252,
1976-05,0.252,
1976-06,0.239,
1976-07,0.242,
1976-08,0.223,
1976-09,0.251,
1976-10,0.251,
1976-11,0.234,
1976-12,0.267,
1977-01,0.431,
1977-02,0.473,
1977-03,0.458,
1977-04,0.478,
1977-05,0.471,
1977-06,0.500,
1977-07,0.483,
1977-08,0.490,
1977-09,0.461,
1977-10,0.472,
1977-11,0.466,
1977-12,0.458,
1978-01,0.492,
1978-02,0.523,
1978-03,0.484,
1978-04,0.449,
1978-05,0.440,
1978-06,0.439,
1978-07,0.459,
1978-08,0.490,
1978-09,0.487,
1978-10,0.448,
1978-11,0.428,
1978-12,0.400,
1979-01,0.458,
1979-02,0.470,
1979-03,0.481,
1979-04,0.448,
1979-05,0.460,
1979-06,0.465,
1979-07,0.439,
1979-08,0.479,
1979-09,0.480,
1979-10,0.450,
1979-11,0.407,
1979-12,0.402,
1980-01,0.537,
1980-02,0.552,
1980-03,0.579,
1980-04,0.633,
1980-05,0.632,
1980-06,0.594,
1980-07,0.577,
1980-08,0.553,
1980-09,0.515,
1980-10,0.458,
1980-11,0.458,
1980-12,0.394,
1981-01,0.527,
1981-02,0.613,
1981-03,0.524,
1981-04,0.476,
1981-05,0.406,
1981-06,0.392,
1981-07,0.407,
1981-08,0.389,
1981-09,0.391,
1981-10,0.343,
1981-11,0.425,
1981-12,0.386,
1982-01,0.368,
1982-02,0.367,
1982-03,0.383,
1982-04,0.405,
1982-05,0.469,
1982-06,0.500,
1982-07,0.511,
1982-08,0.496,
1982-09,0.434,
1982-10,0.411,
1982-11,0.394,
1982-12,0.386,
1983-01,0.499,
1983-02,0.536,
1983-03,0.529,
1983-04,0.620,
1983-05,0.590,
1983-06,0.615,
1983-07,0.577,
1983-08,0.607,
1983-09,0.576,
1983-10,0.595,
1983-11,0.558,
1983-12,0.714,
1984-01,0.636,
1984-02,0.580,
1984-03,0.553,
1984-04,0.656,
1984-05,0.679,
1984-06,0.670,
1984-07,0.663,
1984-08,0.604,
1984-09,0.599,
1984-10,0.572,
1984-11,0.572,
1984-12,0.485,
1985-01,0.506,
1985-02,0.534,
1985-03,0.497,
1985-04,0.472,
1985-05,0.466,
1985-06,0.517,
1985-07,0.487,
1985-08,0.500,
1985-09,0.565,
1985-10,0.547,
1985-11,0.602,
1985-12,0.504,
1986-01,0.562,
1986-02,0.712,
1986-03,0.740,
1986-04,0.718,
1986-05,0.708,
1986-06,0.712,
1986-07,0.665,
1986-08,0.673,
1986-09,0.722,
1986-10,0.664,
1986-11,0.644,
1986-12,0.660,
1987-01,0.680,
1987-02,0.749,
1987-03,0.751,
1987-04,0.757,
1987-05,0.856,
1987-06,0.850,
1987-07,0.870,
1987-08,0.926,
1987-09,0.894,
1987-10,0.847,
1987-11,0.820,
1987-12,0.795,
1988-01,0.783,
1988-02,0.844,
1988-03,0.884,
1988-04,0.913,
1988-05,0.994,
1988-06,1.013,
1988-07,1.026,
1988-08,1.073,
1988-09,1.119,
1988-10,1.130,
1988-11,1.253,
1988-12,1.224,
1989-01,1.244,
1989-02,1.310,
1989-03,1.323,
1989-04,1.301,
1989-05,1.311,
1989-06,1.370,
1989-07,1.369,
1989-08,1.485,
1989-09,1.559,
1989-10,1.588,
1989-11,1.854,
1989-12,1.822,
1990-01,2.032,
1990-02,2.210,
1990-03,2.329,
1990-04,2.432,
1990-05,2.417,
1990-06,2.451,
1990-07,2.466,
1990-08,2.532,
1990-09,2.899,
1990-10,3.069,
1990-11,3.129,
1990-12,3.240,
1991-01,3.385,
1991-02,3.544,
1991-03,3.747,
1991-04,3.715,
1991-05,3.897,
1991-06,3.887,
1991-07,3.944,
1991-08,3.891,
1991-09,3.950,
1991-10,4.085,
1991-11,4.480,
1991-12,4.586,
1992-01,5.105,
1992-02,5.424,
1992-03,5.894,
1992-04,6.002,
1992-05,6.056,
1992-06,6.125,
1992-07,6.249,
1992-08,6.279,
1992-09,6.462,
1992-10,6.543,
1992-11,6.661,
1992-12,6.449,
1993-01,5.309,
1993-02,5.630,
1993-03,5.733,
1993-04,5.695,
1993-05,5.538,
1993-06,5.753,
1993-07,5.292,
1993-08,5.363,
1993-09,5.344,
1993-10,5.388,
1993-11,5.501,
1993-12,4.922,
1994-01,5.143,
1994-02,5.316,
1994-03,5.466,
1994-04,5.253,
1994-05,5.002,
1994-06,5.247,
1994-07,5.098,
1994-08,5.211,
1994-09,5.296,
1994-10,5.206,
1994-11,4.952,
1994-12,4.609,
1995-01,4.486,
1995-02,4.835,
1995-03,4.921,
1995-04,4.876,
1995-05,4.988,
1995-06,5.069,
1995-07,5.182,
1995-08,5.286,
1995-09,5.672,
1995-10,5.690,
1995-11,5.555,
1995-12,5.420,
1996-01,5.640,
1996-02,5.481,
1996-03,5.543,
1996-04,5.442,
1996-05,5.535,
1996-06,5.461,
1996-07,5.284,
1996-08,5.333,
1996-09,5.479,
1996-10,5.297,
1996-11,5.479,
1996-12,5.428,
1997-01,5.707,
1997-02,5.742,
1997-03,5.758,
1997-04,6.110,
1997-05,6.348,
1997-06,6.470,
1997-07,6.615,
1997-08,6.734,
1997-09,6.994,
1997-10,7.166,
1997-11,7.521,
1997-12,7.624,
1998-01,7.845,
1998-02,8.608,
1998-03,9.423,
1998-04,11.009,
1998-05,11.568,
1998-06,12.748,
1998-07,15.116,
1998-08,16.247,
1998-09,17.018,
1998-10,17.742,
1998-11,18.166,
1998-12,19.728,
1999-01,23.485,
1999-02,25.113,
1999-03,27.455,
1999-04,30.274,
1999-05,31.745,
1999-06,32.378,
1999-07,34.109,
1999-08,35.086,
1999-09,36.317,
1999-10,37.918,
1999-11,39.154,
1999-12,39.058,
2000-01,39.900,
2000-02,42.759,
2000-03,44.028,
2000-04,45.467,
2000-05,47.623,
2000-06,48.604,
2000-07,52.163,
2000-08,54.482,
2000-09,55.123,
2000-10,55.239,
2000-11,55.610,
2000-12,56.184,
2001-01,58.850,
2001-02,60.207,
2001-03,61.221,
2001-04,61.629,
2001-05,59.389,
2001-06,62.361,
2001-07,63.366,
2001-08,62.711,
2001-09,63.392,
2001-10,64.718,
2001-11,65.213,
2001-12,65.293,
2002-01,65.867,
2002-02,67.367,
2002-03,69.028,
2002-04,70.651,
2002-05,70.469,
2002-06,69.412,
2002-07,67.570,
2002-08,66.683,
2002-09,66.996,
2002-10,64.708,
2002-11,64.792,
2002-12,64.340,
2003-01,64.826,
2003-02,64.088,
2003-03,64.646,
2003-04,63.728,
2003-05,62.507,
2003-06,62.796,
2003-07,62.443,
2003-08,63.235,
2003-09,63.796,
2003-10,65.558,
2003-11,66.380,
2003-12,66.046,
2004-01,66.176,
2004-02,66.324,
2004-03,67.453,
2004-04,68.704,
2004-05,70.494,
2004-06,70.213,
2004-07,71.281,
2004-08,71.514,
2004-09,71.431,
2004-10,71.230,
2004-11,72.041,
2004-12,69.310,
2005-01,71.007,
2005-02,72.825,
2005-03,71.457,
2005-04,71.804,
2005-05,71.096,
2005-06,71.412,
2005-07,71.835,
2005-08,71.470,
2005-09,71.339,
2005-10,69.781,
2005-11,68.163,
2005-12,65.564,
2006-01,66.397,
2006-02,65.686,
2006-03,65.281,
2006-04,65.764,
2006-05,65.363,
2006-06,64.103,
2006-07,64.220,
2006-08,62.440,
2006-09,61.328,
2006-10,60.335,
2006-11,59.726,
2006-12,57.617,
2007-01,56.380,
2007-02,57.085,
2007-03,55.608,
2007-04,55.829,
2007-05,56.147,
2007-06,56.356,
2007-07,56.351,
2007-08,55.372,
2007-09,54.923,
2007-10,56.258,
2007-11,54.934,
2007-12,54.873,
2008-01,53.421,
2008-02,52.840,
2008-03,51.991,
2008-04,53.061,
2008-05,52.865,
2008-06,52.904,
2008-07,52.116,
2008-08,52.140,
2008-09,51.358,
2008-10,50.447,
2008-11,50.223,
2008-12,50.213,
2009-01,49.243,
2009-02,49.805,
2009-03,49.494,
2009-04,49.450,
2009-05,49.016,
2009-06,49.638,
2009-07,49.209,
2009-08,49.186,
2009-09,48.717,
2009-10,48.175,
2009-11,47.455,
2009-12,47.217,
2010-01,45.891,
2010-02,45.141,
2010-03,44.826,
2010-04,44.478,
2010-05,41.963,
2010-06,41.247,
2010-07,39.561,
2010-08,38.346,
2010-09,37.808,
2010-10,36.905,
2010-11,36.632,
2010-12,35.973,
2011-01,35.581,
2011-02,34.800,
2011-03,34.556,
2011-04,34.095,
2011-05,33.754,
2011-06,33.146,
2011-07,32.957,
2011-08,31.473,
2011-09,30.868,
2011-10,30.551,
2011-11,30.223,
2011-12,30.095,
2012-01,29.293,
2012-02,29.025,
2012-03,28.626,
2012-04,28.160,
2012-05,27.678,
2012-06,27.122,
2012-07,26.147,
2012-08,24.005,
2012-09,23.665,
2012-10,23.323,
2012-11,23.017,
2012-12,22.852,
2013-01,22.381,
2013-02,22.020,
2013-03,21.309,
2013-04,20.855,
2013-05,20.487,
2013-06,21.333,
2013-07,20.939,
2013-08,20.683,
2013-09,20.309,
2013-10,19.538,
2013-11,18.817,
2013-12,18.456,
2014-01,17.508,
2014-02,16.485,
2014-03,13.802,
2014-04,13.714,
2014-05,13.651,
2014-06,13.834,
2014-07,13.588,
2014-08,13.215,
2014-09,12.888,
2014-10,12.282,
2014-11,12.113,
2014-12,12.071,Provisional value
