"",BBK01.QUY552,BBK01.QUY552_FLAGS
"",Consolidated German banks: Loans and advances to foreign banks / New Zealand / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:40:45,
2002-03,1.334,
2002-04,0.884,
2002-05,1.009,
2002-06,1.636,
2002-07,0.912,
2002-08,1.693,
2002-09,0.922,
2002-10,1.222,
2002-11,0.298,
2002-12,0.531,
2003-01,0.320,
2003-02,0.643,
2003-03,-0.194,
2003-04,0.638,
2003-05,0.722,
2003-06,1.251,
2003-07,0.658,
2003-08,1.176,
2003-09,1.299,
2003-10,-0.071,
2003-11,0.588,
2003-12,1.654,
2004-01,1.454,
2004-02,1.419,
2004-03,2.111,
2004-04,2.271,
2004-05,2.270,
2004-06,2.377,
2004-07,2.319,
2004-08,2.795,
2004-09,1.666,
2004-10,1.460,
2004-11,1.635,
2004-12,2.509,
2005-01,2.132,
2005-02,2.374,
2005-03,1.796,
2005-04,1.851,
2005-05,1.821,
2005-06,1.628,
2005-07,2.336,
2005-08,2.691,
2005-09,2.203,
2005-10,1.336,
2005-11,1.345,
2005-12,0.595,
2006-01,0.385,
2006-02,0.920,
2006-03,0.482,
2006-04,0.427,
2006-05,1.788,
2006-06,1.431,
2006-07,1.746,
2006-08,0.579,
2006-09,1.018,
2006-10,2.396,
2006-11,1.327,
2006-12,2.738,
2007-01,2.802,
2007-02,3.038,
2007-03,0.611,
2007-04,0.781,
2007-05,0.751,
2007-06,0.425,
2007-07,1.872,
2007-08,2.493,
2007-09,3.582,
2007-10,1.549,
2007-11,0.621,
2007-12,1.265,
2008-01,1.718,
2008-02,1.263,
2008-03,1.050,
2008-04,1.712,
2008-05,1.465,
2008-06,1.501,
2008-07,1.911,
2008-08,1.991,
2008-09,1.066,
2008-10,1.211,
2008-11,2.427,
2008-12,2.178,
2009-01,2.959,
2009-02,2.875,
2009-03,2.128,
2009-04,1.410,
2009-05,2.150,
2009-06,1.099,
2009-07,3.427,
2009-08,3.712,
2009-09,1.782,
2009-10,1.591,
2009-11,2.184,
2009-12,4.306,
2010-01,5.478,
2010-02,5.962,
2010-03,4.030,
2010-04,5.552,
2010-05,4.346,
2010-06,4.045,
2010-07,2.479,
2010-08,2.588,
2010-09,2.428,
2010-10,2.582,
2010-11,3.187,
2010-12,0.936,
2011-01,2.713,
2011-02,2.970,
2011-03,3.009,
2011-04,2.811,
2011-05,2.901,
2011-06,3.281,
2011-07,3.841,
2011-08,3.341,
2011-09,3.315,
2011-10,3.249,
2011-11,3.234,
2011-12,3.639,
2012-01,3.573,
2012-02,3.111,
2012-03,3.991,
2012-04,4.241,
2012-05,2.875,
2012-06,2.059,
2012-07,2.206,
2012-08,2.071,
2012-09,1.848,
2012-10,1.123,
2012-11,2.400,
2012-12,2.092,
2013-01,2.198,
2013-02,2.409,
2013-03,1.748,
2013-04,1.638,
2013-05,1.648,
2013-06,2.476,
2013-07,1.507,
2013-08,1.935,
2013-09,0.459,
2013-10,0.512,
2013-11,0.489,
2013-12,0.080,
2014-01,0.068,
2014-02,0.121,
2014-03,0.009,
2014-04,0.252,
2014-05,0.074,
2014-06,0.365,
2014-07,0.313,
2014-08,0.289,
2014-09,0.232,
2014-10,0.181,
