"",BBK01.OUG378,BBK01.OUG378_FLAGS
"",Loans to foreign general government for over one year and up to and including five years / Landesbanken,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:00:53,
1999-01,0.689,
1999-02,0.601,
1999-03,0.649,
1999-04,0.646,
1999-05,0.616,
1999-06,0.615,
1999-07,0.612,
1999-08,0.623,
1999-09,0.677,
1999-10,0.698,
1999-11,0.700,
1999-12,0.752,
2000-01,0.765,
2000-02,0.775,
2000-03,0.746,
2000-04,0.760,
2000-05,0.792,
2000-06,0.743,
2000-07,0.754,
2000-08,1.623,
2000-09,0.910,
2000-10,1.183,
2000-11,1.184,
2000-12,1.074,
2001-01,1.099,
2001-02,1.086,
2001-03,1.168,
2001-04,1.141,
2001-05,1.186,
2001-06,1.137,
2001-07,1.143,
2001-08,1.231,
2001-09,1.383,
2001-10,1.345,
2001-11,1.539,
2001-12,1.580,
2002-01,1.599,
2002-02,1.654,
2002-03,1.931,
2002-04,1.936,
2002-05,1.937,
2002-06,1.920,
2002-07,1.960,
2002-08,1.962,
2002-09,1.925,
2002-10,1.889,
2002-11,1.868,
2002-12,1.843,
2003-01,1.824,
2003-02,1.800,
2003-03,1.752,
2003-04,1.686,
2003-05,1.505,
2003-06,1.520,
2003-07,1.689,
2003-08,1.689,
2003-09,1.680,
2003-10,1.676,
2003-11,1.640,
2003-12,1.600,
2004-01,1.526,
2004-02,1.500,
2004-03,1.716,
2004-04,1.980,
2004-05,1.869,
2004-06,1.863,
2004-07,1.853,
2004-08,1.866,
2004-09,1.803,
2004-10,1.546,
2004-11,1.612,
2004-12,1.060,
2005-01,1.096,
2005-02,1.030,
2005-03,1.072,
2005-04,1.125,
2005-05,0.995,
2005-06,0.981,
2005-07,0.998,
2005-08,0.996,
2005-09,0.990,
2005-10,0.774,
2005-11,0.923,
2005-12,0.900,
2006-01,0.863,
2006-02,0.783,
2006-03,0.621,
2006-04,0.771,
2006-05,0.648,
2006-06,1.259,
2006-07,1.408,
2006-08,1.318,
2006-09,1.124,
2006-10,0.893,
2006-11,0.670,
2006-12,0.662,
2007-01,0.633,
2007-02,0.648,
2007-03,0.679,
2007-04,0.692,
2007-05,0.795,
2007-06,0.847,
2007-07,0.866,
2007-08,0.811,
2007-09,0.720,
2007-10,0.710,
2007-11,0.656,
2007-12,0.761,
2008-01,0.772,
2008-02,0.979,
2008-03,1.068,
2008-04,1.030,
2008-05,1.064,
2008-06,1.037,
2008-07,1.038,
2008-08,1.061,
2008-09,1.398,
2008-10,1.492,
2008-11,1.525,
2008-12,1.278,
2009-01,1.429,
2009-02,1.266,
2009-03,1.241,
2009-04,1.189,
2009-05,1.181,
2009-06,1.167,
2009-07,1.079,
2009-08,1.139,
2009-09,1.137,
2009-10,1.131,
2009-11,1.089,
2009-12,1.034,
2010-01,1.020,
2010-02,1.011,
2010-03,1.006,
2010-04,1.006,
2010-05,1.002,
2010-06,0.970,
2010-07,0.906,
2010-08,0.890,
2010-09,0.882,
2010-10,0.880,
2010-11,0.882,
2010-12,0.680,
2011-01,0.682,
2011-02,0.675,
2011-03,0.641,
2011-04,0.640,
2011-05,0.605,
2011-06,0.501,
2011-07,0.502,
2011-08,0.502,
2011-09,0.462,
2011-10,0.362,
2011-11,0.362,
2011-12,0.314,
2012-01,0.312,
2012-02,0.304,
2012-03,0.294,
2012-04,0.311,
2012-05,0.313,
2012-06,0.303,
2012-07,0.270,
2012-08,0.242,
2012-09,0.233,
2012-10,0.233,
2012-11,0.158,
2012-12,0.157,
2013-01,0.156,
2013-02,0.156,
2013-03,0.157,
2013-04,0.158,
2013-05,0.157,
2013-06,0.156,
2013-07,0.153,
2013-08,0.153,
2013-09,0.152,
2013-10,0.151,
2013-11,0.152,
2013-12,0.140,
2014-01,0.110,
2014-02,0.110,
2014-03,0.109,
2014-04,0.116,
2014-05,0.116,
2014-06,0.180,
2014-07,0.131,
2014-08,0.131,
2014-09,0.122,
2014-10,0.122,
2014-11,0.132,
2014-12,0.121,Provisional value
