"",BBK01.OUP246,BBK01.OUP246_FLAGS
"",Deposits and borrowing from other domestic households / Time deposits / for more than 2 years / Foreign banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:35:08,
1999-01,0.101,
1999-02,0.100,
1999-03,0.100,
1999-04,0.099,
1999-05,0.099,
1999-06,0.096,
1999-07,0.095,
1999-08,0.094,
1999-09,0.093,
1999-10,0.094,
1999-11,0.094,
1999-12,0.113,
2000-01,0.112,
2000-02,0.072,
2000-03,0.070,
2000-04,0.071,
2000-05,0.071,
2000-06,0.073,
2000-07,0.073,
2000-08,0.073,
2000-09,0.074,
2000-10,0.073,
2000-11,0.076,
2000-12,0.082,
2001-01,0.074,
2001-02,0.074,
2001-03,0.129,
2001-04,0.127,
2001-05,0.128,
2001-06,0.127,
2001-07,0.127,
2001-08,0.128,
2001-09,0.128,
2001-10,0.130,
2001-11,0.129,
2001-12,0.131,
2002-01,0.131,
2002-02,0.079,
2002-03,0.078,
2002-04,0.080,
2002-05,0.081,
2002-06,0.083,
2002-07,0.094,
2002-08,0.095,
2002-09,0.101,
2002-10,0.122,
2002-11,0.126,
2002-12,0.117,
2003-01,0.126,
2003-02,0.129,
2003-03,0.133,
2003-04,0.133,
2003-05,0.135,
2003-06,0.135,
2003-07,0.136,
2003-08,0.136,
2003-09,0.135,
2003-10,0.138,
2003-11,0.137,
2003-12,0.137,
2004-01,0.136,
2004-02,0.106,
2004-03,0.107,
2004-04,0.105,
2004-05,0.105,
2004-06,0.074,
2004-07,0.106,
2004-08,0.107,
2004-09,0.105,
2004-10,0.104,
2004-11,0.108,
2004-12,0.094,
2005-01,0.093,
2005-02,0.093,
2005-03,0.089,
2005-04,0.087,
2005-05,0.084,
2005-06,0.087,
2005-07,0.089,
2005-08,0.092,
2005-09,0.096,
2005-10,0.100,
2005-11,0.101,
2005-12,0.121,
2006-01,0.131,
2006-02,0.131,
2006-03,0.132,
2006-04,0.133,
2006-05,0.132,
2006-06,0.130,
2006-07,0.131,
2006-08,0.130,
2006-09,0.131,
2006-10,0.133,
2006-11,0.132,
2006-12,0.136,
2007-01,0.138,
2007-02,0.135,
2007-03,0.136,
2007-04,0.148,
2007-05,0.147,
2007-06,0.146,
2007-07,0.142,
2007-08,0.352,
2007-09,0.353,
2007-10,0.353,
2007-11,0.355,
2007-12,0.368,
2008-01,0.353,
2008-02,0.360,
2008-03,0.374,
2008-04,0.377,
2008-05,0.376,
2008-06,0.378,
2008-07,0.381,
2008-08,0.385,
2008-09,0.297,
2008-10,0.280,
2008-11,0.275,
2008-12,0.279,
2009-01,0.278,
2009-02,0.278,
2009-03,0.328,
2009-04,0.389,
2009-05,0.406,
2009-06,0.420,
2009-07,0.470,
2009-08,0.475,
2009-09,0.483,
2009-10,0.493,
2009-11,0.490,
2009-12,0.526,
2010-01,0.538,
2010-02,0.549,
2010-03,0.482,
2010-04,0.524,
2010-05,0.538,
2010-06,0.659,
2010-07,0.686,
2010-08,0.616,
2010-09,0.578,
2010-10,0.600,
2010-11,0.630,
2010-12,0.669,
2011-01,0.730,
2011-02,0.849,
2011-03,0.907,
2011-04,0.959,
2011-05,1.015,
2011-06,1.036,
2011-07,1.060,
2011-08,1.080,
2011-09,1.103,
2011-10,1.159,
2011-11,1.252,
2011-12,1.457,
2012-01,1.579,
2012-02,1.673,
2012-03,1.783,
2012-04,1.842,
2012-05,1.887,
2012-06,1.514,
2012-07,1.559,
2012-08,1.608,
2012-09,1.654,
2012-10,1.691,
2012-11,1.719,
2012-12,1.766,
2013-01,1.789,
2013-02,1.822,
2013-03,1.838,
2013-04,1.845,
2013-05,1.871,
2013-06,1.804,
2013-07,1.835,
2013-08,1.842,
2013-09,1.801,
2013-10,1.810,
2013-11,1.827,
2013-12,1.843,
2014-01,1.858,
2014-02,1.874,
2014-03,1.894,
2014-04,1.996,
2014-05,2.010,
2014-06,2.038,
2014-07,2.041,
2014-08,2.055,
2014-09,2.072,
2014-10,2.085,
2014-11,2.086,
2014-12,2.077,Provisional value
