"",BBEX3.A.PLN.EUR.BB.AC.A04,BBEX3.A.PLN.EUR.BB.AC.A04_FLAGS
"",Euro foreign exchange reference rate of the ECB / EUR 1 = PLN ... / Poland,
unit,PLN (hypothetically euro-based),
unit multiplier,one,
last update,2015-01-02 14:43:13,
1999,4.2274,
2000,4.0082,
2001,3.6721,
2002,3.8574,
2003,4.3996,
2004,4.5268,
2005,4.0230,
2006,3.8959,
2007,3.7837,
2008,3.5121,
2009,4.3276,
2010,3.9947,
2011,4.1206,
2012,4.1847,
2013,4.1975,
2014,4.1843,
"","General: The ECB publishes daily euro foreign exchange reference rates, which are calculated on the basis of the concertation between central banks at 14.15.",
"",Source: European Central Bank (ECB).,
"",Methodology: Averages: Bundesbank calculations based on the daily euro reference exchange rates published by the ECB.,
