"",BBK01.OUC173,BBK01.OUC173_FLAGS
"",Domestic bank debt securities / with a maturity  of more than 2 years  / Big banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:49:57,
1999-01,36.088,
1999-02,36.111,
1999-03,36.696,
1999-04,39.499,
1999-05,38.704,
1999-06,37.967,
1999-07,34.594,
1999-08,37.017,
1999-09,37.284,
1999-10,36.140,
1999-11,35.324,
1999-12,34.597,
2000-01,34.647,
2000-02,35.411,
2000-03,37.302,
2000-04,38.484,
2000-05,38.898,
2000-06,37.706,
2000-07,38.304,
2000-08,39.496,
2000-09,41.856,
2000-10,42.732,
2000-11,44.277,
2000-12,44.683,
2001-01,47.583,
2001-02,49.208,
2001-03,50.995,
2001-04,51.764,
2001-05,52.375,
2001-06,44.492,
2001-07,49.942,
2001-08,48.556,
2001-09,49.381,
2001-10,47.348,
2001-11,46.129,
2001-12,46.863,
2002-01,44.195,
2002-02,41.959,
2002-03,40.766,
2002-04,39.580,
2002-05,38.561,
2002-06,42.706,
2002-07,38.555,
2002-08,36.570,
2002-09,38.117,
2002-10,38.439,
2002-11,37.597,
2002-12,39.994,
2003-01,37.555,
2003-02,37.535,
2003-03,35.801,
2003-04,37.225,
2003-05,40.165,
2003-06,39.932,
2003-07,37.634,
2003-08,37.783,
2003-09,37.341,
2003-10,36.809,
2003-11,37.116,
2003-12,35.803,
2004-01,35.436,
2004-02,38.629,
2004-03,37.922,
2004-04,37.880,
2004-05,37.059,
2004-06,34.640,
2004-07,35.826,
2004-08,36.154,
2004-09,39.147,
2004-10,38.515,
2004-11,38.648,
2004-12,48.099,
2005-01,47.220,
2005-02,45.566,
2005-03,43.292,
2005-04,44.196,
2005-05,42.649,
2005-06,44.992,
2005-07,44.163,
2005-08,43.051,
2005-09,40.422,
2005-10,39.744,
2005-11,40.770,
2005-12,39.393,
2006-01,37.449,
2006-02,36.866,
2006-03,35.633,
2006-04,36.010,
2006-05,36.092,
2006-06,36.435,
2006-07,35.271,
2006-08,34.732,
2006-09,36.779,
2006-10,35.183,
2006-11,35.305,
2006-12,36.491,
2007-01,35.489,
2007-02,34.607,
2007-03,35.554,
2007-04,35.387,
2007-05,34.981,
2007-06,34.719,
2007-07,36.015,
2007-08,36.207,
2007-09,34.427,
2007-10,34.965,
2007-11,35.136,
2007-12,34.632,
2008-01,35.618,
2008-02,35.087,
2008-03,35.094,
2008-04,35.702,
2008-05,35.308,
2008-06,32.746,
2008-07,33.766,
2008-08,35.512,
2008-09,34.426,
2008-10,34.361,
2008-11,36.737,
2008-12,38.048,
2009-01,37.228,
2009-02,37.140,
2009-03,37.030,
2009-04,34.588,
2009-05,35.041,
2009-06,34.371,
2009-07,35.037,
2009-08,35.506,
2009-09,35.271,
2009-10,32.576,
2009-11,31.280,
2009-12,31.119,
2010-01,31.428,
2010-02,29.851,
2010-03,29.832,
2010-04,29.071,
2010-05,29.432,
2010-06,31.063,
2010-07,30.740,
2010-08,31.739,
2010-09,31.143,
2010-10,30.808,
2010-11,31.334,
2010-12,30.523,
2011-01,30.919,
2011-02,30.480,
2011-03,29.326,
2011-04,30.977,
2011-05,30.801,
2011-06,30.653,
2011-07,30.458,
2011-08,30.565,
2011-09,30.059,
2011-10,29.612,
2011-11,29.452,
2011-12,27.843,
2012-01,27.282,
2012-02,27.924,
2012-03,27.219,
2012-04,26.447,
2012-05,26.289,
2012-06,26.280,
2012-07,26.328,
2012-08,26.330,
2012-09,26.826,
2012-10,26.432,
2012-11,26.220,
2012-12,25.278,
2013-01,26.095,
2013-02,26.329,
2013-03,26.159,
2013-04,27.152,
2013-05,26.717,
2013-06,26.715,
2013-07,26.368,
2013-08,25.757,
2013-09,26.357,
2013-10,25.704,
2013-11,26.797,
2013-12,27.818,
2014-01,27.538,
2014-02,27.288,
2014-03,30.092,
2014-04,29.778,
2014-05,28.899,
2014-06,28.103,
2014-07,27.257,
2014-08,26.576,
2014-09,26.470,
2014-10,26.445,
2014-11,26.113,
2014-12,24.812,Provisional value
