"",BBK01.OUD165,BBK01.OUD165_FLAGS
"",Savings deposits of non-profit institutions / At three months' notice / Regional banks and other commercial banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:10:28,
1968-12,0.019,
1969-01,0.021,
1969-02,0.019,
1969-03,0.017,
1969-04,0.015,
1969-05,0.014,
1969-06,0.015,
1969-07,0.016,
1969-08,0.017,
1969-09,0.014,
1969-10,0.015,
1969-11,0.014,
1969-12,0.014,
1970-01,0.013,
1970-02,0.016,
1970-03,0.013,
1970-04,0.013,
1970-05,0.012,
1970-06,0.010,
1970-07,0.012,
1970-08,0.010,
1970-09,0.011,
1970-10,0.010,
1970-11,0.009,
1970-12,0.008,
1971-01,0.009,
1971-02,0.013,
1971-03,0.010,
1971-04,0.007,
1971-05,0.004,
1971-06,0.003,
1971-07,0.005,
1971-08,0.004,
1971-09,0.006,
1971-10,0.006,
1971-11,0.004,
1971-12,-,Nothing exists
1972-01,0.005,
1972-02,0.006,
1972-03,0.019,
1972-04,0.026,
1972-05,0.029,
1972-06,0.029,
1972-07,0.036,
1972-08,0.036,
1972-09,0.036,
1972-10,0.033,
1972-11,0.031,
1972-12,0.027,
1973-01,0.027,
1973-02,0.024,
1973-03,0.027,
1973-04,0.022,
1973-05,0.024,
1973-06,0.025,
1973-07,0.027,
1973-08,0.025,
1973-09,0.026,
1973-10,0.028,
1973-11,0.025,
1973-12,0.025,
1974-01,0.027,
1974-02,0.029,
1974-03,0.030,
1974-04,0.030,
1974-05,0.029,
1974-06,0.030,
1974-07,0.030,
1974-08,0.030,
1974-09,0.032,
1974-10,0.033,
1974-11,0.035,
1974-12,0.039,
1975-01,0.040,
1975-02,0.038,
1975-03,0.044,
1975-04,0.048,
1975-05,0.053,
1975-06,0.053,
1975-07,0.060,
1975-08,0.065,
1975-09,0.068,
1975-10,0.067,
1975-11,0.067,
1975-12,0.068,
1976-01,0.073,
1976-02,0.071,
1976-03,0.074,
1976-04,0.077,
1976-05,0.082,
1976-06,0.081,
1976-07,0.083,
1976-08,0.091,
1976-09,0.089,
1976-10,0.087,
1976-11,0.084,
1976-12,0.075,
1977-01,0.083,
1977-02,0.084,
1977-03,0.083,
1977-04,0.084,
1977-05,0.085,
1977-06,0.082,
1977-07,0.104,
1977-08,0.098,
1977-09,0.100,
1977-10,0.107,
1977-11,0.094,
1977-12,0.101,
1978-01,0.108,
1978-02,0.102,
1978-03,0.109,
1978-04,0.107,
1978-05,0.108,
1978-06,0.109,
1978-07,0.115,
1978-08,0.114,
1978-09,0.110,
1978-10,0.106,
1978-11,0.106,
1978-12,0.107,
1979-01,0.110,
1979-02,0.110,
1979-03,0.115,
1979-04,0.111,
1979-05,0.106,
1979-06,0.106,
1979-07,0.107,
1979-08,0.104,
1979-09,0.111,
1979-10,0.111,
1979-11,0.106,
1979-12,0.107,
1980-01,0.109,
1980-02,0.112,
1980-03,0.114,
1980-04,0.109,
1980-05,0.109,
1980-06,0.108,
1980-07,0.111,
1980-08,0.106,
1980-09,0.106,
1980-10,0.105,
1980-11,0.102,
1980-12,0.106,
1981-01,0.104,
1981-02,0.105,
1981-03,0.108,
1981-04,0.111,
1981-05,0.113,
1981-06,0.113,
1981-07,0.115,
1981-08,0.116,
1981-09,0.116,
1981-10,0.119,
1981-11,0.116,
1981-12,0.123,
1982-01,0.128,
1982-02,0.132,
1982-03,0.131,
1982-04,0.133,
1982-05,0.135,
1982-06,0.133,
1982-07,0.132,
1982-08,0.134,
1982-09,0.133,
1982-10,0.136,
1982-11,0.133,
1982-12,0.142,
1983-01,0.144,
1983-02,0.146,
1983-03,0.155,
1983-04,0.154,
1983-05,0.156,
1983-06,0.155,
1983-07,0.154,
1983-08,0.156,
1983-09,0.159,
1983-10,0.158,
1983-11,0.160,
1983-12,0.165,
1984-01,0.161,
1984-02,0.162,
1984-03,0.160,
1984-04,0.160,
1984-05,0.161,
1984-06,0.161,
1984-07,0.163,
1984-08,0.162,
1984-09,0.159,
1984-10,0.165,
1984-11,0.154,
1984-12,0.159,
1985-01,0.161,
1985-02,0.160,
1985-03,0.161,
1985-04,0.167,
1985-05,0.169,
1985-06,0.171,
1985-07,0.174,
1985-08,0.182,
1985-09,0.182,
1985-10,0.173,
1985-11,0.167,
1985-12,0.191,
1986-01,0.190,
1986-02,0.188,
1986-03,0.190,
1986-04,0.197,
1986-05,0.204,
1986-06,0.205,
1986-07,0.212,
1986-08,0.201,
1986-09,0.200,
1986-10,0.202,
1986-11,0.203,
1986-12,0.218,
1987-01,0.225,
1987-02,0.242,
1987-03,0.240,
1987-04,0.234,
1987-05,0.225,
1987-06,0.220,
1987-07,0.234,
1987-08,0.233,
1987-09,0.231,
1987-10,0.234,
1987-11,0.229,
1987-12,0.237,
1988-01,0.242,
1988-02,0.250,
1988-03,0.247,
1988-04,0.244,
1988-05,0.239,
1988-06,0.239,
1988-07,0.229,
1988-08,0.229,
1988-09,0.209,
1988-10,0.209,
1988-11,0.215,
1988-12,0.219,
1989-01,0.214,
1989-02,0.212,
1989-03,0.197,
1989-04,0.194,
1989-05,0.195,
1989-06,0.190,
1989-07,0.188,
1989-08,0.191,
1989-09,0.199,
1989-10,0.193,
1989-11,0.193,
1989-12,0.197,
1990-01,0.197,
1990-02,0.193,
1990-03,0.195,
1990-04,0.190,
1990-05,0.194,
1990-06,0.228,
1990-07,0.246,
1990-08,0.220,
1990-09,0.222,
1990-10,0.214,
1990-11,0.221,
1990-12,0.230,
1991-01,0.200,
1991-02,0.199,
1991-03,0.204,
1991-04,0.197,
1991-05,0.193,
1991-06,0.189,
1991-07,0.188,
1991-08,0.186,
1991-09,0.186,
1991-10,0.184,
1991-11,0.181,
1991-12,0.186,
1992-01,0.182,
1992-02,0.182,
1992-03,0.181,
1992-04,0.182,
1992-05,0.182,
1992-06,0.180,
1992-07,0.179,
1992-08,0.175,
1992-09,0.174,
1992-10,0.170,
1992-11,0.169,
1992-12,0.172,
1993-01,0.180,
1993-02,0.178,
1993-03,0.180,
1993-04,0.178,
1993-05,0.177,
1993-06,0.173,
1993-07,0.184,
1993-08,0.180,
1993-09,0.186,
1993-10,0.184,
1993-11,0.187,
1993-12,0.190,
1994-01,0.188,
1994-02,0.197,
1994-03,0.207,
1994-04,0.207,
1994-05,0.208,
1994-06,0.211,
1994-07,0.208,
1994-08,0.203,
1994-09,0.203,
1994-10,0.201,
1994-11,0.198,
1994-12,0.202,
1995-01,0.185,
1995-02,0.199,
1995-03,0.202,
1995-04,0.202,
1995-05,0.209,
1995-06,0.208,
1995-07,0.209,
1995-08,0.207,
1995-09,0.212,
1995-10,0.211,
1995-11,0.210,
1995-12,0.227,
1996-01,0.224,
1996-02,0.225,
1996-03,0.229,
1996-04,0.225,
1996-05,0.225,
1996-06,0.223,
1996-07,0.227,
1996-08,0.226,
1996-09,0.238,
1996-10,0.241,
1996-11,0.237,
1996-12,0.233,
1997-01,0.237,
1997-02,0.241,
1997-03,0.241,
1997-04,0.242,
1997-05,0.246,
1997-06,0.250,
1997-07,0.264,
1997-08,0.271,
1997-09,0.270,
1997-10,0.266,
1997-11,0.261,
1997-12,0.270,
