"",BBK01.OUA357,BBK01.OUA357_FLAGS
"",Loans to local government and local government associations for up to and including one year / All categories of banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:57:28,
1999-01,8.532,
1999-02,7.915,
1999-03,7.806,
1999-04,8.199,
1999-05,7.366,
1999-06,8.261,
1999-07,8.110,
1999-08,7.254,
1999-09,7.910,
1999-10,8.238,
1999-11,7.960,
1999-12,8.338,
2000-01,8.714,
2000-02,8.005,
2000-03,8.578,
2000-04,9.220,
2000-05,8.241,
2000-06,9.243,
2000-07,9.014,
2000-08,8.068,
2000-09,8.761,
2000-10,9.601,
2000-11,9.029,
2000-12,9.867,
2001-01,10.794,
2001-02,10.412,
2001-03,10.995,
2001-04,11.102,
2001-05,10.078,
2001-06,11.393,
2001-07,11.180,
2001-08,10.451,
2001-09,11.164,
2001-10,11.708,
2001-11,11.737,
2001-12,11.872,
2002-01,12.642,
2002-02,12.252,
2002-03,13.045,
2002-04,13.730,
2002-05,12.575,
2002-06,13.978,
2002-07,13.731,
2002-08,12.690,
2002-09,13.605,
2002-10,14.196,
2002-11,14.050,
2002-12,14.323,
2003-01,14.777,
2003-02,14.525,
2003-03,15.420,
2003-04,16.320,
2003-05,15.170,
2003-06,17.108,
2003-07,16.318,
2003-08,15.442,
2003-09,17.055,
2003-10,17.990,
2003-11,17.631,
2003-12,18.263,
2004-01,18.693,
2004-02,18.485,
2004-03,19.206,
2004-04,20.380,
2004-05,19.245,
2004-06,20.992,
2004-07,21.042,
2004-08,19.853,
2004-09,21.755,
2004-10,22.608,
2004-11,21.602,
2004-12,22.131,
2005-01,24.183,
2005-02,24.031,
2005-03,25.366,
2005-04,25.717,
2005-05,23.725,
2005-06,24.886,
2005-07,25.121,
2005-08,23.127,
2005-09,24.347,
2005-10,25.956,
2005-11,24.491,
2005-12,24.777,
2006-01,26.026,
2006-02,25.551,
2006-03,26.323,
2006-04,26.931,
2006-05,25.501,
2006-06,26.934,
2006-07,27.035,
2006-08,25.201,
2006-09,26.214,
2006-10,26.416,
2006-11,25.368,
2006-12,25.132,
2007-01,26.320,
2007-02,25.614,
2007-03,25.652,
2007-04,25.685,
2007-05,23.569,
2007-06,24.317,
2007-07,23.329,
2007-08,21.204,
2007-09,21.569,
2007-10,22.613,
2007-11,21.064,
2007-12,20.477,
2008-01,21.149,
2008-02,20.450,
2008-03,20.187,
2008-04,20.814,
2008-05,19.230,
2008-06,21.586,
2008-07,22.250,
2008-08,21.066,
2008-09,22.787,
2008-10,23.675,
2008-11,22.452,
2008-12,23.425,
2009-01,24.659,
2009-02,25.007,
2009-03,25.880,
2009-04,26.633,
2009-05,25.495,
2009-06,27.002,
2009-07,27.549,
2009-08,26.502,
2009-09,27.462,
2009-10,28.705,
2009-11,28.221,
2009-12,27.934,
2010-01,29.858,
2010-02,29.824,
2010-03,31.239,
2010-04,32.075,
2010-05,30.679,
2010-06,32.623,
2010-07,32.330,
2010-08,30.757,
2010-09,32.316,
2010-10,33.386,
2010-11,32.239,
2010-12,30.795,
2011-01,33.100,
2011-02,32.889,
2011-03,33.028,
2011-04,33.521,
2011-05,31.685,
2011-06,32.962,
2011-07,32.614,
2011-08,30.079,
2011-09,31.287,
2011-10,32.404,
2011-11,31.534,
2011-12,31.140,
2012-01,33.539,
2012-02,32.975,
2012-03,34.350,
2012-04,34.671,
2012-05,32.767,
2012-06,34.309,
2012-07,34.770,
2012-08,32.705,
2012-09,34.388,
2012-10,35.659,
2012-11,34.632,
2012-12,34.568,
2013-01,36.449,
2013-02,34.793,
2013-03,35.646,
2013-04,35.648,
2013-05,33.585,
2013-06,34.938,
2013-07,34.919,
2013-08,32.766,
2013-09,34.134,
2013-10,35.060,
2013-11,34.100,
2013-12,33.236,
2014-01,35.262,
2014-02,33.665,
2014-03,34.278,
2014-04,35.203,
2014-05,32.886,
2014-06,33.610,
2014-07,34.189,
2014-08,32.318,
2014-09,33.689,
2014-10,33.851,
2014-11,32.906,
2014-12,32.043,Provisional value
