"",BBK01.WZ3431,BBK01.WZ3431_FLAGS
1995-05,7.04,
1995-06,7.44,
1995-07,7.27,
1995-08,7.17,
1995-09,7.20,
1995-10,6.98,
1995-11,6.73,
1995-12,6.53,
1996-01,6.36,
1996-02,6.92,
1996-03,6.93,
1996-04,6.80,
1996-05,6.95,
1996-06,7.01,
1996-07,6.83,
1996-08,6.88,
1996-09,6.58,
1996-10,6.51,
1996-11,6.24,
1996-12,6.31,
1997-01,6.30,
1997-02,5.91,
1997-03,6.32,
1997-04,6.26,
1997-05,6.38,
1997-06,6.10,
1997-07,5.88,
1997-08,6.04,
1997-09,5.81,
1997-10,5.88,
1997-11,5.78,
1997-12,5.56,
1998-01,5.31,
1998-02,5.16,
1998-03,5.12,
1998-04,5.31,
1998-05,5.13,
1998-06,5.07,
1998-07,4.89,
1998-08,4.52,
1998-09,4.27,
1998-10,4.47,
1998-11,4.29,
1998-12,4.21,
1999-01,3.94,
1999-02,4.32,
1999-03,4.37,
1999-04,4.18,
1999-05,4.46,
1999-06,4.86,
1999-07,5.05,
1999-08,5.23,
1999-09,5.42,
1999-10,5.43,
1999-11,5.39,
1999-12,5.52,
2000-01,5.77,
2000-02,5.65,
2000-03,5.36,
2000-04,5.52,
2000-05,5.39,
2000-06,5.37,
2000-07,5.35,
2000-08,5.37,
2000-09,5.33,
2000-10,5.34,
2000-11,5.19,
2000-12,5.02,
2001-01,4.96,
2001-02,4.89,
2001-03,4.90,
2001-04,5.22,
2001-05,5.42,
2001-06,5.31,
2001-07,5.17,
2001-08,5.06,
2001-09,5.10,
2001-10,4.72,
2001-11,4.85,
2001-12,5.18,
2002-01,5.13,
2002-02,5.13,
2002-03,5.40,
2002-04,5.29,
2002-05,5.32,
2002-06,5.13,
2002-07,5.05,
2002-08,4.77,
2002-09,4.58,
2002-10,4.80,
2002-11,4.81,
2002-12,4.50,
2003-01,4.32,
2003-02,4.29,
2003-03,4.37,
2003-04,4.48,
2003-05,4.04,
2003-06,4.23,
2003-07,4.38,
2003-08,4.45,
2003-09,4.39,
2003-10,4.63,
2003-11,4.71,
2003-12,4.58,
2004-01,4.59,
2004-02,4.38,
2004-03,4.31,
2004-04,4.51,
2004-05,4.60,
2004-06,4.59,
2004-07,4.49,
2004-08,4.31,
2004-09,4.23,
2004-10,4.12,
2004-11,4.00,
2004-12,3.89,
2005-01,3.72,
2005-02,3.86,
2005-03,3.86,
2005-04,3.60,
2005-05,3.44,
2005-06,3.33,
2005-07,3.34,
2005-08,3.29,
2005-09,3.33,
2005-10,3.55,
2005-11,3.54,
2005-12,3.38,
2006-01,3.60,
2006-02,3.61,
2006-03,3.87,
2006-04,4.12,
2006-05,4.07,
2006-06,4.21,
2006-07,4.05,
2006-08,3.90,
2006-09,3.76,
2006-10,3.85,
2006-11,3.79,
2006-12,4.01,
2007-01,4.17,
2007-02,4.03,
2007-03,4.13,
2007-04,4.29,
2007-05,4.46,
2007-06,4.63,
2007-07,4.44,
2007-08,4.39,
2007-09,4.46,
2007-10,4.32,
2007-11,4.26,
2007-12,4.51,
2008-01,4.18,
2008-02,4.19,
2008-03,4.20,
2008-04,4.40,
2008-05,4.60,
2008-06,4.75,
2008-07,4.60,
2008-08,4.34,
2008-09,4.33,
2008-10,4.19,
2008-11,3.65,
2008-12,3.40,
2009-01,3.79,
2009-02,3.66,
2009-03,3.59,
2009-04,3.76,
2009-05,4.08,
2009-06,3.89,
2009-07,3.79,
2009-08,3.61,
2009-09,3.61,
2009-10,3.72,
2009-11,3.54,
2009-12,3.78,
2010-01,3.60,
2010-02,3.54,
2010-03,3.51,
2010-04,3.40,
2010-05,3.03,
2010-06,2.97,
2010-07,3.06,
2010-08,2.39,
2010-09,2.55,
2010-10,2.85,
2010-11,3.04,
2010-12,3.33,
2011-01,3.47,
2011-02,3.44,
2011-03,3.65,
2011-04,3.55,
2011-05,3.31,
2011-06,3.30,
2011-07,2.94,
2011-08,2.50,
2011-09,2.25,
2011-10,2.48,
2011-11,2.66,
2011-12,2.14,
2012-01,2.16,
2012-02,2.13,
2012-03,2.16,
2012-04,1.98,
2012-05,1.53,
2012-06,1.89,
2012-07,1.61,
2012-08,1.62,
2012-09,1.70,
2012-10,1.77,
2012-11,1.64,
2012-12,1.55,
2013-01,1.80,
2013-02,1.69,
2013-03,1.50,
2013-04,1.42,
2013-05,1.68,
2013-06,1.92,
2013-07,1.93,
2013-08,2.11,
2013-09,2.00,
2013-10,1.94,
2013-11,2.00,
2013-12,2.28,
2014-01,1.91,
2014-02,1.84,
2014-03,1.82,
2014-04,1.78,
2014-05,1.59,
2014-06,1.48,
2014-07,1.37,
2014-08,1.09,
2014-09,1.14,
2014-10,1.02,
2014-11,0.86,
2014-12,0.71,
2015-01,0.43,
