"",BBK01.QUY582,BBK01.QUY582_FLAGS
"","Consolidated German banks: Loans and advances to foreign enterprises and households / China, People`s Republic of / All currencies",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:37:44,
2002-03,1.947,
2002-04,2.106,
2002-05,1.800,
2002-06,1.821,
2002-07,1.697,
2002-08,1.703,
2002-09,1.718,
2002-10,1.701,
2002-11,1.597,
2002-12,1.477,
2003-01,1.496,
2003-02,1.619,
2003-03,1.414,
2003-04,1.466,
2003-05,1.388,
2003-06,1.443,
2003-07,1.398,
2003-08,1.412,
2003-09,1.318,
2003-10,1.320,
2003-11,1.284,
2003-12,1.232,
2004-01,1.239,
2004-02,1.225,
2004-03,1.304,
2004-04,1.354,
2004-05,1.360,
2004-06,1.389,
2004-07,1.431,
2004-08,1.450,
2004-09,1.373,
2004-10,1.374,
2004-11,1.287,
2004-12,1.288,
2005-01,1.337,
2005-02,1.323,
2005-03,1.373,
2005-04,1.394,
2005-05,1.478,
2005-06,1.513,
2005-07,1.519,
2005-08,1.523,
2005-09,1.537,
2005-10,1.543,
2005-11,1.677,
2005-12,1.675,
2006-01,1.789,
2006-02,1.874,
2006-03,1.886,
2006-04,1.868,
2006-05,1.902,
2006-06,1.705,
2006-07,1.665,
2006-08,1.694,
2006-09,1.785,
2006-10,1.766,
2006-11,1.681,
2006-12,1.918,
2007-01,2.033,
2007-02,1.836,
2007-03,2.102,
2007-04,2.005,
2007-05,2.047,
2007-06,2.171,
2007-07,1.959,
2007-08,2.062,
2007-09,2.216,
2007-10,2.185,
2007-11,2.241,
2007-12,2.579,
2008-01,2.635,
2008-02,1.913,
2008-03,1.958,
2008-04,1.968,
2008-05,2.010,
2008-06,2.046,
2008-07,2.056,
2008-08,2.201,
2008-09,2.345,
2008-10,2.663,
2008-11,2.676,
2008-12,2.554,
2009-01,2.636,
2009-02,2.595,
2009-03,2.402,
2009-04,2.268,
2009-05,2.137,
2009-06,2.124,
2009-07,2.453,
2009-08,2.268,
2009-09,2.132,
2009-10,2.295,
2009-11,2.012,
2009-12,2.135,
2010-01,2.271,
2010-02,2.337,
2010-03,2.513,
2010-04,2.944,
2010-05,2.708,
2010-06,2.684,
2010-07,2.437,
2010-08,4.603,
2010-09,4.503,
2010-10,4.407,
2010-11,2.674,
2010-12,2.574,
2011-01,2.768,
2011-02,2.727,
2011-03,2.687,
2011-04,2.703,
2011-05,2.827,
2011-06,2.975,
2011-07,3.071,
2011-08,3.140,
2011-09,3.419,
2011-10,2.792,
2011-11,3.474,
2011-12,3.816,
2012-01,3.586,
2012-02,3.515,
2012-03,3.591,
2012-04,3.590,
2012-05,3.786,
2012-06,3.823,
2012-07,4.020,
2012-08,4.177,
2012-09,3.948,
2012-10,3.862,
2012-11,4.048,
2012-12,4.173,
2013-01,3.526,
2013-02,3.299,
2013-03,3.921,
2013-04,3.863,
2013-05,3.987,
2013-06,4.160,
2013-07,3.843,
2013-08,3.932,
2013-09,4.029,
2013-10,3.828,
2013-11,4.521,
2013-12,4.149,
2014-01,4.438,
2014-02,4.361,
2014-03,4.519,
2014-04,4.822,
2014-05,7.599,
2014-06,8.464,
2014-07,10.526,
2014-08,11.061,
2014-09,10.950,
2014-10,10.709,
