"",BBK01.OUP019,BBK01.OUP019_FLAGS
"",Securities (excluding money market paper) issued by foreign banks (MFIs) / Foreign banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:47:28,
1986-06,0.363,
1986-07,0.368,
1986-08,0.367,
1986-09,0.391,
1986-10,0.461,
1986-11,0.477,
1986-12,0.469,
1987-01,0.639,
1987-02,0.658,
1987-03,0.686,
1987-04,0.696,
1987-05,0.667,
1987-06,0.676,
1987-07,0.599,
1987-08,0.574,
1987-09,0.561,
1987-10,0.562,
1987-11,0.555,
1987-12,0.541,
1988-01,0.576,
1988-02,0.601,
1988-03,0.659,
1988-04,0.646,
1988-05,0.641,
1988-06,0.641,
1988-07,0.637,
1988-08,0.628,
1988-09,0.648,
1988-10,0.608,
1988-11,0.643,
1988-12,0.670,
1989-01,0.759,
1989-02,0.785,
1989-03,0.775,
1989-04,0.765,
1989-05,0.778,
1989-06,0.790,
1989-07,0.756,
1989-08,0.732,
1989-09,0.712,
1989-10,0.686,
1989-11,0.705,
1989-12,0.673,
1990-01,0.652,
1990-02,0.685,
1990-03,0.692,
1990-04,0.598,
1990-05,0.604,
1990-06,0.600,
1990-07,0.604,
1990-08,0.589,
1990-09,0.575,
1990-10,0.583,
1990-11,0.596,
1990-12,0.613,
1991-01,0.582,
1991-02,0.597,
1991-03,0.620,
1991-04,0.600,
1991-05,0.585,
1991-06,0.634,
1991-07,0.584,
1991-08,0.611,
1991-09,0.592,
1991-10,0.540,
1991-11,0.675,
1991-12,0.680,
1992-01,0.595,
1992-02,0.583,
1992-03,0.533,
1992-04,0.554,
1992-05,0.512,
1992-06,0.548,
1992-07,0.574,
1992-08,0.563,
1992-09,0.579,
1992-10,0.506,
1992-11,0.564,
1992-12,0.636,
1993-01,0.713,
1993-02,0.835,
1993-03,0.757,
1993-04,0.749,
1993-05,0.923,
1993-06,0.919,
1993-07,0.902,
1993-08,0.916,
1993-09,0.923,
1993-10,0.890,
1993-11,0.973,
1993-12,1.719,
1994-01,1.829,
1994-02,1.441,
1994-03,1.497,
1994-04,1.694,
1994-05,1.376,
1994-06,1.290,
1994-07,1.302,
1994-08,1.257,
1994-09,1.073,
1994-10,0.975,
1994-11,1.029,
1994-12,0.950,
1995-01,1.024,
1995-02,1.051,
1995-03,1.037,
1995-04,1.048,
1995-05,1.178,
1995-06,1.150,
1995-07,1.454,
1995-08,1.475,
1995-09,1.236,
1995-10,1.276,
1995-11,1.250,
1995-12,1.074,
1996-01,1.081,
1996-02,1.034,
1996-03,0.929,
1996-04,0.972,
1996-05,0.890,
1996-06,0.846,
1996-07,0.853,
1996-08,0.784,
1996-09,0.800,
1996-10,0.808,
1996-11,0.836,
1996-12,0.827,
1997-01,0.848,
1997-02,0.973,
1997-03,1.048,
1997-04,0.954,
1997-05,0.953,
1997-06,0.836,
1997-07,0.937,
1997-08,0.835,
1997-09,0.813,
