"",BBK01.WT4056,BBK01.WT4056_FLAGS
"","DE0001141588 / Yields / 1,750 BO S 158",
unit,PROZENT (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-27 12:34:04,
2010-09-22,1.52,
2010-09-23,1.45,
2010-09-24,1.44,
2010-09-25,.,No value available
2010-09-26,.,No value available
2010-09-27,1.42,
2010-09-28,1.43,
2010-09-29,1.43,
2010-09-30,1.43,
2010-10-01,1.52,
2010-10-02,.,No value available
2010-10-03,.,No value available
2010-10-04,1.45,
2010-10-05,1.44,
2010-10-06,1.43,
2010-10-07,1.45,
2010-10-08,1.44,
2010-10-09,.,No value available
2010-10-10,.,No value available
2010-10-11,1.43,
2010-10-12,1.36,
2010-10-13,1.45,
2010-10-14,1.44,
2010-10-15,1.45,
2010-10-16,.,No value available
2010-10-17,.,No value available
2010-10-18,1.49,
2010-10-19,1.56,
2010-10-20,1.56,
2010-10-21,1.63,
2010-10-22,1.67,
2010-10-23,.,No value available
2010-10-24,.,No value available
2010-10-25,1.66,
2010-10-26,1.69,
2010-10-27,1.76,
2010-10-28,1.75,
2010-10-29,1.72,
2010-10-30,.,No value available
2010-10-31,.,No value available
2010-11-01,1.67,
2010-11-02,1.67,
2010-11-03,1.65,
2010-11-04,1.67,
2010-11-05,1.52,
2010-11-06,.,No value available
2010-11-07,.,No value available
2010-11-08,1.55,
2010-11-09,1.52,
2010-11-10,1.59,
2010-11-11,1.52,
2010-11-12,1.57,
2010-11-13,.,No value available
2010-11-14,.,No value available
2010-11-15,1.67,
2010-11-16,1.67,
2010-11-17,1.71,
2010-11-18,1.79,
2010-11-19,1.81,
2010-11-20,.,No value available
2010-11-21,.,No value available
2010-11-22,1.83,
2010-11-23,1.74,
2010-11-24,1.66,
2010-11-25,1.76,
2010-11-26,1.75,
2010-11-27,.,No value available
2010-11-28,.,No value available
2010-11-29,1.76,
2010-11-30,1.70,
2010-12-01,1.76,
2010-12-02,1.83,
2010-12-03,1.81,
2010-12-04,.,No value available
2010-12-05,.,No value available
2010-12-06,1.76,
2010-12-07,1.80,
2010-12-08,1.92,
2010-12-09,1.96,
2010-12-10,1.97,
2010-12-11,.,No value available
2010-12-12,.,No value available
2010-12-13,2.00,
2010-12-14,1.99,
2010-12-15,2.05,
2010-12-16,2.05,
2010-12-17,2.05,
2010-12-18,.,No value available
2010-12-19,.,No value available
2010-12-20,1.99,
2010-12-21,1.95,
2010-12-22,1.95,
2010-12-23,1.86,
2010-12-24,.,No value available
2010-12-25,.,No value available
2010-12-26,.,No value available
2010-12-27,1.96,
2010-12-28,1.87,
2010-12-29,1.89,
2010-12-30,1.84,
2010-12-31,.,No value available
2011-01-01,.,No value available
2011-01-02,.,No value available
2011-01-03,1.82,
2011-01-04,1.80,
2011-01-05,1.77,
2011-01-06,1.89,
2011-01-07,1.84,
2011-01-08,.,No value available
2011-01-09,.,No value available
2011-01-10,1.81,
2011-01-11,1.77,
2011-01-12,1.88,
2011-01-13,1.93,
2011-01-14,2.05,
2011-01-15,.,No value available
2011-01-16,.,No value available
2011-01-17,2.02,
2011-01-18,2.10,
2011-01-19,2.11,
2011-01-20,2.11,
2011-01-21,2.21,
2011-01-22,.,No value available
2011-01-23,.,No value available
2011-01-24,2.22,
2011-01-25,2.17,
2011-01-26,2.23,
2011-01-27,2.26,
2011-01-28,2.30,
2011-01-29,.,No value available
2011-01-30,.,No value available
2011-01-31,2.29,
2011-02-01,2.28,
2011-02-02,2.29,
2011-02-03,2.34,
2011-02-04,2.28,
2011-02-05,.,No value available
2011-02-06,.,No value available
2011-02-07,2.32,
2011-02-08,2.33,
2011-02-09,2.37,
2011-02-10,2.35,
2011-02-11,2.34,
2011-02-12,.,No value available
2011-02-13,.,No value available
2011-02-14,2.33,
2011-02-15,2.34,
2011-02-16,2.30,
2011-02-17,2.28,
2011-02-18,2.22,
2011-02-19,.,No value available
2011-02-20,.,No value available
2011-02-21,2.26,
2011-02-22,2.22,
2011-02-23,2.25,
2011-02-24,2.24,
2011-02-25,2.26,
2011-02-26,.,No value available
2011-02-27,.,No value available
2011-02-28,2.24,
2011-03-01,2.31,
2011-03-02,2.28,
2011-03-03,2.35,
2011-03-04,2.50,
2011-03-05,.,No value available
2011-03-06,.,No value available
2011-03-07,2.51,
2011-03-08,2.49,
2011-03-09,2.47,
2011-03-10,2.44,
2011-03-11,2.36,
2011-03-12,.,No value available
2011-03-13,.,No value available
2011-03-14,2.44,
2011-03-15,2.24,
2011-03-16,2.26,
2011-03-17,2.25,
2011-03-18,2.28,
2011-03-19,.,No value available
2011-03-20,.,No value available
2011-03-21,2.38,
2011-03-22,2.47,
2011-03-23,2.43,
2011-03-24,2.42,
2011-03-25,2.45,
2011-03-26,.,No value available
2011-03-27,.,No value available
2011-03-28,2.50,
2011-03-29,2.50,
2011-03-30,2.55,
2011-03-31,2.56,
2011-04-01,2.59,
2011-04-02,.,No value available
2011-04-03,.,No value available
2011-04-04,2.58,
2011-04-05,2.56,
2011-04-06,2.59,
2011-04-07,2.63,
2011-04-08,2.67,
2011-04-09,.,No value available
2011-04-10,.,No value available
2011-04-11,2.70,
2011-04-12,2.66,
2011-04-13,2.65,
2011-04-14,2.60,
2011-04-15,2.62,
2011-04-16,.,No value available
2011-04-17,.,No value available
2011-04-18,2.55,
2011-04-19,2.51,
2011-04-20,2.56,
2011-04-21,2.57,
2011-04-22,.,No value available
2011-04-23,.,No value available
2011-04-24,.,No value available
2011-04-25,.,No value available
2011-04-26,2.49,
2011-04-27,2.49,
2011-04-28,2.53,
2011-04-29,2.52,
2011-04-30,.,No value available
2011-05-01,.,No value available
2011-05-02,2.52,
2011-05-03,2.51,
2011-05-04,2.58,
2011-05-05,2.61,
2011-05-06,2.43,
2011-05-07,.,No value available
2011-05-08,.,No value available
2011-05-09,2.40,
2011-05-10,2.38,
2011-05-11,2.38,
2011-05-12,2.31,
2011-05-13,2.35,
2011-05-14,.,No value available
2011-05-15,.,No value available
2011-05-16,2.31,
2011-05-17,2.37,
2011-05-18,2.34,
2011-05-19,2.37,
2011-05-20,2.36,
2011-05-21,.,No value available
2011-05-22,.,No value available
2011-05-23,2.22,
2011-05-24,2.25,
2011-05-25,2.20,
2011-05-26,2.22,
2011-05-27,2.12,
2011-05-28,.,No value available
2011-05-29,.,No value available
2011-05-30,2.14,
2011-05-31,2.21,
2011-06-01,2.20,
2011-06-02,2.15,
2011-06-03,2.20,
2011-06-04,.,No value available
2011-06-05,.,No value available
2011-06-06,2.22,
2011-06-07,2.22,
2011-06-08,2.25,
2011-06-09,2.19,
2011-06-10,2.12,
2011-06-11,.,No value available
2011-06-12,.,No value available
2011-06-13,2.05,
2011-06-14,2.08,
2011-06-15,2.10,
2011-06-16,1.98,
2011-06-17,2.03,
2011-06-18,.,No value available
2011-06-19,.,No value available
2011-06-20,2.01,
2011-06-21,2.03,
2011-06-22,2.04,
2011-06-23,1.99,
2011-06-24,1.93,
2011-06-25,.,No value available
2011-06-26,.,No value available
2011-06-27,1.91,
2011-06-28,1.91,
2011-06-29,2.05,
2011-06-30,2.11,
2011-07-01,2.18,
2011-07-02,.,No value available
2011-07-03,.,No value available
2011-07-04,2.16,
2011-07-05,2.14,
2011-07-06,2.05,
2011-07-07,2.06,
2011-07-08,2.03,
2011-07-09,.,No value available
2011-07-10,.,No value available
2011-07-11,1.86,
2011-07-12,1.72,
2011-07-13,1.78,
2011-07-14,1.79,
2011-07-15,1.73,
2011-07-16,.,No value available
2011-07-17,.,No value available
2011-07-18,1.70,
2011-07-19,1.75,
2011-07-20,1.76,
2011-07-21,1.82,
2011-07-22,1.95,
2011-07-23,.,No value available
2011-07-24,.,No value available
2011-07-25,1.86,
2011-07-26,1.81,
2011-07-27,1.76,
2011-07-28,1.70,
2011-07-29,1.68,
2011-07-30,.,No value available
2011-07-31,.,No value available
2011-08-01,1.65,
2011-08-02,1.43,
2011-08-03,1.51,
2011-08-04,1.50,
2011-08-05,1.37,
2011-08-06,.,No value available
2011-08-07,.,No value available
2011-08-08,1.33,
2011-08-09,1.28,
2011-08-10,1.31,
2011-08-11,1.17,
2011-08-12,1.28,
2011-08-13,.,No value available
2011-08-14,.,No value available
2011-08-15,1.30,
2011-08-16,1.23,
2011-08-17,1.20,
2011-08-18,1.11,
2011-08-19,1.10,
2011-08-20,.,No value available
2011-08-21,.,No value available
2011-08-22,1.13,
2011-08-23,1.13,
2011-08-24,1.10,
2011-08-25,1.18,
2011-08-26,1.12,
2011-08-27,.,No value available
2011-08-28,.,No value available
2011-08-29,1.11,
2011-08-30,1.11,
2011-08-31,1.12,
2011-09-01,1.12,
2011-09-02,1.04,
2011-09-03,.,No value available
2011-09-04,.,No value available
2011-09-05,0.90,
2011-09-06,0.90,
2011-09-07,0.91,
2011-09-08,0.90,
2011-09-09,0.80,
2011-09-10,.,No value available
2011-09-11,.,No value available
2011-09-12,0.73,
2011-09-13,0.75,
2011-09-14,0.85,
2011-09-15,0.98,
2011-09-16,0.98,
2011-09-17,.,No value available
2011-09-18,.,No value available
2011-09-19,0.83,
2011-09-20,0.83,
2011-09-21,0.84,
2011-09-22,0.75,
2011-09-23,0.77,
2011-09-24,.,No value available
2011-09-25,.,No value available
2011-09-26,0.83,
2011-09-27,0.90,
2011-09-28,0.99,
2011-09-29,0.99,
2011-09-30,0.99,
2011-10-01,.,No value available
2011-10-02,.,No value available
2011-10-03,0.86,
2011-10-04,0.80,
2011-10-05,0.81,
2011-10-06,0.90,
2011-10-07,0.98,
2011-10-08,.,No value available
2011-10-09,.,No value available
2011-10-10,1.03,
2011-10-11,1.03,
2011-10-12,1.12,
2011-10-13,1.13,
2011-10-14,1.12,
2011-10-15,.,No value available
2011-10-16,.,No value available
2011-10-17,1.13,
2011-10-18,0.98,
2011-10-19,1.04,
2011-10-20,1.02,
2011-10-21,0.99,
2011-10-22,.,No value available
2011-10-23,.,No value available
2011-10-24,1.00,
2011-10-25,1.07,
2011-10-26,0.96,
2011-10-27,0.96,
2011-10-28,1.10,
2011-10-29,.,No value available
2011-10-30,.,No value available
2011-10-31,0.96,
2011-11-01,0.77,
2011-11-02,0.75,
2011-11-03,0.78,
2011-11-04,0.76,
2011-11-05,.,No value available
2011-11-06,.,No value available
2011-11-07,0.64,
2011-11-08,0.70,
2011-11-09,0.65,
2011-11-10,0.69,
2011-11-11,0.69,
2011-11-12,.,No value available
2011-11-13,.,No value available
2011-11-14,0.70,
2011-11-15,0.63,
2011-11-16,0.69,
2011-11-17,0.66,
2011-11-18,0.76,
2011-11-19,.,No value available
2011-11-20,.,No value available
2011-11-21,0.73,
2011-11-22,0.75,
2011-11-23,0.75,
2011-11-24,0.91,
2011-11-25,0.89,
2011-11-26,.,No value available
2011-11-27,.,No value available
2011-11-28,0.95,
2011-11-29,0.97,
2011-11-30,0.94,
2011-12-01,0.83,
2011-12-02,0.77,
2011-12-03,.,No value available
2011-12-04,.,No value available
2011-12-05,0.79,
2011-12-06,0.81,
2011-12-07,0.77,
2011-12-08,0.74,
2011-12-09,0.73,
2011-12-10,.,No value available
2011-12-11,.,No value available
2011-12-12,0.70,
2011-12-13,0.70,
2011-12-14,0.68,
2011-12-15,0.60,
2011-12-16,0.59,
2011-12-17,.,No value available
2011-12-18,.,No value available
2011-12-19,0.58,
2011-12-20,0.58,
2011-12-21,0.63,
2011-12-22,0.62,
2011-12-23,0.60,
2011-12-24,.,No value available
2011-12-25,.,No value available
2011-12-26,.,No value available
2011-12-27,0.60,
2011-12-28,0.56,
2011-12-29,0.53,
2011-12-30,0.51,
2011-12-31,.,No value available
2012-01-01,.,No value available
2012-01-02,0.52,
2012-01-03,0.55,
2012-01-04,0.55,
2012-01-05,0.52,
2012-01-06,0.53,
2012-01-07,.,No value available
2012-01-08,.,No value available
2012-01-09,0.52,
2012-01-10,0.51,
2012-01-11,0.53,
2012-01-12,0.48,
2012-01-13,0.47,
2012-01-14,.,No value available
2012-01-15,.,No value available
2012-01-16,0.44,
2012-01-17,0.47,
2012-01-18,0.49,
2012-01-19,0.49,
2012-01-20,0.53,
2012-01-21,.,No value available
2012-01-22,.,No value available
2012-01-23,0.53,
2012-01-24,0.58,
2012-01-25,0.59,
2012-01-26,0.55,
2012-01-27,0.50,
2012-01-28,.,No value available
2012-01-29,.,No value available
2012-01-30,0.48,
2012-01-31,0.47,
2012-02-01,0.45,
2012-02-02,0.45,
2012-02-03,0.49,
2012-02-04,.,No value available
2012-02-05,.,No value available
2012-02-06,0.50,
2012-02-07,0.49,
2012-02-08,0.56,
2012-02-09,0.57,
2012-02-10,0.59,
2012-02-11,.,No value available
2012-02-12,.,No value available
2012-02-13,0.58,
2012-02-14,0.56,
2012-02-15,0.56,
2012-02-16,0.48,
2012-02-17,0.54,
2012-02-18,.,No value available
2012-02-19,.,No value available
2012-02-20,0.56,
2012-02-21,0.57,
2012-02-22,0.55,
2012-02-23,0.53,
2012-02-24,0.52,
2012-02-25,.,No value available
2012-02-26,.,No value available
2012-02-27,0.49,
2012-02-28,0.46,
2012-02-29,0.46,
2012-03-01,0.45,
2012-03-02,0.45,
2012-03-03,.,No value available
2012-03-04,.,No value available
2012-03-05,0.42,
2012-03-06,0.41,
2012-03-07,0.42,
2012-03-08,0.41,
2012-03-09,0.41,
2012-03-10,.,No value available
2012-03-11,.,No value available
2012-03-12,0.40,
2012-03-13,0.39,
2012-03-14,0.47,
2012-03-15,0.56,
2012-03-16,0.58,
2012-03-17,.,No value available
2012-03-18,.,No value available
2012-03-19,0.62,
2012-03-20,0.64,
