"",BBK01.QU6941,BBK01.QU6941_FLAGS
"","All foreign subsidiaries: Claims on non-residents, total / Greece / All currencies",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:14:54,
1984-12,0.691,
1985-01,0.693,
1985-02,0.731,
1985-03,0.686,
1985-04,0.659,
1985-05,0.660,
1985-06,0.636,
1985-07,0.609,
1985-08,0.582,
1985-09,0.565,
1985-10,0.564,
1985-11,0.538,
1985-12,0.653,
1986-01,0.637,
1986-02,0.602,
1986-03,0.624,
1986-04,0.600,
1986-05,0.595,
1986-06,0.592,
1986-07,0.581,
1986-08,0.568,
1986-09,0.574,
1986-10,0.581,
1986-11,0.536,
1986-12,0.473,
1987-01,0.449,
1987-02,0.452,
1987-03,0.460,
1987-04,0.459,
1987-05,0.474,
1987-06,0.490,
1987-07,0.492,
1987-08,0.456,
1987-09,0.480,
1987-10,0.455,
1987-11,0.416,
1987-12,0.403,
1988-01,0.422,
1988-02,0.418,
1988-03,0.415,
1988-04,0.427,
1988-05,0.447,
1988-06,0.480,
1988-07,0.476,
1988-08,0.467,
1988-09,0.497,
1988-10,0.480,
1988-11,0.426,
1988-12,0.430,
1989-01,0.415,
1989-02,0.412,
1989-03,0.423,
1989-04,0.454,
1989-05,0.405,
1989-06,0.392,
1989-07,0.400,
1989-08,0.411,
1989-09,0.391,
1989-10,0.386,
1989-11,0.437,
1989-12,0.366,
1990-01,0.366,
1990-02,0.367,
1990-03,0.363,
1990-04,0.373,
1990-05,0.372,
1990-06,0.396,
1990-07,0.406,
1990-08,0.401,
1990-09,0.405,
1990-10,0.387,
1990-11,0.380,
1990-12,0.396,
1991-01,0.397,
1991-02,0.382,
1991-03,0.441,
1991-04,0.428,
1991-05,0.441,
1991-06,0.438,
1991-07,0.432,
1991-08,0.415,
1991-09,0.428,
1991-10,0.438,
1991-11,0.417,
1991-12,0.391,
1992-01,0.418,
1992-02,0.423,
1992-03,0.426,
1992-04,0.457,
1992-05,0.404,
1992-06,0.406,
1992-07,0.395,
1992-08,0.378,
1992-09,0.371,
1992-10,0.360,
1992-11,0.359,
1992-12,0.365,
1993-01,0.409,
1993-02,0.395,
1993-03,0.373,
1993-04,0.374,
1993-05,0.359,
1993-06,0.411,
1993-07,0.364,
1993-08,0.350,
1993-09,0.319,
1993-10,0.357,
1993-11,0.365,
1993-12,0.354,
1994-01,0.342,
1994-02,0.327,
1994-03,0.303,
1994-04,0.298,
1994-05,0.311,
1994-06,0.305,
1994-07,0.290,
1994-08,0.297,
1994-09,0.288,
1994-10,0.288,
1994-11,0.316,
1994-12,0.276,
1995-01,0.260,
1995-02,0.266,
1995-03,0.261,
1995-04,0.326,
1995-05,0.302,
1995-06,0.304,
1995-07,0.325,
1995-08,0.317,
1995-09,0.430,
1995-10,0.416,
1995-11,0.439,
1995-12,0.413,
1996-01,0.414,
1996-02,0.416,
1996-03,0.397,
1996-04,0.435,
1996-05,0.358,
1996-06,0.371,
1996-07,0.373,
1996-08,0.402,
1996-09,0.398,
1996-10,0.431,
1996-11,0.432,
1996-12,0.416,
1997-01,0.426,
1997-02,0.458,
1997-03,0.457,
1997-04,0.495,
1997-05,0.540,
1997-06,0.538,
1997-07,0.609,
1997-08,0.562,
1997-09,0.560,
1997-10,0.561,
1997-11,0.606,
1997-12,0.658,
1998-01,0.684,
1998-02,0.696,
1998-03,0.620,
1998-04,0.594,
1998-05,0.682,
1998-06,0.715,
1998-07,0.772,
1998-08,0.680,
1998-09,0.663,
1998-10,0.607,
1998-11,0.652,
1998-12,0.644,
1999-01,0.686,
1999-02,0.785,
1999-03,0.863,
1999-04,0.929,
1999-05,0.899,
1999-06,0.978,
1999-07,1.050,
1999-08,1.052,
1999-09,1.125,
1999-10,1.112,
1999-11,1.223,
1999-12,1.417,
2000-01,1.242,
2000-02,1.254,
2000-03,1.365,
2000-04,1.438,
2000-05,1.482,
2000-06,1.831,
2000-07,1.859,
2000-08,1.829,
2000-09,1.923,
2000-10,2.048,
2000-11,2.178,
2000-12,2.429,
2001-01,1.982,
2001-02,2.074,
2001-03,1.938,
2001-04,1.919,
2001-05,2.039,
2001-06,2.508,
2001-07,2.564,
2001-08,2.685,
2001-09,2.633,
2001-10,2.693,
2001-11,3.715,
2001-12,3.782,
2002-01,3.650,
2002-02,3.891,
2002-03,3.851,
2002-04,2.500,
2002-05,2.631,
2002-06,2.898,
2002-07,2.904,
2002-08,2.964,
2002-09,2.947,
2002-10,3.027,
2002-11,3.167,
2002-12,3.271,
2003-01,3.187,
2003-02,2.998,
2003-03,3.334,
2003-04,3.287,
2003-05,3.135,
2003-06,3.204,
2003-07,3.231,
2003-08,3.088,
2003-09,3.731,
2003-10,3.571,
2003-11,3.613,
2003-12,3.636,
2004-01,3.627,
2004-02,3.661,
2004-03,3.917,
2004-04,4.007,
2004-05,4.290,
2004-06,4.292,
2004-07,4.325,
2004-08,4.463,
2004-09,4.538,
2004-10,4.715,
2004-11,4.444,
2004-12,4.538,
2005-01,4.578,
2005-02,4.599,
2005-03,4.592,
2005-04,4.669,
2005-05,5.161,
2005-06,5.575,
2005-07,5.666,
2005-08,5.701,
2005-09,5.622,
2005-10,5.504,
2005-11,5.609,
2005-12,5.560,
2006-01,5.640,
2006-02,5.853,
2006-03,5.754,
2006-04,5.878,
2006-05,6.051,
2006-06,5.987,
2006-07,5.902,
2006-08,5.787,
2006-09,5.791,
2006-10,5.818,
2006-11,5.667,
2006-12,5.661,
2007-01,4.886,
2007-02,4.883,
2007-03,4.868,
2007-04,4.952,
2007-05,5.241,
2007-06,5.199,
2007-07,5.044,
2007-08,4.604,
2007-09,4.624,
2007-10,4.542,
2007-11,4.156,
2007-12,3.881,
2008-01,3.711,
2008-02,3.725,
2008-03,3.146,
2008-04,3.066,
2008-05,3.123,
2008-06,3.180,
2008-07,2.870,
2008-08,2.827,
2008-09,2.598,
2008-10,2.507,
2008-11,2.537,
2008-12,2.432,
2009-01,2.437,
2009-02,2.430,
2009-03,2.407,
2009-04,2.450,
2009-05,2.314,
2009-06,2.258,
2009-07,2.280,
2009-08,2.312,
2009-09,2.185,
2009-10,2.124,
2009-11,2.130,
2009-12,2.064,
2010-01,2.104,
2010-02,2.019,
2010-03,2.015,
2010-04,2.010,
2010-05,1.572,
2010-06,1.338,
2010-07,1.301,
2010-08,1.283,
2010-09,1.281,
2010-10,1.266,
2010-11,1.246,
2010-12,1.244,
2011-01,1.216,
2011-02,1.239,
2011-03,1.193,
2011-04,1.189,
2011-05,1.158,
2011-06,1.151,
2011-07,1.103,
2011-08,1.107,
2011-09,1.089,
2011-10,1.057,
2011-11,1.060,
2011-12,0.898,
2012-01,0.423,
2012-02,0.416,
2012-03,0.245,
2012-04,0.227,
2012-05,0.182,
2012-06,0.197,
2012-07,0.190,
2012-08,0.184,
2012-09,0.182,
2012-10,0.179,
2012-11,0.185,
2012-12,0.185,
2013-01,0.185,
2013-02,0.154,
2013-03,0.150,
2013-04,0.131,
2013-05,0.139,
2013-06,0.149,
2013-07,0.148,
2013-08,0.146,
2013-09,0.121,
2013-10,0.107,
2013-11,0.106,
2013-12,0.106,
2014-01,0.106,
2014-02,0.104,
2014-03,0.104,
2014-04,0.104,
2014-05,0.109,
2014-06,0.106,
2014-07,0.112,
2014-08,0.103,
2014-09,0.115,
2014-10,0.114,
2014-11,0.114,
