"",BBK01.OUE405,BBK01.OUE405_FLAGS
"",Balances and loans to foreign banks (MFIs) / medium-term / Branches of foreign banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:46:55,
1999-01,3.073,
1999-02,3.077,
1999-03,2.965,
1999-04,3.082,
1999-05,3.207,
1999-06,3.008,
1999-07,3.464,
1999-08,3.620,
1999-09,3.617,
1999-10,3.643,
1999-11,3.778,
1999-12,3.814,
2000-01,3.984,
2000-02,4.007,
2000-03,3.669,
2000-04,3.770,
2000-05,3.753,
2000-06,3.741,
2000-07,3.366,
2000-08,3.470,
2000-09,3.497,
2000-10,3.495,
2000-11,3.325,
2000-12,3.237,
2001-01,3.065,
2001-02,3.226,
2001-03,2.984,
2001-04,2.857,
2001-05,3.047,
2001-06,3.286,
2001-07,3.322,
2001-08,3.555,
2001-09,3.465,
2001-10,3.610,
2001-11,3.807,
2001-12,3.777,
2002-01,3.964,
2002-02,3.880,
2002-03,3.931,
2002-04,3.972,
2002-05,4.030,
2002-06,4.107,
2002-07,4.283,
2002-08,4.376,
2002-09,4.261,
2002-10,4.260,
2002-11,4.399,
2002-12,4.903,
2003-01,4.947,
2003-02,4.915,
2003-03,4.782,
2003-04,4.831,
2003-05,4.681,
2003-06,4.612,
2003-07,4.556,
2003-08,4.141,
2003-09,4.113,
2003-10,4.032,
2003-11,4.229,
2003-12,4.036,
2004-01,3.917,
2004-02,4.039,
2004-03,4.023,
2004-04,4.032,
2004-05,4.082,
2004-06,3.647,
2004-07,3.855,
2004-08,3.744,
2004-09,3.732,
2004-10,3.903,
2004-11,3.888,
2004-12,3.754,
2005-01,3.643,
2005-02,3.619,
2005-03,3.971,
2005-04,3.867,
2005-05,3.789,
2005-06,3.561,
2005-07,3.518,
2005-08,3.644,
2005-09,3.935,
2005-10,3.760,
2005-11,3.798,
2005-12,4.084,
2006-01,3.092,
2006-02,3.082,
2006-03,3.165,
2006-04,3.347,
2006-05,3.320,
2006-06,3.586,
2006-07,3.981,
2006-08,4.177,
2006-09,4.075,
2006-10,4.091,
2006-11,4.049,
2006-12,4.049,
2007-01,3.983,
2007-02,4.036,
2007-03,4.041,
2007-04,4.254,
2007-05,4.250,
2007-06,4.326,
2007-07,4.430,
2007-08,4.426,
2007-09,4.372,
2007-10,4.310,
2007-11,4.199,
2007-12,4.109,
2008-01,4.124,
2008-02,4.119,
2008-03,4.043,
2008-04,3.759,
2008-05,3.531,
2008-06,3.966,
2008-07,5.015,
2008-08,4.842,
2008-09,4.776,
2008-10,4.717,
2008-11,4.594,
2008-12,4.546,
2009-01,4.554,
2009-02,4.373,
2009-03,4.276,
2009-04,4.200,
2009-05,4.238,
2009-06,19.783,
2009-07,19.526,
2009-08,19.569,
2009-09,19.556,
2009-10,19.620,
2009-11,19.636,
2009-12,19.511,
2010-01,19.452,
2010-02,19.637,
2010-03,19.620,
2010-04,19.569,
2010-05,20.975,
2010-06,20.899,
2010-07,5.442,
2010-08,6.488,
2010-09,6.589,
2010-10,6.605,
2010-11,7.453,
2010-12,6.893,
2011-01,6.887,
2011-02,7.180,
2011-03,7.410,
2011-04,7.577,
2011-05,7.905,
2011-06,8.094,
2011-07,8.146,
2011-08,8.457,
2011-09,8.889,
2011-10,8.401,
2011-11,9.175,
2011-12,16.174,
2012-01,15.474,
2012-02,14.358,
2012-03,15.791,
2012-04,14.963,
2012-05,13.068,
2012-06,15.005,
2012-07,15.289,
2012-08,15.195,
2012-09,15.052,
2012-10,15.035,
2012-11,15.078,
2012-12,14.948,
2013-01,15.103,
2013-02,13.470,
2013-03,13.496,
2013-04,9.179,
2013-05,9.780,
2013-06,9.884,
2013-07,9.600,
2013-08,9.066,
2013-09,9.122,
2013-10,9.171,
2013-11,9.501,
2013-12,9.955,
2014-01,9.832,
2014-02,10.036,
2014-03,10.211,
2014-04,10.249,
2014-05,10.263,
2014-06,10.377,
2014-07,10.360,
2014-08,10.412,
2014-09,10.369,
2014-10,10.483,
2014-11,13.234,
2014-12,14.198,Provisional value
