"",BBK01.OUL371,BBK01.OUL371_FLAGS
"",Loans to foreign enterprises and households for over five years / Credit cooperatives,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:00:28,
1999-01,0.716,
1999-02,0.734,
1999-03,0.749,
1999-04,0.772,
1999-05,0.781,
1999-06,0.795,
1999-07,0.837,
1999-08,0.857,
1999-09,0.865,
1999-10,0.869,
1999-11,0.899,
1999-12,0.923,
2000-01,0.931,
2000-02,0.936,
2000-03,0.938,
2000-04,0.944,
2000-05,0.948,
2000-06,0.953,
2000-07,0.958,
2000-08,0.961,
2000-09,0.969,
2000-10,0.955,
2000-11,0.967,
2000-12,0.948,
2001-01,0.947,
2001-02,0.955,
2001-03,0.960,
2001-04,0.961,
2001-05,0.961,
2001-06,0.971,
2001-07,0.982,
2001-08,0.987,
2001-09,0.993,
2001-10,0.999,
2001-11,0.993,
2001-12,0.994,
2002-01,1.010,
2002-02,1.012,
2002-03,1.028,
2002-04,1.034,
2002-05,1.036,
2002-06,1.035,
2002-07,1.025,
2002-08,1.032,
2002-09,1.030,
2002-10,1.031,
2002-11,1.021,
2002-12,1.013,
2003-01,1.005,
2003-02,1.000,
2003-03,1.007,
2003-04,1.013,
2003-05,1.009,
2003-06,0.987,
2003-07,0.997,
2003-08,0.996,
2003-09,1.007,
2003-10,1.012,
2003-11,1.012,
2003-12,1.015,
2004-01,1.014,
2004-02,1.021,
2004-03,1.029,
2004-04,1.023,
2004-05,1.058,
2004-06,1.061,
2004-07,1.066,
2004-08,1.073,
2004-09,1.077,
2004-10,1.083,
2004-11,1.087,
2004-12,1.084,
2005-01,1.092,
2005-02,1.089,
2005-03,1.093,
2005-04,1.101,
2005-05,1.102,
2005-06,1.111,
2005-07,1.107,
2005-08,1.124,
2005-09,1.128,
2005-10,1.138,
2005-11,1.142,
2005-12,1.220,
2006-01,1.226,
2006-02,1.243,
2006-03,1.259,
2006-04,1.261,
2006-05,1.273,
2006-06,1.255,
2006-07,1.262,
2006-08,1.274,
2006-09,1.275,
2006-10,1.291,
2006-11,1.288,
2006-12,1.355,
2007-01,1.350,
2007-02,1.356,
2007-03,1.370,
2007-04,1.384,
2007-05,1.397,
2007-06,1.423,
2007-07,1.457,
2007-08,1.484,
2007-09,1.512,
2007-10,1.518,
2007-11,1.541,
2007-12,1.563,
2008-01,1.581,
2008-02,1.582,
2008-03,1.590,
2008-04,1.933,
2008-05,1.952,
2008-06,1.985,
2008-07,2.043,
2008-08,2.055,
2008-09,2.122,
2008-10,2.146,
2008-11,2.171,
2008-12,2.104,
2009-01,2.101,
2009-02,2.124,
2009-03,2.136,
2009-04,2.150,
2009-05,2.162,
2009-06,2.175,
2009-07,2.195,
2009-08,2.202,
2009-09,2.310,
2009-10,2.321,
2009-11,2.339,
2009-12,2.324,
2010-01,2.325,
2010-02,2.331,
2010-03,2.338,
2010-04,2.353,
2010-05,2.362,
2010-06,2.406,
2010-07,2.416,
2010-08,2.435,
2010-09,2.441,
2010-10,2.433,
2010-11,2.449,
2010-12,2.494,
2011-01,2.505,
2011-02,2.533,
2011-03,2.445,
2011-04,2.478,
2011-05,2.195,
2011-06,2.208,
2011-07,2.235,
2011-08,2.290,
2011-09,2.341,
2011-10,2.356,
2011-11,2.372,
2011-12,2.410,
2012-01,2.430,
2012-02,2.449,
2012-03,2.459,
2012-04,2.489,
2012-05,2.418,
2012-06,2.500,
2012-07,2.528,
2012-08,2.548,
2012-09,2.583,
2012-10,2.628,
2012-11,2.648,
2012-12,2.680,
2013-01,2.703,
2013-02,2.728,
2013-03,2.754,
2013-04,2.803,
2013-05,2.834,
2013-06,2.859,
2013-07,2.913,
2013-08,2.954,
2013-09,2.957,
2013-10,2.979,
2013-11,3.017,
2013-12,3.069,
2014-01,3.078,
2014-02,3.101,
2014-03,3.130,
2014-04,3.095,
2014-05,3.126,
2014-06,3.125,
2014-07,3.147,
2014-08,3.173,
2014-09,3.202,
2014-10,3.213,
2014-11,3.248,
2014-12,3.303,Provisional value
