"",BBK01.OUB230,BBK01.OUB230_FLAGS
"",Time deposits of domestic government / for more than two years / Commercial banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:22:37,
1999-01,1.949,
1999-02,1.938,
1999-03,1.976,
1999-04,1.730,
1999-05,1.718,
1999-06,1.712,
1999-07,1.654,
1999-08,1.689,
1999-09,1.829,
1999-10,1.848,
1999-11,1.767,
1999-12,1.799,
2000-01,2.112,
2000-02,2.018,
2000-03,1.899,
2000-04,2.057,
2000-05,2.348,
2000-06,2.300,
2000-07,2.238,
2000-08,2.264,
2000-09,2.253,
2000-10,2.265,
2000-11,2.282,
2000-12,2.300,
2001-01,2.236,
2001-02,2.225,
2001-03,2.224,
2001-04,2.227,
2001-05,2.225,
2001-06,2.220,
2001-07,2.258,
2001-08,2.254,
2001-09,2.279,
2001-10,2.156,
2001-11,2.231,
2001-12,2.229,
2002-01,2.642,
2002-02,2.575,
2002-03,2.663,
2002-04,2.620,
2002-05,2.613,
2002-06,2.606,
2002-07,2.635,
2002-08,2.629,
2002-09,2.605,
2002-10,2.550,
2002-11,2.563,
2002-12,2.566,
2003-01,2.333,
2003-02,2.324,
2003-03,2.241,
2003-04,2.231,
2003-05,2.261,
2003-06,2.233,
2003-07,2.157,
2003-08,2.160,
2003-09,2.172,
2003-10,2.177,
2003-11,2.230,
2003-12,2.229,
2004-01,2.178,
2004-02,2.223,
2004-03,2.232,
2004-04,2.075,
2004-05,2.089,
2004-06,2.073,
2004-07,2.069,
2004-08,2.159,
2004-09,1.866,
2004-10,1.909,
2004-11,1.904,
2004-12,1.939,
2005-01,1.880,
2005-02,1.909,
2005-03,1.925,
2005-04,1.933,
2005-05,1.971,
2005-06,2.019,
2005-07,1.985,
2005-08,1.845,
2005-09,1.814,
2005-10,1.813,
2005-11,1.835,
2005-12,2.057,
2006-01,2.049,
2006-02,2.006,
2006-03,2.215,
2006-04,2.248,
2006-05,2.343,
2006-06,2.373,
2006-07,2.338,
2006-08,2.364,
2006-09,2.411,
2006-10,2.483,
2006-11,2.517,
2006-12,2.468,
2007-01,2.628,
2007-02,2.626,
2007-03,2.649,
2007-04,2.636,
2007-05,2.652,
2007-06,2.712,
2007-07,2.658,
2007-08,2.688,
2007-09,3.140,
2007-10,3.234,
2007-11,3.255,
2007-12,3.409,
2008-01,3.702,
2008-02,3.932,
2008-03,4.081,
2008-04,4.222,
2008-05,4.368,
2008-06,4.467,
2008-07,4.547,
2008-08,4.574,
2008-09,4.580,
2008-10,4.840,
2008-11,5.078,
2008-12,5.171,
2009-01,5.211,
2009-02,5.249,
2009-03,5.489,
2009-04,5.706,
2009-05,5.610,
2009-06,5.622,
2009-07,5.662,
2009-08,5.748,
2009-09,5.673,
2009-10,5.850,
2009-11,5.930,
2009-12,5.929,
2010-01,5.875,
2010-02,5.952,
2010-03,6.008,
2010-04,5.997,
2010-05,5.857,
2010-06,5.671,
2010-07,5.806,
2010-08,6.208,
2010-09,6.336,
2010-10,6.458,
2010-11,6.568,
2010-12,6.608,
2011-01,6.619,
2011-02,6.704,
2011-03,6.747,
2011-04,6.880,
2011-05,6.843,
2011-06,6.854,
2011-07,6.845,
2011-08,6.674,
2011-09,6.606,
2011-10,6.672,
2011-11,6.633,
2011-12,6.651,
2012-01,6.832,
2012-02,7.020,
2012-03,7.006,
2012-04,6.827,
2012-05,7.159,
2012-06,7.392,
2012-07,7.576,
2012-08,7.656,
2012-09,7.686,
2012-10,7.797,
2012-11,7.899,
2012-12,9.076,
2013-01,8.895,
2013-02,8.928,
2013-03,9.096,
2013-04,8.703,
2013-05,8.753,
2013-06,8.676,
2013-07,8.786,
2013-08,8.821,
2013-09,8.810,
2013-10,8.796,
2013-11,8.895,
2013-12,8.743,
2014-01,8.784,
2014-02,8.747,
2014-03,8.740,
2014-04,8.672,
2014-05,8.579,
2014-06,8.513,
2014-07,8.018,
2014-08,8.047,
2014-09,7.947,
2014-10,7.946,
2014-11,7.750,
2014-12,8.102,Provisional value
