"",BBK01.OUD394,BBK01.OUD394_FLAGS
"",Time deposits of banks (MFIs) (excluding the Bundesbank) / medium- and longtherm / Regional banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:09:45,
1999-01,44.850,
1999-02,44.972,
1999-03,44.818,
1999-04,45.397,
1999-05,46.001,
1999-06,44.352,
1999-07,46.316,
1999-08,47.361,
1999-09,49.511,
1999-10,50.206,
1999-11,50.772,
1999-12,51.079,
2000-01,51.332,
2000-02,51.658,
2000-03,51.923,
2000-04,52.109,
2000-05,60.556,
2000-06,60.359,
2000-07,61.506,
2000-08,60.932,
2000-09,60.933,
2000-10,62.273,
2000-11,62.155,
2000-12,61.773,
2001-01,62.238,
2001-02,62.330,
2001-03,61.801,
2001-04,61.557,
2001-05,61.791,
2001-06,61.835,
2001-07,61.689,
2001-08,61.819,
2001-09,61.029,
2001-10,60.199,
2001-11,59.566,
2001-12,59.940,
2002-01,60.934,
2002-02,60.463,
2002-03,60.122,
2002-04,60.826,
2002-05,60.793,
2002-06,62.310,
2002-07,63.285,
2002-08,63.092,
2002-09,63.637,
2002-10,64.058,
2002-11,62.020,
2002-12,61.409,
2003-01,62.862,
2003-02,62.266,
2003-03,62.409,
2003-04,62.084,
2003-05,62.154,
2003-06,63.232,
2003-07,64.172,
2003-08,64.014,
2003-09,62.951,
2003-10,63.431,
2003-11,64.811,
2003-12,64.310,
2004-01,63.201,
2004-02,63.321,
2004-03,66.285,
2004-04,65.957,
2004-05,65.178,
2004-06,64.549,
2004-07,64.266,
2004-08,64.383,
2004-09,63.389,
2004-10,64.173,
2004-11,64.069,
2004-12,52.883,
2005-01,53.178,
2005-02,53.211,
2005-03,53.050,
2005-04,53.505,
2005-05,53.098,
2005-06,54.315,
2005-07,55.717,
2005-08,53.703,
2005-09,49.856,
2005-10,49.842,
2005-11,49.782,
2005-12,51.741,
2006-01,51.640,
2006-02,51.910,
2006-03,51.840,
2006-04,52.845,
2006-05,52.686,
2006-06,51.987,
2006-07,52.253,
2006-08,52.476,
2006-09,51.033,
2006-10,51.368,
2006-11,51.396,
2006-12,51.440,
2007-01,52.341,
2007-02,52.149,
2007-03,51.943,
2007-04,51.748,
2007-05,52.515,
2007-06,53.354,
2007-07,53.046,
2007-08,53.804,
2007-09,53.961,
2007-10,54.348,
2007-11,54.925,
2007-12,58.258,
2008-01,58.772,
2008-02,59.027,
2008-03,60.046,
2008-04,59.806,
2008-05,61.219,
2008-06,62.045,
2008-07,63.593,
2008-08,64.320,
2008-09,65.227,
2008-10,67.505,
2008-11,69.412,
2008-12,69.217,
2009-01,69.617,
2009-02,71.667,
2009-03,71.897,
2009-04,71.854,
2009-05,72.168,
2009-06,75.514,
2009-07,75.496,
2009-08,73.611,
2009-09,72.352,
2009-10,72.561,
2009-11,72.462,
2009-12,73.027,
2010-01,73.794,
2010-02,74.626,
2010-03,74.663,
2010-04,75.593,
2010-05,76.801,
2010-06,77.464,
2010-07,75.631,
2010-08,75.532,
2010-09,75.342,
2010-10,76.367,
2010-11,77.839,
2010-12,76.820,
2011-01,76.962,
2011-02,78.159,
2011-03,79.655,
2011-04,79.951,
2011-05,80.967,
2011-06,81.308,
2011-07,81.895,
2011-08,81.877,
2011-09,81.895,
2011-10,77.082,
2011-11,76.323,
2011-12,76.218,
2012-01,76.331,
2012-02,76.126,
2012-03,76.339,
2012-04,76.366,
2012-05,76.787,
2012-06,75.641,
2012-07,75.121,
2012-08,74.170,
2012-09,73.553,
2012-10,71.931,
2012-11,71.868,
2012-12,72.005,
2013-01,71.656,
2013-02,71.446,
2013-03,70.526,
2013-04,70.570,
2013-05,70.222,
2013-06,69.423,
2013-07,68.628,
2013-08,70.291,
2013-09,69.589,
2013-10,69.874,
2013-11,70.225,
2013-12,67.621,
2014-01,66.944,
2014-02,66.787,
2014-03,70.375,
2014-04,70.021,
2014-05,70.067,
2014-06,68.980,
2014-07,68.802,
2014-08,66.165,
2014-09,66.505,
2014-10,68.536,
2014-11,68.474,
2014-12,68.113,Provisional value
