"",BBK01.OUA018,BBK01.OUA018_FLAGS
"",Money market paper issued by foreign banks (MFIs) / All categories of banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:47:05,
1993-12,0.044,
1994-01,0.052,
1994-02,0.050,
1994-03,0.037,
1994-04,0.041,
1994-05,0.027,
1994-06,0.027,
1994-07,0.033,
1994-08,0.049,
1994-09,0.077,
1994-10,0.050,
1994-11,0.059,
1994-12,0.044,
1995-01,0.020,
1995-02,0.017,
1995-03,0.014,
1995-04,0.013,
1995-05,0.029,
1995-06,0.054,
1995-07,0.058,
1995-08,0.060,
1995-09,0.062,
1995-10,0.065,
1995-11,0.067,
1995-12,0.049,
1996-01,0.062,
1996-02,0.085,
1996-03,0.065,
1996-04,0.079,
1996-05,0.075,
1996-06,0.068,
1996-07,0.065,
1996-08,0.092,
1996-09,0.112,
1996-10,0.104,
1996-11,0.097,
1996-12,0.130,
1997-01,0.137,
1997-02,0.146,
1997-03,0.167,
1997-04,0.190,
1997-05,0.209,
1997-06,0.297,
1997-07,0.374,
1997-08,0.283,
1997-09,0.227,
1997-10,0.254,
1997-11,0.260,
1997-12,0.117,
1998-01,0.175,
1998-02,0.144,
1998-03,0.971,
1998-04,0.259,
1998-05,0.267,
1998-06,0.283,
1998-07,0.192,
1998-08,0.117,
1998-09,0.207,
1998-10,0.247,
1998-11,0.179,
1998-12,0.193,
1999-01,0.150,
1999-02,0.095,
1999-03,0.156,
1999-04,0.336,
1999-05,0.638,
1999-06,0.216,
1999-07,0.164,
1999-08,0.176,
1999-09,0.289,
1999-10,0.257,
1999-11,0.361,
1999-12,0.438,
2000-01,0.446,
2000-02,0.506,
2000-03,0.662,
2000-04,0.495,
2000-05,0.487,
2000-06,0.494,
2000-07,0.531,
2000-08,0.468,
2000-09,0.473,
2000-10,0.558,
2000-11,1.301,
2000-12,1.300,
2001-01,1.255,
2001-02,0.889,
2001-03,1.167,
2001-04,1.313,
2001-05,1.503,
2001-06,1.456,
2001-07,1.797,
2001-08,1.763,
2001-09,1.838,
2001-10,1.531,
2001-11,1.058,
2001-12,0.836,
2002-01,0.989,
2002-02,1.383,
2002-03,1.322,
2002-04,1.251,
2002-05,1.186,
2002-06,1.185,
2002-07,1.486,
2002-08,1.528,
2002-09,1.893,
2002-10,1.947,
2002-11,5.593,
2002-12,0.920,
2003-01,0.873,
2003-02,1.339,
2003-03,0.956,
2003-04,1.718,
2003-05,1.271,
2003-06,1.250,
2003-07,1.420,
2003-08,1.320,
2003-09,1.278,
2003-10,0.907,
2003-11,1.257,
2003-12,1.517,
2004-01,1.239,
2004-02,1.340,
2004-03,1.684,
2004-04,2.238,
2004-05,1.899,
2004-06,2.050,
2004-07,1.671,
2004-08,1.760,
2004-09,2.046,
2004-10,2.012,
2004-11,1.991,
2004-12,2.842,
2005-01,3.339,
2005-02,3.486,
2005-03,4.494,
2005-04,5.824,
2005-05,5.374,
2005-06,6.228,
2005-07,6.572,
2005-08,6.997,
2005-09,7.067,
2005-10,6.937,
2005-11,6.303,
2005-12,5.794,
2006-01,5.991,
2006-02,6.679,
2006-03,7.644,
2006-04,8.578,
2006-05,9.268,
2006-06,12.047,
2006-07,12.826,
2006-08,11.708,
2006-09,12.183,
2006-10,13.467,
2006-11,13.523,
2006-12,13.328,
2007-01,15.405,
2007-02,15.757,
2007-03,16.191,
2007-04,16.249,
2007-05,16.549,
2007-06,18.646,
2007-07,19.604,
2007-08,20.372,
2007-09,18.757,
2007-10,15.382,
2007-11,15.239,
2007-12,13.428,
2008-01,11.704,
2008-02,15.769,
2008-03,18.229,
2008-04,16.655,
2008-05,21.463,
2008-06,28.304,
2008-07,32.237,
2008-08,32.494,
2008-09,32.128,
2008-10,27.250,
2008-11,21.531,
2008-12,15.572,
2009-01,14.792,
2009-02,12.224,
2009-03,10.044,
2009-04,9.242,
2009-05,6.748,
2009-06,8.238,
2009-07,8.571,
2009-08,8.262,
2009-09,8.142,
2009-10,7.773,
2009-11,9.010,
2009-12,6.225,
2010-01,5.341,
2010-02,4.499,
2010-03,4.834,
2010-04,4.553,
2010-05,6.613,
2010-06,6.108,
2010-07,3.518,
2010-08,3.754,
2010-09,2.646,
2010-10,3.137,
2010-11,2.231,
2010-12,2.071,
2011-01,2.770,
2011-02,1.985,
2011-03,2.029,
2011-04,4.511,
2011-05,6.013,
2011-06,5.849,
2011-07,6.515,
2011-08,5.372,
2011-09,5.846,
2011-10,6.506,
2011-11,6.951,
2011-12,4.585,
2012-01,5.921,
2012-02,6.262,
2012-03,6.415,
2012-04,6.392,
2012-05,7.456,
2012-06,7.076,
2012-07,6.801,
2012-08,6.862,
2012-09,6.383,
2012-10,6.374,
2012-11,5.932,
2012-12,5.449,
2013-01,6.297,
2013-02,5.694,
2013-03,5.618,
2013-04,5.240,
2013-05,5.102,
2013-06,5.594,
2013-07,5.380,
2013-08,5.216,
2013-09,5.849,
2013-10,5.584,
2013-11,6.814,
2013-12,7.210,
2014-01,6.861,
2014-02,7.213,
2014-03,7.434,
2014-04,8.213,
2014-05,8.443,
2014-06,8.430,
2014-07,8.137,
2014-08,8.892,
2014-09,8.903,
2014-10,8.639,
2014-11,8.659,
2014-12,7.902,Provisional value
