"",BBK01.OUD218,BBK01.OUD218_FLAGS
"",Time deposits of social security funds / for up and including 1 year / Regional banks and other commercial banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:26:27,
1968-12,0.813,
1969-01,0.836,
1969-02,0.757,
1969-03,0.726,
1969-04,0.687,
1969-05,0.739,
1969-06,0.818,
1969-07,0.898,
1969-08,0.878,
1969-09,0.835,
1969-10,0.892,
1969-11,0.849,
1969-12,0.984,
1970-01,1.053,
1970-02,1.058,
1970-03,0.997,
1970-04,1.077,
1970-05,1.137,
1970-06,1.262,
1970-07,1.419,
1970-08,1.523,
1970-09,1.612,
1970-10,1.678,
1970-11,1.758,
1970-12,1.953,
1971-01,2.009,
1971-02,2.033,
1971-03,2.043,
1971-04,2.084,
1971-05,2.126,
1971-06,1.941,
1971-07,1.913,
1971-08,1.890,
1971-09,2.000,
1971-10,1.900,
1971-11,1.914,
1971-12,2.136,
1972-01,2.150,
1972-02,2.162,
1972-03,1.934,
1972-04,1.928,
1972-05,2.126,
1972-06,2.156,
1972-07,2.230,
1972-08,2.252,
1972-09,2.364,
1972-10,2.372,
1972-11,2.250,
1972-12,2.522,
1973-01,2.668,
1973-02,2.533,
1973-03,2.401,
1973-04,2.426,
1973-05,2.543,
1973-06,2.449,
1973-07,2.391,
1973-08,2.416,
1973-09,2.325,
1973-10,2.344,
1973-11,2.271,
1973-12,2.439,
1974-01,2.593,
1974-02,2.537,
1974-03,2.428,
1974-04,2.511,
1974-05,2.664,
1974-06,2.683,
1974-07,2.723,
1974-08,2.689,
1974-09,2.712,
1974-10,2.691,
1974-11,2.567,
1974-12,2.895,
1975-01,2.848,
1975-02,2.884,
1975-03,2.601,
1975-04,2.695,
1975-05,2.776,
1975-06,2.622,
1975-07,2.706,
1975-08,2.531,
1975-09,2.450,
1975-10,2.344,
1975-11,1.980,
1975-12,2.250,
1976-01,2.531,
1976-02,2.244,
1976-03,2.021,
1976-04,1.999,
1976-05,2.222,
1976-06,2.504,
1976-07,2.430,
1976-08,2.398,
1976-09,2.429,
1976-10,2.312,
1976-11,2.193,
1976-12,2.747,
1977-01,2.772,
1977-02,2.648,
1977-03,2.371,
1977-04,2.259,
1977-05,2.404,
1977-06,2.462,
1977-07,2.246,
1977-08,2.562,
1977-09,2.520,
1977-10,2.408,
1977-11,2.200,
1977-12,2.971,
1978-01,2.470,
1978-02,2.322,
1978-03,2.279,
1978-04,2.067,
1978-05,2.327,
1978-06,2.333,
1978-07,2.300,
1978-08,2.447,
1978-09,2.318,
1978-10,2.492,
1978-11,2.332,
1978-12,2.850,
1979-01,2.676,
1979-02,2.541,
1979-03,2.320,
1979-04,2.277,
1979-05,2.503,
1979-06,2.542,
1979-07,2.215,
1979-08,2.368,
1979-09,2.474,
1979-10,2.300,
1979-11,2.114,
1979-12,2.972,
1980-01,2.813,
1980-02,2.833,
1980-03,2.946,
1980-04,2.778,
1980-05,3.076,
1980-06,2.924,
1980-07,2.786,
1980-08,3.019,
1980-09,2.996,
1980-10,2.936,
1980-11,2.989,
1980-12,3.640,
1981-01,3.459,
1981-02,3.325,
1981-03,3.215,
1981-04,3.125,
1981-05,3.326,
1981-06,3.333,
1981-07,3.520,
1981-08,3.524,
1981-09,3.636,
1981-10,3.544,
1981-11,3.752,
1981-12,4.239,
1982-01,3.905,
1982-02,3.731,
1982-03,3.437,
1982-04,3.357,
1982-05,3.639,
1982-06,3.610,
1982-07,3.622,
1982-08,3.833,
1982-09,3.744,
1982-10,3.771,
1982-11,3.858,
1982-12,4.421,
1983-01,4.085,
1983-02,4.168,
1983-03,3.687,
1983-04,3.579,
1983-05,3.929,
1983-06,3.682,
1983-07,3.675,
1983-08,3.507,
1983-09,3.576,
1983-10,3.343,
1983-11,3.245,
1983-12,3.698,
1984-01,3.661,
1984-02,3.193,
1984-03,2.909,
1984-04,2.909,
