"",BBK01.OUL102,BBK01.OUL102_FLAGS
1986-08,24.958,
1986-09,25.371,
1986-10,26.238,
1986-11,30.170,
1986-12,31.147,
1987-01,28.376,
1987-02,28.137,
1987-03,27.842,
1987-04,27.866,
1987-05,28.054,
1987-06,28.196,
1987-07,28.286,
1987-08,29.419,
1987-09,28.631,
1987-10,28.772,
1987-11,31.493,
1987-12,31.184,
1988-01,28.400,
1988-02,28.191,
1988-03,26.267,
1988-04,27.057,
1988-05,27.342,
1988-06,26.081,
1988-07,26.722,
1988-08,28.761,
1988-09,28.164,
1988-10,29.392,
1988-11,33.250,
1988-12,30.340,
1989-01,28.957,
1989-02,28.026,
1989-03,27.753,
1989-04,26.580,
1989-05,27.093,
1989-06,26.133,
1989-07,27.704,
1989-08,28.172,
1989-09,27.818,
1989-10,29.696,
1989-11,33.393,
1989-12,32.038,
1990-01,31.421,
1990-02,30.420,
1990-03,29.214,
1990-04,28.696,
1990-05,29.732,
1990-06,37.566,
1990-07,38.500,
1990-08,38.942,
1990-09,38.551,
1990-10,39.586,
1990-11,41.093,
1990-12,40.827,
1991-01,39.456,
1991-02,38.439,
1991-03,36.854,
1991-04,37.131,
1991-05,37.167,
1991-06,35.135,
1991-07,35.275,
1991-08,35.321,
1991-09,35.052,
1991-10,36.124,
1991-11,39.006,
1991-12,39.904,
1992-01,35.988,
1992-02,36.383,
1992-03,35.558,
1992-04,36.027,
1992-05,35.627,
1992-06,34.363,
1992-07,35.897,
1992-08,36.823,
1992-09,36.293,
1992-10,38.020,
1992-11,42.644,
1992-12,41.108,
1993-01,39.111,
1993-02,39.544,
1993-03,42.905,
1993-04,43.972,
1993-05,43.850,
1993-06,44.195,
1993-07,44.580,
1993-08,43.371,
1993-09,44.894,
1993-10,45.794,
1993-11,51.028,
1993-12,51.410,
1994-01,47.390,
1994-02,50.021,
1994-03,47.504,
1994-04,46.884,
1994-05,44.551,
1994-06,42.348,
1994-07,41.487,
1994-08,41.201,
1994-09,39.164,
1994-10,40.433,
1994-11,43.329,
1994-12,42.086,
1995-01,37.945,
1995-02,38.784,
1995-03,37.514,
1995-04,38.370,
1995-05,40.119,
1995-06,38.136,
1995-07,39.393,
1995-08,40.632,
1995-09,39.632,
1995-10,42.559,
1995-11,47.651,
1995-12,48.392,
1996-01,48.477,
1996-02,48.951,
1996-03,46.077,
1996-04,45.303,
1996-05,43.142,
1996-06,40.983,
1996-07,42.459,
1996-08,44.215,
1996-09,42.913,
1996-10,45.270,
1996-11,51.270,
1996-12,48.343,
1997-01,47.172,
1997-02,46.536,
1997-03,43.801,
1997-04,43.699,
1997-05,42.916,
1997-06,41.854,
1997-07,41.986,
1997-08,41.252,
1997-09,39.571,
1997-10,42.027,
1997-11,48.412,
1997-12,47.350,
1998-01,46.687,
1998-02,46.022,
1998-03,42.288,
1998-04,41.377,
1998-05,39.549,
1998-06,39.429,
1998-07,39.316,
1998-08,41.117,
1998-09,39.661,
1998-10,42.962,
1998-11,48.448,
1998-12,50.780,
1999-01,44.842,
1999-02,44.353,
1999-03,43.774,
1999-04,44.301,
1999-05,41.593,
1999-06,40.349,
1999-07,39.058,
1999-08,39.610,
1999-09,38.832,
1999-10,40.831,
1999-11,46.082,
1999-12,47.286,
2000-01,39.748,
2000-02,36.804,
2000-03,33.810,
2000-04,31.428,
2000-05,29.694,
2000-06,29.334,
2000-07,28.257,
2000-08,28.877,
2000-09,26.950,
2000-10,28.704,
2000-11,34.921,
2000-12,37.623,
2001-01,32.356,
2001-02,32.858,
2001-03,33.205,
2001-04,33.231,
2001-05,32.020,
2001-06,32.973,
2001-07,32.348,
2001-08,34.918,
2001-09,36.764,
2001-10,38.685,
2001-11,44.577,
2001-12,46.009,
2002-01,35.149,
2002-02,34.198,
2002-03,32.362,
2002-04,31.517,
2002-05,29.868,
2002-06,32.267,
2002-07,34.493,
2002-08,35.959,
2002-09,35.038,
2002-10,38.652,
2002-11,44.314,
2002-12,43.677,
2003-01,42.148,
2003-02,41.525,
2003-03,40.503,
2003-04,39.566,
2003-05,39.709,
2003-06,36.491,
2003-07,33.037,
2003-08,34.362,
2003-09,32.113,
2003-10,33.807,
2003-11,41.263,
2003-12,38.474,
2004-01,35.617,
2004-02,36.244,
2004-03,35.917,
2004-04,33.504,
2004-05,31.809,
2004-06,30.172,
2004-07,29.970,
2004-08,31.078,
2004-09,30.249,
2004-10,35.035,
2004-11,40.617,
2004-12,39.376,
2005-01,37.001,
2005-02,35.418,
2005-03,32.800,
2005-04,35.239,
2005-05,34.033,
2005-06,32.620,
2005-07,32.096,
2005-08,30.799,
2005-09,29.092,
2005-10,29.967,
2005-11,34.163,
2005-12,34.798,
2006-01,30.007,
2006-02,28.480,
2006-03,26.977,
2006-04,27.750,
2006-05,29.010,
2006-06,28.015,
2006-07,27.001,
2006-08,28.324,
2006-09,27.641,
2006-10,28.199,
2006-11,32.689,
2006-12,32.683,
2007-01,30.007,
2007-02,29.238,
2007-03,30.297,
2007-04,30.048,
2007-05,28.527,
2007-06,29.584,
2007-07,30.192,
2007-08,35.468,
2007-09,35.467,
2007-10,37.588,
2007-11,41.594,
2007-12,45.530,
2008-01,41.272,
2008-02,41.194,
2008-03,41.194,
2008-04,41.685,
2008-05,43.802,
2008-06,41.194,
2008-07,41.500,
2008-08,43.812,
2008-09,42.870,
2008-10,63.002,
2008-11,67.622,
2008-12,61.635,
2009-01,58.604,
2009-02,55.167,
2009-03,50.385,
2009-04,47.532,
2009-05,44.986,
2009-06,43.964,
2009-07,39.917,
2009-08,38.006,
2009-09,33.615,
2009-10,36.210,
2009-11,39.590,
2009-12,36.948,
2010-01,35.945,
2010-02,37.028,
2010-03,34.210,
2010-04,35.425,
2010-05,36.877,
2010-06,36.818,
2010-07,32.215,
2010-08,33.617,
2010-09,29.852,
2010-10,30.735,
2010-11,34.179,
2010-12,35.651,
2011-01,31.635,
2011-02,30.331,
2011-03,30.151,
2011-04,30.373,
2011-05,31.186,
2011-06,30.544,
2011-07,32.699,
2011-08,34.307,
2011-09,33.106,
2011-10,34.246,
2011-11,38.231,
2011-12,41.156,
2012-01,41.721,
2012-02,39.673,
2012-03,38.361,
2012-04,37.693,
2012-05,36.223,
2012-06,35.215,
2012-07,35.432,
2012-08,35.471,
2012-09,33.391,
2012-10,32.761,
2012-11,35.609,
2012-12,33.893,
2013-01,30.413,
2013-02,28.031,
2013-03,27.040,
2013-04,26.882,
2013-05,28.467,
2013-06,25.007,
2013-07,25.660,
2013-08,27.385,
2013-09,24.896,
2013-10,27.726,
2013-11,31.444,
2013-12,30.493,
2014-01,28.794,
2014-02,29.195,
2014-03,26.765,
2014-04,26.656,
2014-05,29.561,
2014-06,26.400,
2014-07,27.220,
2014-08,30.288,
2014-09,27.454,
2014-10,28.600,
2014-11,30.546,
2014-12,28.265,Provisional value
