"",BBK01.PQ9080,BBK01.PQ9080_FLAGS
"",Lending to hotels and restaurants / Mortgage banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:33:18,
1989-01,-,Nothing exists
1989-04,.,No value available
1989-07,1.356,
1989-10,1.392,
1990-01,1.436,
1990-04,1.458,
1990-07,1.274,
1990-10,1.321,
1991-01,1.349,
1991-04,1.387,
1991-07,1.443,
1991-10,1.510,
1992-01,1.539,
1992-04,1.569,
1992-07,1.588,
1992-10,1.829,
1993-01,1.837,
1993-04,1.930,
1993-07,1.896,
1993-10,1.893,
1994-01,1.909,
1994-04,1.965,
1994-07,2.035,
1994-10,2.039,
1995-01,2.040,
1995-04,2.111,
1995-07,2.109,
1995-10,2.136,
1996-01,2.221,
1996-04,2.264,
1996-07,2.235,
1996-10,2.286,
1997-01,2.305,
1997-04,2.291,
1997-07,2.258,
1997-10,2.280,
1998-01,2.319,
1998-04,2.333,
1998-07,2.358,
1998-10,2.330,
1999-01,2.313,
1999-04,2.333,
1999-07,2.422,
1999-10,2.511,
2000-01,2.531,
2000-04,2.550,
2000-07,2.556,
2000-10,2.624,
2001-01,2.616,
2001-04,2.575,
2001-07,2.558,
2001-10,2.542,
2002-01,2.508,
2002-04,2.432,
2002-07,2.347,
2002-10,2.300,
2003-01,2.276,
2003-04,2.292,
2003-07,2.225,
2003-10,2.103,
2004-01,1.972,
2004-04,1.917,
2004-07,1.844,
2004-10,1.835,
2005-01,1.714,
2005-04,1.662,
2005-07,1.641,
2005-10,1.590,
2006-01,1.506,
2006-04,1.444,
2006-07,1.384,
2006-10,1.317,
2007-01,1.277,
2007-04,1.225,
2007-07,1.202,
2007-10,1.113,
2008-01,1.080,
2008-04,1.072,
2008-07,1.039,
2008-10,1.020,
2009-01,1.043,
2009-04,1.022,
2009-07,1.010,
2009-10,1.004,
2010-01,1.076,
2010-04,0.971,
2010-07,0.950,
2010-10,0.921,
2011-01,0.916,
2011-04,0.904,
2011-07,0.880,
2011-10,0.820,
2012-01,0.748,
2012-04,0.681,
2012-07,0.680,
2012-10,0.634,
2013-01,0.567,
2013-04,0.546,
2013-07,0.530,
2013-10,0.499,
2014-01,0.453,
2014-04,0.427,
2014-07,0.413,
2014-10,0.422,
