"",BBK01.PQ3139,BBK01.PQ3139_FLAGS
"",Lending to craft trades / Long-term / All categories of banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:25:03,
1968-10,1.054,
1969-01,1.049,
1969-04,1.094,
1969-07,1.143,
1969-10,1.173,
1970-01,1.221,
1970-04,1.247,
1970-07,1.283,
1970-10,1.336,
1971-01,1.359,
1971-04,1.441,
1971-07,1.506,
1971-10,1.603,
1972-01,1.689,
1972-04,1.760,
1972-07,1.872,
1972-10,2.006,
1973-01,2.090,
1973-04,2.179,
1973-07,2.208,
1973-10,2.324,
1974-01,2.362,
1974-04,2.366,
1974-07,2.432,
1974-10,2.511,
1975-01,2.585,
1975-04,2.724,
1975-07,2.798,
1975-10,3.045,
1976-01,3.181,
1976-04,3.326,
1976-07,3.467,
1976-10,3.634,
1977-01,3.723,
1977-04,3.907,
1977-07,4.038,
1977-10,4.293,
1978-01,4.520,
1978-04,4.708,
1978-07,4.997,
1978-10,5.328,
1979-01,5.538,
1979-04,5.808,
1979-07,6.132,
1979-10,6.487,
1980-01,6.734,
1980-04,7.007,
1980-07,7.283,
1980-10,14.592,
1981-01,14.887,
1981-04,15.172,
1981-07,15.538,
1981-10,15.828,
1982-01,16.164,
1982-04,16.356,
1982-07,16.927,
1982-10,17.408,
1983-01,17.756,
1983-04,18.204,
1983-07,18.697,
1983-10,19.127,
1984-01,19.499,
1984-04,19.814,
1984-07,20.097,
1984-10,20.630,
1985-01,20.952,
1985-04,21.306,
1985-07,21.587,
1985-10,22.622,
1986-01,22.804,
1986-04,23.142,
1986-07,23.487,
1986-10,24.043,
1987-01,24.227,
1987-04,24.503,
1987-07,24.952,
1987-10,25.319,
1988-01,25.639,
1988-04,25.876,
1988-07,26.524,
1988-10,26.819,
1989-01,27.093,
1989-04,27.456,
1989-07,27.527,
1989-10,28.212,
1990-01,28.400,
1990-04,29.895,
1990-07,30.039,
1990-10,30.427,
1991-01,30.236,
1991-04,30.727,
1991-07,31.603,
1991-10,32.625,
1992-01,33.458,
1992-04,34.316,
1992-07,35.333,
1992-10,35.796,
1993-01,36.521,
1993-04,37.594,
1993-07,38.618,
1993-10,40.003,
1994-01,41.029,
1994-04,42.137,
1994-07,43.007,
1994-10,44.080,
1995-01,43.735,
1995-04,44.396,
1995-07,44.911,
1995-10,45.863,
1996-01,46.478,
1996-04,47.174,
1996-07,47.812,
1996-10,48.629,
1997-01,49.153,
1997-04,49.903,
1997-07,50.610,
1997-10,51.249,
1998-01,51.323,
1998-04,51.778,
1998-07,52.322,
1998-10,53.621,
1999-01,52.369,
1999-04,51.059,
1999-07,51.245,
1999-10,52.717,
2000-01,52.909,
2000-04,53.129,
2000-07,53.121,
2000-10,53.232,
2001-01,53.053,
2001-04,53.113,
2001-07,53.320,
2001-10,53.657,
2002-01,53.401,
2002-04,53.393,
2002-07,53.029,
2002-10,52.807,
2003-01,52.810,
2003-04,52.214,
2003-07,51.226,
2003-10,50.353,
2004-01,49.305,
2004-04,49.322,
2004-07,48.210,
2004-10,46.401,
2005-01,45.702,
2005-04,45.647,
2005-07,45.250,
2005-10,46.222,
2006-01,46.090,
2006-04,45.810,
2006-07,46.585,
2006-10,46.460,
2007-01,45.658,
2007-04,45.839,
2007-07,45.667,
2007-10,45.125,
2008-01,44.795,
2008-04,44.924,
2008-07,44.782,
2008-10,44.794,
2009-01,44.120,
2009-04,41.893,
2009-07,41.869,
2009-10,42.011,
2010-01,41.620,
2010-04,42.346,
2010-07,42.157,
2010-10,41.984,
2011-01,41.642,
2011-04,41.413,
2011-07,41.152,
2011-10,40.868,
2012-01,40.521,
2012-04,40.466,
2012-07,40.525,
2012-10,40.287,
2013-01,39.888,
2013-04,39.762,
2013-07,39.638,
2013-10,39.317,
2014-01,38.870,
2014-04,38.805,
2014-07,38.645,
2014-10,38.235,
