"",BBK01.QUK892,BBK01.QUK892_FLAGS
"",Consolidated German banks: Loans and advances to foreign general government / France / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:30:27,
2002-03,10.076,
2002-04,9.473,
2002-05,9.032,
2002-06,3.974,
2002-07,3.762,
2002-08,3.965,
2002-09,4.191,
2002-10,4.080,
2002-11,4.087,
2002-12,4.606,
2003-01,4.546,
2003-02,4.513,
2003-03,4.240,
2003-04,4.247,
2003-05,4.461,
2003-06,4.678,
2003-07,4.068,
2003-08,4.094,
2003-09,4.178,
2003-10,4.025,
2003-11,3.981,
2003-12,4.478,
2004-01,4.408,
2004-02,4.453,
2004-03,4.173,
2004-04,4.030,
2004-05,3.977,
2004-06,4.104,
2004-07,4.030,
2004-08,4.104,
2004-09,4.162,
2004-10,4.211,
2004-11,5.455,
2004-12,6.362,
2005-01,5.690,
2005-02,4.648,
2005-03,3.746,
2005-04,4.023,
2005-05,4.022,
2005-06,4.072,
2005-07,4.382,
2005-08,4.297,
2005-09,4.430,
2005-10,4.313,
2005-11,4.049,
2005-12,4.262,
2006-01,4.256,
2006-02,4.360,
2006-03,4.040,
2006-04,3.806,
2006-05,3.773,
2006-06,3.734,
2006-07,3.713,
2006-08,3.685,
2006-09,3.882,
2006-10,3.720,
2006-11,3.561,
2006-12,3.591,
2007-01,3.497,
2007-02,3.478,
2007-03,3.254,
2007-04,3.177,
2007-05,3.289,
2007-06,3.506,
2007-07,3.440,
2007-08,3.301,
2007-09,3.447,
2007-10,3.272,
2007-11,3.097,
2007-12,3.173,
2008-01,6.182,
2008-02,6.179,
2008-03,6.076,
2008-04,5.965,
2008-05,5.951,
2008-06,6.296,
2008-07,6.286,
2008-08,6.360,
2008-09,6.426,
2008-10,6.373,
2008-11,6.353,
2008-12,5.935,
2009-01,4.886,
2009-02,4.992,
2009-03,4.972,
2009-04,4.714,
2009-05,4.719,
2009-06,3.674,
2009-07,3.487,
2009-08,3.505,
2009-09,3.523,
2009-10,3.517,
2009-11,3.445,
2009-12,3.574,
2010-01,3.610,
2010-02,3.631,
2010-03,3.589,
2010-04,3.564,
2010-05,3.661,
2010-06,3.920,
2010-07,3.838,
2010-08,3.796,
2010-09,3.672,
2010-10,3.816,
2010-11,3.733,
2010-12,3.685,
2011-01,3.528,
2011-02,3.434,
2011-03,3.358,
2011-04,3.327,
2011-05,3.408,
2011-06,3.536,
2011-07,3.539,
2011-08,3.510,
2011-09,3.621,
2011-10,3.534,
2011-11,3.404,
2011-12,3.659,
2012-01,3.611,
2012-02,3.572,
2012-03,3.553,
2012-04,3.614,
2012-05,3.935,
2012-06,4.138,
2012-07,4.156,
2012-08,4.170,
2012-09,4.148,
2012-10,4.183,
2012-11,4.146,
2012-12,4.365,
2013-01,4.399,
2013-02,4.397,
2013-03,4.466,
2013-04,4.484,
2013-05,4.559,
2013-06,4.598,
2013-07,4.194,
2013-08,4.187,
2013-09,4.199,
2013-10,4.216,
2013-11,4.219,
2013-12,1.884,
2014-01,2.066,
2014-02,1.987,
2014-03,2.004,
2014-04,2.023,
2014-05,2.092,
2014-06,2.149,
2014-07,2.202,
2014-08,2.259,
2014-09,2.351,
2014-10,2.383,
