"",BBK01.SU0526,BBK01.SU0526_FLAGS
"","Deposit rates of banks / Savings deposits with higher rates of return, with agreed notice of 3 months, without a duration of contract being agreed, EUR 10,000 and more but less than EUR 25,000 / Highest rate of spread",
unit,% p.a. (hypothetically euro-based),
unit multiplier,one,
last update,2013-04-03 10:29:32,
1996-11,3.50,
1996-12,3.50,
1997-01,3.50,
1997-02,3.35,
1997-03,3.25,
1997-04,3.25,
1997-05,3.25,
1997-06,3.25,
1997-07,3.25,
1997-08,3.25,
1997-09,3.25,
1997-10,3.25,
1997-11,3.40,
1997-12,3.50,
1998-01,3.50,
1998-02,3.50,
1998-03,3.32,
1998-04,3.32,
1998-05,3.38,
1998-06,3.38,
1998-07,3.30,
1998-08,3.25,
1998-09,3.25,
1998-10,3.25,
1998-11,3.20,
1998-12,3.15,
1999-01,3.00,
1999-02,3.00,
1999-03,3.00,
1999-04,2.90,
1999-05,2.75,
1999-06,2.75,
1999-07,2.70,
1999-08,2.75,
1999-09,2.75,
1999-10,2.81,
1999-11,3.00,
1999-12,3.00,
2000-01,3.00,
2000-02,3.00,
2000-03,3.20,
2000-04,3.25,
2000-05,3.59,
2000-06,3.80,
2000-07,3.90,
2000-08,4.00,
2000-09,4.07,
2000-10,4.22,
2000-11,4.32,
2000-12,4.34,
2001-01,4.33,
2001-02,4.25,
2001-03,4.32,
2001-04,4.30,
2001-05,4.26,
2001-06,4.00,
2001-07,4.00,
2001-08,4.00,
2001-09,3.90,
2001-10,3.50,
2001-11,3.20,
2001-12,3.00,
2002-01,3.00,
2002-02,3.00,
2002-03,3.00,
2002-04,3.00,
2002-05,3.00,
2002-06,3.00,
2002-07,3.00,
2002-08,3.00,
2002-09,3.00,
2002-10,3.00,
2002-11,3.00,
2002-12,2.95,
2003-01,3.15,
2003-02,2.80,
2003-03,2.80,
2003-04,2.45,
2003-05,2.37,
2003-06,2.30,
"","General: Up to December 2001, deposits of DM 20,000 and more but less than DM 50,000. The spread is ascertained by eliminating the reports in the top 5% and the bottom 5% of the interest rate range.",
