"",BBK01.QUX817,BBK01.QUX817_FLAGS
"","Consolidated German banks: Claims on non-residents, total (excluding participating interests) / Philippines / All currencies",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:39:23,
2002-03,3.998,
2002-04,4.002,
2002-05,3.659,
2002-06,3.589,
2002-07,3.524,
2002-08,3.718,
2002-09,3.495,
2002-10,3.449,
2002-11,3.447,
2002-12,3.256,
2003-01,3.312,
2003-02,3.406,
2003-03,3.032,
2003-04,3.234,
2003-05,2.957,
2003-06,2.993,
2003-07,3.649,
2003-08,3.857,
2003-09,3.425,
2003-10,3.979,
2003-11,3.742,
2003-12,2.954,
2004-01,3.156,
2004-02,2.908,
2004-03,3.076,
2004-04,3.171,
2004-05,3.057,
2004-06,2.931,
2004-07,2.598,
2004-08,2.730,
2004-09,2.691,
2004-10,2.853,
2004-11,2.904,
2004-12,2.682,
2005-01,2.729,
2005-02,3.085,
2005-03,3.016,
2005-04,3.043,
2005-05,3.139,
2005-06,2.315,
2005-07,2.640,
2005-08,2.692,
2005-09,2.533,
2005-10,2.394,
2005-11,2.539,
2005-12,1.953,
2006-01,1.788,
2006-02,2.460,
2006-03,2.142,
2006-04,2.196,
2006-05,2.400,
2006-06,2.085,
2006-07,1.794,
2006-08,1.715,
2006-09,1.678,
2006-10,1.768,
2006-11,1.888,
2006-12,1.772,
2007-01,1.895,
2007-02,1.769,
2007-03,1.917,
2007-04,1.863,
2007-05,1.826,
2007-06,1.223,
2007-07,0.788,
2007-08,2.041,
2007-09,1.697,
2007-10,2.246,
2007-11,2.288,
2007-12,1.980,
2008-01,2.150,
2008-02,1.313,
2008-03,1.560,
2008-04,2.365,
2008-05,2.086,
2008-06,2.186,
2008-07,1.720,
2008-08,2.101,
2008-09,2.291,
2008-10,2.384,
2008-11,2.409,
2008-12,1.481,
2009-01,1.274,
2009-02,1.256,
2009-03,1.192,
2009-04,1.113,
2009-05,1.583,
2009-06,1.562,
2009-07,1.643,
2009-08,1.460,
2009-09,1.519,
2009-10,1.246,
2009-11,1.340,
2009-12,1.276,
2010-01,1.329,
2010-02,0.936,
2010-03,1.426,
2010-04,1.603,
2010-05,1.281,
2010-06,1.190,
2010-07,0.504,
2010-08,1.521,
2010-09,0.845,
2010-10,1.639,
2010-11,1.754,
2010-12,1.735,
2011-01,0.534,
2011-02,1.703,
2011-03,1.695,
2011-04,1.773,
2011-05,1.593,
2011-06,1.459,
2011-07,1.535,
2011-08,1.457,
2011-09,1.571,
2011-10,1.576,
2011-11,1.587,
2011-12,1.307,
2012-01,1.640,
2012-02,2.122,
2012-03,1.935,
2012-04,2.252,
2012-05,1.993,
2012-06,1.974,
2012-07,2.239,
2012-08,1.535,
2012-09,1.791,
2012-10,2.113,
2012-11,2.556,
2012-12,2.263,
2013-01,2.458,
2013-02,2.252,
2013-03,2.685,
2013-04,2.193,
2013-05,2.135,
2013-06,1.700,
2013-07,1.890,
2013-08,1.942,
2013-09,1.849,
2013-10,1.986,
2013-11,2.081,
2013-12,1.774,
2014-01,1.756,
2014-02,1.363,
2014-03,1.304,
2014-04,1.159,
2014-05,1.387,
2014-06,1.486,
2014-07,1.190,
2014-08,1.061,
2014-09,1.107,
2014-10,1.423,
