"",BBDB1.A.DE.N.BN2GHIJLMNOPQRS.C.IFRS.B.A.K.P.P009.ABA.A,BBDB1.A.DE.N.BN2GHIJLMNOPQRS.C.IFRS.B.A.K.P.P009.ABA.A_FLAGS
"",Long-term liabilities / absolute value / Non-financial listed groups / Germany / Groups with a focus on the services sector / Equity and liabilities,
unit,Euro (hypothetically euro-based),
unit multiplier,thousand,
last update,2014-12-15 13:13:36,
2005,106106027,
2006,120219556,
2007,121235432,
2008,121909586,
2009,137928127,
2010,142553350,
2011,133085741,
2012,137726655,
2013,145444125,
"","General: Non-financial groups listed in Germany, which publish IFRS consolidated financial statements on a quarterly basis and make a noteworthy contribution to value added in Germany. Excluding groups in real estate activities. End-of-year data.",
