"",BBK01.TS1349,BBK01.TS1349_FLAGS
"",Credit to households and non-profit institutions serving households / Loans / Other loans / All maturities / Domestic / Index / Seasonally adjusted,
unit,1208=100 (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-27 09:16:40,
2003-01,114.74491,
2003-02,116.29042,
2003-03,114.72530,
2003-04,114.91504,
2003-05,114.63415,
2003-06,114.10274,
2003-07,113.93951,
2003-08,114.52487,
2003-09,114.63658,
2003-10,114.04040,
2003-11,113.90415,
2003-12,113.49183,
2004-01,113.20840,
2004-02,113.09922,
2004-03,112.83204,
2004-04,112.57438,
2004-05,112.30800,
2004-06,112.19389,
2004-07,112.03383,
2004-08,111.72786,
2004-09,111.43004,
2004-10,111.46884,
2004-11,110.79582,
2004-12,110.73391,
2005-01,110.63214,
2005-02,110.10114,
2005-03,109.99293,
2005-04,110.01567,
2005-05,109.94579,
2005-06,109.71014,
2005-07,109.41107,
2005-08,109.31923,
2005-09,108.91967,
2005-10,108.57529,
2005-11,108.39463,
2005-12,108.42708,
2006-01,108.44311,
2006-02,108.02277,
2006-03,107.61523,
2006-04,107.25532,
2006-05,106.92650,
2006-06,106.56309,
2006-07,106.32997,
2006-08,106.05275,
2006-09,105.82295,
2006-10,105.63861,
2006-11,105.57076,
2006-12,104.70572,
2007-01,104.32292,
2007-02,104.02682,
2007-03,103.95294,
2007-04,103.38473,
2007-05,102.98020,
2007-06,102.66792,
2007-07,102.41258,
2007-08,102.02460,
2007-09,101.92030,
2007-10,101.56375,
2007-11,101.46019,
2007-12,101.18676,
2008-01,100.99554,
2008-02,100.80023,
2008-03,100.78531,
2008-04,100.62102,
2008-05,100.24418,
2008-06,100.36149,
2008-07,100.09423,
2008-08,99.94806,
2008-09,99.75612,
2008-10,99.88780,
2008-11,99.74535,
2008-12,99.75143,
2009-01,99.59643,
2009-02,99.57037,
2009-03,99.21593,
2009-04,99.02316,
2009-05,99.12352,
2009-06,98.80000,
2009-07,98.75660,
2009-08,98.70769,
2009-09,98.47852,
2009-10,98.42405,
2009-11,98.44331,
2009-12,97.85323,
2010-01,98.48932,
2010-02,98.44544,
2010-03,98.68177,
2010-04,98.84885,
2010-05,98.93396,
2010-06,97.83874,
2010-07,98.07641,
2010-08,98.39414,
2010-09,98.34939,
2010-10,98.08672,
2010-11,98.08215,
2010-12,98.11757,
2011-01,98.09312,
2011-02,97.96003,
2011-03,97.87038,
2011-04,97.82093,
2011-05,97.80182,
2011-06,97.96607,
2011-07,97.85978,
2011-08,97.78970,
2011-09,97.94604,
2011-10,97.82821,
2011-11,98.19372,
2011-12,97.37200,
2012-01,97.57748,
2012-02,97.57203,
2012-03,97.67819,
2012-04,97.69271,
2012-05,97.79178,
2012-06,97.75012,
2012-07,97.85687,
2012-08,97.70012,
2012-09,97.75962,
2012-10,97.78320,
2012-11,97.78921,
2012-12,97.64355,
2013-01,97.49799,
2013-02,97.51358,
2013-03,97.38140,
2013-04,97.33335,
2013-05,97.07001,
2013-06,96.91507,
2013-07,96.84395,
2013-08,96.86345,
2013-09,96.69395,
2013-10,96.73772,
2013-11,96.53220,
2013-12,96.41984,
2014-01,96.46129,
2014-02,96.40323,
2014-03,96.12993,
2014-04,96.15852,
2014-05,96.18585,
2014-06,96.05620,
2014-07,95.94839,
2014-08,95.92837,
2014-09,95.70423,
2014-10,95.61737,
2014-11,95.71187,
2014-12,95.49696,Provisional value
2015-01,95.59326,
"",General: 1 Statistical changes have been eliminated.,
