"",BBEX3.A.RSD.USD.CA.AB.A04,BBEX3.A.RSD.USD.CA.AB.A04_FLAGS
"",Exchange rates for the US dollar in Serbia  / USD 1 = RSD ... (selling),
unit,RSD (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-19 15:16:00,
2006,67.2038,comment
2007,58.5152,
2008,55.9177,
2009,67.8090,
2010,78.1754,
2011,73.5090,
2012,88.2375,
2013,85.2215,
2014,89.0138,
"","General: * Independent since 3 June 2006; formerly ""Serbia and Montenegro"". The euro has been the sole legal tender in Montenegro since 1 April 2002. On 25 October 2006, the ISO code was changed from CSD to RSD.",
"","Source: National Bank of Serbia, Belgrade",
"",Methodology: Calculated on the basis of mid-month and month-end rates.,
"",Comment on 2006: The exchange rates set in CSD until mid-October 2006 were included in the calculation.,
