"",BBEX3.A.ISK.USD.CA.AC.A04,BBEX3.A.ISK.USD.CA.AC.A04_FLAGS
"",Exchange rates for the US dollar in Iceland / USD 1 = ISK ... (middle),
unit,ISK (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-19 15:14:33,
1986,41.0956,
1987,38.6631,
1988,43.1741,
1989,57.2194,
1990,58.3059,
1991,59.1292,
1992,57.7342,
1993,67.8617,
1994,69.9242,
1995,64.7258,
1996,66.7058,
1997,71.0321,
1998,71.2071,
1999,72.5258,
2000,79.0375,
2001,97.9408,
2002,91.1179,
2003,76.2929,
2004,70.1104,
2005,62.9300,
2006,70.1083,
2007,63.7850,
2008,88.6013,
2009,123.6050,
2010,122.1979,
2011,116.1625,
2012,126.8946,
2013,121.8688,
2014,116.8275,
"","General: Collapse of banking system and introduction of capital controls in October 2008, see Deutsche Bundesbank, Monthly Report, July 2010, pp 52-53. www.bundesbank.de/Redaktion/EN/Downloads/Publications/Monthly_Report/2010/2010_07_monthly_report.pdf?__blob=publicationFile",
"","Source: Sedlabanki Islands, Reykjavik.",
"","Methodology: Until 1990, calculated on the basis of daily buying and selling rates, from 1991 on the basis of mid-month and month-end buying and selling rates.",
