"",BBK01.SU0066,BBK01.SU0066_FLAGS
"","Deposit rates of banks / Savings deposits - Special savings facilities, lump-sum savings contracts concluded for 1 year / Highest rate of spread",
unit,% p.a. (hypothetically euro-based),
unit multiplier,one,
last update,2013-04-03 10:29:27,
1986-06,4.25,
1986-07,4.25,
1986-08,4.25,
1986-09,4.25,
1986-10,4.25,
1986-11,4.25,
1986-12,4.25,
1987-01,4.25,
1987-02,4.00,
1987-03,4.00,
1987-04,4.00,
1987-05,3.75,
1987-06,3.75,
1987-07,3.75,
1987-08,3.75,
1987-09,3.75,
1987-10,4.25,
1987-11,4.00,
1987-12,3.75,
1988-01,3.75,
1988-02,3.50,
1988-03,3.50,
1988-04,3.50,
1988-05,3.50,
1988-06,3.50,
1988-07,4.25,
1988-08,4.50,
1988-09,4.50,
1988-10,4.50,
1988-11,4.50,
1988-12,4.50,
1989-01,4.75,
1989-02,5.25,
1989-03,5.75,
1989-04,5.50,
1989-05,5.75,
1989-06,6.00,
1989-07,6.00,
1989-08,6.00,
1989-09,6.25,
1989-10,6.75,
1989-11,7.00,
1989-12,7.00,
1990-01,7.00,
1990-02,7.50,
1990-03,7.50,
1990-04,7.50,
1990-05,7.75,
1990-06,7.75,
1990-07,7.75,
1990-08,7.75,
1990-09,7.85,
1990-10,8.00,
1990-11,8.00,
1990-12,8.00,
1991-01,8.00,
1991-02,8.00,
1991-03,8.00,
1991-04,8.00,
1991-05,8.00,
1991-06,8.00,
1991-07,8.00,
1991-08,8.25,
1991-09,8.25,
1991-10,8.25,
1991-11,8.25,
1991-12,8.30,
1992-01,8.25,
1992-02,8.25,
1992-03,8.25,
1992-04,8.25,
1992-05,8.30,
1992-06,8.30,
1992-07,8.50,
1992-08,8.50,
1992-09,8.50,
1992-10,8.25,
1992-11,7.75,
1992-12,7.75,
1993-01,7.50,
1993-02,7.25,
1993-03,6.75,
1993-04,6.70,
1993-05,6.50,
1993-06,6.50,
1993-07,6.25,
1993-08,6.00,
1993-09,5.75,
1993-10,5.60,
1993-11,5.50,
1993-12,5.25,
1994-01,5.10,
1994-02,5.00,
1994-03,5.00,
1994-04,5.00,
1994-05,5.00,
1994-06,5.00,
1994-07,5.00,
1994-08,5.00,
1994-09,5.15,
1994-10,5.25,
1994-11,5.25,
1994-12,5.50,
1995-01,5.50,
1995-02,5.30,
1995-03,5.25,
1995-04,5.00,
1995-05,4.75,
1995-06,4.75,
1995-07,4.65,
1995-08,4.65,
1995-09,4.50,
1995-10,4.50,
1995-11,4.25,
1995-12,4.00,
1996-01,3.90,
1996-02,3.75,
1996-03,3.75,
1996-04,3.75,
1996-05,3.63,
1996-06,3.63,
1996-07,3.75,
1996-08,3.60,
1996-09,3.50,
1996-10,3.50,
1996-11,3.50,
"",General: Since January 1991 the rates of banks in the new Länder have been included in the interest rate survey. The spread is ascertained by eliminating the reports in the top 5% and the bottom 5% of the interest rate range. From December 1996 no longer collected.,
