"",BBK01.OUA010,BBK01.OUA010_FLAGS
"",Securities (excluding money market paper) issued by domestic banks (MFIs) / All categories of banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:46:10,
1950-06,0.074,
1950-07,0.076,
1950-08,0.082,
1950-09,0.084,
1950-10,0.085,
1950-11,0.084,
1950-12,0.087,
1951-01,0.088,
1951-02,0.090,
1951-03,0.093,
1951-04,0.095,
1951-05,0.100,
1951-06,0.102,
1951-07,0.104,
1951-08,0.105,
1951-09,0.104,
1951-10,0.115,
1951-11,0.110,
1951-12,0.119,
1952-01,0.132,
1952-02,0.132,
1952-03,0.139,
1952-04,0.142,
1952-05,0.149,
1952-06,0.150,
1952-07,0.159,
1952-08,0.163,
1952-09,0.169,
1952-10,0.177,
1952-11,0.183,
1952-12,0.194,
1953-01,0.214,
1953-02,0.217,
1953-03,0.228,
1953-04,0.250,
1953-05,0.304,
1953-06,0.314,
1953-07,0.365,
1953-08,0.411,
1953-09,0.432,
1953-10,0.479,
1953-11,0.522,
1953-12,0.552,
1954-01,0.624,
1954-02,0.694,
1954-03,0.739,
1954-04,0.779,
1954-05,0.843,
1954-06,0.940,
1954-07,1.024,
1954-08,1.092,
1954-09,1.157,
1954-10,1.217,
1954-11,1.284,
1954-12,1.305,
1955-01,1.389,
1955-02,1.431,
1955-03,1.482,
1955-04,1.519,
1955-05,1.579,
1955-06,1.661,
1955-07,1.796,
1955-08,1.847,
1955-09,1.878,
1955-10,1.906,
1955-11,1.904,
1955-12,1.897,
1956-01,1.909,
1956-02,1.919,
1956-03,1.922,
1956-04,1.668,
1956-05,1.691,
1956-06,1.707,
1956-07,1.729,
1956-08,1.746,
1956-09,1.772,
1956-10,1.773,
1956-11,1.794,
1956-12,1.771,
1957-01,1.796,
1957-02,1.840,
1957-03,1.869,
1957-04,1.945,
1957-05,1.987,
1957-06,2.012,
1957-07,2.051,
1957-08,2.121,
1957-09,2.214,
1957-10,2.288,
1957-11,2.384,
1957-12,2.447,
1958-01,2.553,
1958-02,2.710,
1958-03,2.864,
1958-04,3.100,
1958-05,3.166,
1958-06,3.260,
1958-07,3.444,
1958-08,3.599,
1958-09,3.768,
1958-10,3.873,
1958-11,4.024,
1958-12,4.031,
1959-01,4.408,
1959-02,4.582,
1959-03,4.618,
1959-04,4.819,
1959-05,5.031,
1959-06,5.131,
1959-07,5.399,
1959-08,5.377,
1959-09,5.481,
1959-10,5.512,
1959-11,5.603,
1959-12,5.699,
1960-01,5.771,
1960-02,5.821,
1960-03,5.841,
1960-04,5.868,
1960-05,5.860,
1960-06,5.844,
1960-07,5.865,
1960-08,5.910,
1960-09,5.931,
1960-10,5.928,
1960-11,5.908,
1960-12,5.885,
1961-01,5.969,
1961-02,6.082,
1961-03,6.256,
1961-04,6.366,
1961-05,6.546,
1961-06,6.699,
1961-07,6.774,
1961-08,6.849,
1961-09,6.968,
1961-10,7.127,
1961-11,7.257,
1961-12,7.305,
1962-01,7.673,
1962-02,7.903,
1962-03,8.110,
1962-04,8.220,
1962-05,8.379,
1962-06,8.481,
1962-07,8.568,
1962-08,8.658,
1962-09,8.746,
1962-10,8.748,
1962-11,8.748,
1962-12,8.671,
1963-01,9.134,
1963-02,9.198,
1963-03,9.358,
1963-04,9.450,
1963-05,9.662,
1963-06,9.754,
1963-07,9.794,
1963-08,9.949,
1963-09,9.996,
1963-10,10.137,
1963-11,10.275,
1963-12,10.385,
1964-01,10.783,
1964-02,10.922,
1964-03,11.093,
1964-04,11.234,
1964-05,11.339,
1964-06,11.474,
1964-07,11.595,
1964-08,11.727,
1964-09,11.809,
1964-10,11.849,
1964-11,11.950,
1964-12,12.048,
1965-01,12.227,
1965-02,12.506,
1965-03,12.766,
1965-04,12.912,
1965-05,12.982,
1965-06,13.116,
1965-07,13.228,
1965-08,13.249,
1965-09,13.336,
1965-10,13.388,
1965-11,13.465,
1965-12,13.428,
1966-01,13.418,
1966-02,13.449,
1966-03,13.463,
1966-04,13.435,
1966-05,13.478,
1966-06,13.442,
1966-07,13.457,
1966-08,13.544,
1966-09,13.565,
1966-10,13.734,
1966-11,13.785,
1966-12,13.899,
1967-01,14.058,
1967-02,14.403,
1967-03,14.781,
1967-04,14.885,
1967-05,15.423,
1967-06,15.651,
1967-07,16.061,
1967-08,16.328,
1967-09,16.707,
1967-10,17.165,
1967-11,17.590,
1967-12,17.908,
1968-01,18.641,
1968-02,18.955,
1968-03,19.395,
1968-04,19.744,
1968-05,20.152,
1968-06,20.415,
1968-07,20.831,
1968-08,21.375,
1968-09,21.633,
1968-10,22.012,
1968-11,22.304,
1968-12,22.482,
1969-01,22.961,
1969-02,23.407,
1969-03,23.602,
1969-04,23.917,
1969-05,24.381,
1969-06,24.543,
1969-07,24.808,
1969-08,25.192,
1969-09,25.294,
1969-10,25.793,
1969-11,26.085,
1969-12,26.204,
1970-01,26.180,
1970-02,26.251,
1970-03,26.322,
1970-04,26.507,
1970-05,26.526,
1970-06,26.612,
1970-07,26.881,
1970-08,27.124,
1970-09,27.036,
1970-10,27.130,
1970-11,27.386,
1970-12,27.676,
1971-01,27.720,
1971-02,27.792,
1971-03,28.125,
1971-04,28.705,
1971-05,29.045,
1971-06,29.211,
1971-07,29.438,
1971-08,29.587,
1971-09,29.760,
1971-10,29.904,
1971-11,30.221,
1971-12,30.623,
1972-01,31.705,
1972-02,32.524,
1972-03,32.456,
1972-04,32.504,
1972-05,32.934,
1972-06,33.021,
1972-07,33.513,
1972-08,33.999,
1972-09,34.381,
1972-10,34.391,
1972-11,34.730,
1972-12,34.920,
1973-01,34.973,
1973-02,35.363,
1973-03,35.356,
1973-04,34.843,
1973-05,34.670,
1973-06,35.007,
1973-07,35.031,
1973-08,35.290,
1973-09,35.529,
1973-10,35.524,
1973-11,35.705,
1973-12,36.299,
1974-01,36.235,
1974-02,36.089,
1974-03,36.162,
1974-04,36.388,
1974-05,36.922,
1974-06,37.249,
1974-07,37.591,
1974-08,38.598,
1974-09,39.223,
1974-10,40.007,
1974-11,41.435,
1974-12,42.077,
1975-01,42.779,
1975-02,44.064,
1975-03,44.721,
1975-04,46.012,
1975-05,47.308,
1975-06,48.232,
1975-07,49.269,
1975-08,50.758,
1975-09,51.634,
1975-10,52.559,
1975-11,53.838,
1975-12,54.890,
1976-01,56.047,
1976-02,57.458,
1976-03,58.112,
1976-04,58.120,
1976-05,58.076,
1976-06,57.990,
1976-07,58.301,
1976-08,59.032,
1976-09,59.728,
1976-10,60.020,
1976-11,60.568,
1976-12,61.122,
1977-01,61.667,
1977-02,61.935,
1977-03,62.807,
1977-04,63.421,
1977-05,63.973,
1977-06,64.659,
1977-07,66.047,
1977-08,67.178,
1977-09,67.596,
1977-10,68.415,
1977-11,69.758,
1977-12,71.242,
1978-01,72.971,
1978-02,75.005,
1978-03,74.745,
1978-04,75.135,
1978-05,75.516,
1978-06,76.698,
1978-07,77.178,
1978-08,78.380,
1978-09,79.363,
1978-10,79.061,
1978-11,79.804,
1978-12,79.711,
1979-01,79.988,
1979-02,80.811,
1979-03,81.290,
1979-04,81.427,
1979-05,81.310,
1979-06,81.445,
1979-07,81.823,
1979-08,81.691,
1979-09,81.080,
1979-10,80.681,
1979-11,81.335,
1979-12,80.764,
1980-01,80.242,
1980-02,79.389,
1980-03,80.099,
1980-04,80.734,
1980-05,81.165,
