"",BBK01.OUB018,BBK01.OUB018_FLAGS
"",Money market paper issued by foreign banks (MFIs) / Commercial banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:47:06,
1993-12,0.043,
1994-01,0.051,
1994-02,0.049,
1994-03,0.036,
1994-04,0.039,
1994-05,0.026,
1994-06,0.026,
1994-07,0.031,
1994-08,0.047,
1994-09,0.077,
1994-10,0.049,
1994-11,0.059,
1994-12,0.042,
1995-01,0.018,
1995-02,0.015,
1995-03,0.012,
1995-04,0.011,
1995-05,0.024,
1995-06,0.014,
1995-07,0.012,
1995-08,0.010,
1995-09,0.010,
1995-10,0.012,
1995-11,0.013,
1995-12,0.007,
1996-01,0.016,
1996-02,0.038,
1996-03,0.028,
1996-04,0.031,
1996-05,0.025,
1996-06,0.045,
1996-07,0.035,
1996-08,0.060,
1996-09,0.061,
1996-10,0.056,
1996-11,0.044,
1996-12,0.055,
1997-01,0.053,
1997-02,0.055,
1997-03,0.081,
1997-04,0.098,
1997-05,0.112,
1997-06,0.211,
1997-07,0.264,
1997-08,0.180,
1997-09,0.130,
1997-10,0.182,
1997-11,0.188,
1997-12,0.059,
1998-01,0.089,
1998-02,0.061,
1998-03,0.878,
1998-04,0.179,
1998-05,0.183,
1998-06,0.225,
1998-07,0.148,
1998-08,0.077,
1998-09,0.124,
1998-10,0.170,
1998-11,0.101,
1998-12,0.103,
1999-01,0.081,
1999-02,0.034,
1999-03,0.057,
1999-04,0.235,
1999-05,0.572,
1999-06,0.029,
1999-07,0.085,
1999-08,0.142,
1999-09,0.170,
1999-10,0.141,
1999-11,0.255,
1999-12,0.302,
2000-01,0.296,
2000-02,0.384,
2000-03,0.515,
2000-04,0.356,
2000-05,0.364,
2000-06,0.367,
2000-07,0.343,
2000-08,0.285,
2000-09,0.274,
2000-10,0.312,
2000-11,0.763,
2000-12,0.690,
2001-01,0.608,
2001-02,0.389,
2001-03,0.570,
2001-04,0.607,
2001-05,0.636,
2001-06,0.333,
2001-07,0.404,
2001-08,0.413,
2001-09,0.506,
2001-10,0.455,
2001-11,0.157,
2001-12,0.206,
2002-01,0.219,
2002-02,0.641,
2002-03,0.585,
2002-04,0.528,
2002-05,0.565,
2002-06,0.365,
2002-07,0.358,
2002-08,0.374,
2002-09,0.365,
2002-10,0.354,
2002-11,4.364,
2002-12,0.276,
2003-01,0.120,
2003-02,0.400,
2003-03,0.275,
2003-04,0.306,
2003-05,0.283,
2003-06,0.309,
2003-07,0.280,
2003-08,0.261,
2003-09,0.282,
2003-10,0.135,
2003-11,0.520,
2003-12,0.250,
2004-01,0.177,
2004-02,0.263,
2004-03,0.216,
2004-04,0.451,
2004-05,0.308,
2004-06,0.254,
2004-07,0.378,
2004-08,0.295,
2004-09,0.340,
2004-10,0.236,
2004-11,0.339,
2004-12,0.215,
2005-01,0.385,
2005-02,0.252,
2005-03,0.288,
2005-04,0.328,
2005-05,0.272,
2005-06,0.267,
2005-07,0.319,
2005-08,0.304,
2005-09,0.300,
2005-10,0.271,
2005-11,0.181,
2005-12,0.151,
2006-01,0.224,
2006-02,0.158,
2006-03,1.357,
2006-04,1.380,
2006-05,1.320,
2006-06,1.876,
2006-07,1.700,
2006-08,1.804,
2006-09,1.919,
2006-10,1.946,
2006-11,2.139,
2006-12,2.571,
2007-01,2.253,
2007-02,2.151,
2007-03,2.067,
2007-04,2.007,
2007-05,2.087,
2007-06,2.116,
2007-07,1.972,
2007-08,2.159,
2007-09,2.221,
2007-10,2.320,
2007-11,2.143,
2007-12,3.900,
2008-01,4.204,
2008-02,4.543,
2008-03,4.205,
2008-04,4.415,
2008-05,4.893,
2008-06,4.532,
2008-07,4.294,
2008-08,4.530,
2008-09,4.050,
2008-10,3.878,
2008-11,3.106,
2008-12,2.518,
2009-01,1.915,
2009-02,1.938,
2009-03,1.323,
2009-04,0.939,
2009-05,0.682,
2009-06,0.806,
2009-07,0.513,
2009-08,0.590,
2009-09,0.590,
2009-10,0.141,
2009-11,0.017,
2009-12,0.010,
2010-01,0.011,
2010-02,0.040,
2010-03,0.040,
2010-04,0.040,
2010-05,2.145,
2010-06,1.762,
2010-07,0.698,
2010-08,1.642,
2010-09,0.860,
2010-10,0.860,
2010-11,0.516,
2010-12,0.692,
2011-01,0.396,
2011-02,0.015,
2011-03,-0.011,
2011-04,0.040,
2011-05,1.534,
2011-06,1.545,
2011-07,1.536,
2011-08,1.545,
2011-09,1.610,
2011-10,1.563,
2011-11,1.562,
2011-12,1.562,
2012-01,1.557,
2012-02,1.772,
2012-03,1.816,
2012-04,1.804,
2012-05,0.248,
2012-06,0.212,
2012-07,0.268,
2012-08,0.258,
2012-09,0.228,
2012-10,0.309,
2012-11,0.241,
2012-12,0.167,
2013-01,0.169,
2013-02,0.167,
2013-03,0.214,
2013-04,0.193,
2013-05,0.203,
2013-06,0.718,
2013-07,0.608,
2013-08,0.621,
2013-09,1.273,
2013-10,1.069,
2013-11,2.221,
2013-12,2.743,
2014-01,2.705,
2014-02,2.748,
2014-03,2.719,
2014-04,3.704,
2014-05,3.706,
2014-06,3.708,
2014-07,2.946,
2014-08,2.879,
2014-09,2.958,
2014-10,3.020,
2014-11,3.056,
2014-12,3.017,Provisional value
