"",BBK01.QUW010,BBK01.QUW010_FLAGS
"",Banks in Germany: Short-term liabilities to foreign banks / Malta / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:10:43,
2001-12,0.145,
2002-01,0.134,
2002-02,0.185,
2002-03,0.208,
2002-04,0.138,
2002-05,0.139,
2002-06,0.158,
2002-07,0.189,
2002-08,0.094,
2002-09,0.127,
2002-10,0.114,
2002-11,0.077,
2002-12,0.053,
2003-01,0.056,
2003-02,0.050,
2003-03,0.057,
2003-04,0.075,
2003-05,0.041,
2003-06,0.057,
2003-07,0.058,
2003-08,0.042,
2003-09,0.051,
2003-10,0.040,
2003-11,0.017,
2003-12,0.044,
2004-01,0.019,
2004-02,0.030,
2004-03,0.018,
2004-04,0.026,
2004-05,0.027,
2004-06,0.025,
2004-07,0.020,
2004-08,0.026,
2004-09,0.026,
2004-10,0.029,
2004-11,0.018,
2004-12,0.040,
2005-01,0.061,
2005-02,0.029,
2005-03,0.040,
2005-04,0.027,
2005-05,0.025,
2005-06,0.044,
2005-07,0.025,
2005-08,0.037,
2005-09,0.031,
2005-10,0.042,
2005-11,0.056,
2005-12,0.069,
2006-01,0.043,
2006-02,0.041,
2006-03,0.036,
2006-04,0.041,
2006-05,0.050,
2006-06,0.065,
2006-07,0.058,
2006-08,0.158,
2006-09,0.104,
2006-10,0.077,
2006-11,0.090,
2006-12,0.039,
2007-01,0.062,
2007-02,0.045,
2007-03,0.126,
2007-04,0.159,
2007-05,0.103,
2007-06,0.045,
2007-07,0.042,
2007-08,0.086,
2007-09,0.066,
2007-10,0.098,
2007-11,0.045,
2007-12,0.075,
2008-01,0.032,
2008-02,0.045,
2008-03,0.108,
2008-04,0.050,
2008-05,0.035,
2008-06,0.045,
2008-07,0.028,
2008-08,0.026,
2008-09,0.103,
2008-10,0.054,
2008-11,0.051,
2008-12,0.035,
2009-01,0.060,
2009-02,0.042,
2009-03,0.059,
2009-04,0.067,
2009-05,0.048,
2009-06,0.053,
2009-07,0.047,
2009-08,0.045,
2009-09,0.056,
2009-10,0.075,
2009-11,0.058,
2009-12,0.047,
2010-01,0.046,
2010-02,0.086,
2010-03,0.171,
2010-04,0.077,
2010-05,0.080,
2010-06,0.094,
2010-07,0.114,
2010-08,0.125,
2010-09,0.113,
2010-10,0.144,
2010-11,0.076,
2010-12,0.072,
2011-01,0.102,
2011-02,0.093,
2011-03,0.100,
2011-04,0.149,
2011-05,0.101,
2011-06,0.166,
2011-07,0.156,
2011-08,0.131,
2011-09,0.291,
2011-10,0.296,
2011-11,0.287,
2011-12,0.280,
2012-01,0.335,
2012-02,0.311,
2012-03,0.267,
2012-04,0.337,
2012-05,0.296,
2012-06,0.284,
2012-07,0.347,
2012-08,0.323,
2012-09,0.358,
2012-10,0.334,
2012-11,0.387,
2012-12,0.171,
2013-01,0.204,
2013-02,0.178,
2013-03,0.196,
2013-04,0.150,
2013-05,0.099,
2013-06,0.129,
2013-07,0.183,
2013-08,0.186,
2013-09,0.102,
2013-10,0.159,
2013-11,0.186,
2013-12,0.171,
2014-01,0.238,
2014-02,0.153,
2014-03,0.114,
2014-04,0.192,
2014-05,0.183,
2014-06,0.236,
2014-07,0.292,
2014-08,0.364,
2014-09,0.403,
2014-10,0.455,
2014-11,0.407,
2014-12,0.448,
