"",BBK01.TU2005,BBK01.TU2005_FLAGS
"",Foreign branches: Lending to banks (MFIs) (Credit balances and loans) / total,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 10:35:04,
1973-06,2.796,
1973-07,3.522,
1973-08,4.530,
1973-09,4.767,
1973-10,5.305,
1973-11,5.381,
1973-12,6.257,
1974-01,6.342,
1974-02,6.002,
1974-03,6.455,
1974-04,6.282,
1974-05,6.503,
1974-06,6.578,
1974-07,6.844,
1974-08,7.391,
1974-09,7.312,
1974-10,6.770,
1974-11,6.693,
1974-12,5.940,
1975-01,5.642,
1975-02,6.118,
1975-03,5.630,
1975-04,6.029,
1975-05,5.777,
1975-06,5.946,
1975-07,6.376,
1975-08,6.912,
1975-09,7.021,
1975-10,6.110,
1975-11,6.578,
1975-12,7.362,
1976-01,7.167,
1976-02,7.713,
1976-03,7.573,
1976-04,8.081,
1976-05,8.605,
1976-06,8.213,
1976-07,8.403,
1976-08,8.433,
1976-09,9.307,
1976-10,9.585,
1976-11,9.217,
1976-12,10.418,
1977-01,10.815,
1977-02,11.009,
1977-03,11.516,
1977-04,12.054,
1977-05,12.807,
1977-06,13.148,
1977-07,13.854,
1977-08,13.609,
1977-09,14.529,
1977-10,14.712,
1977-11,14.230,
1977-12,14.858,
1978-01,14.069,
1978-02,14.925,
1978-03,15.959,
1978-04,15.982,
1978-05,15.651,
1978-06,16.544,
1978-07,17.544,
1978-08,17.588,
1978-09,18.438,
1978-10,17.815,
1978-11,20.399,
1978-12,20.310,
1979-01,21.644,
1979-02,21.300,
1979-03,23.397,
1979-04,24.790,
1979-05,24.742,
1979-06,23.677,
1979-07,22.628,
1979-08,25.046,
1979-09,25.837,
1979-10,24.791,
1979-11,25.319,
1979-12,25.343,
1980-01,25.972,
1980-02,28.008,
1980-03,31.857,
1980-04,26.927,
1980-05,27.021,
1980-06,27.929,
1980-07,27.976,
1980-08,28.807,
1980-09,28.295,
1980-10,29.521,
1980-11,28.902,
1980-12,27.703,
1981-01,30.142,
1981-02,30.728,
1981-03,33.056,
1981-04,32.113,
1981-05,33.687,
1981-06,34.518,
1981-07,35.506,
1981-08,34.844,
1981-09,34.600,
1981-10,35.037,
1981-11,34.170,
1981-12,34.349,
1982-01,35.133,
1982-02,35.894,
1982-03,38.232,
1982-04,36.037,
1982-05,37.721,
1982-06,38.148,
1982-07,40.016,
1982-08,40.572,
1982-09,40.182,
1982-10,40.970,
1982-11,39.936,
1982-12,39.154,
