"",BBK01.PQ0008,BBK01.PQ0008_FLAGS
"",Lending to domestic employees and other individuals / Long-term / Big banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:25:45,
1968-10,0.208,
1969-01,0.288,
1969-04,0.372,
1969-07,0.459,
1969-10,0.534,
1970-01,0.596,
1970-04,0.653,
1970-07,0.708,
1970-10,0.771,
1971-01,0.797,
1971-04,0.850,
1971-07,0.924,
1971-10,1.021,
1972-01,1.078,
1972-04,1.160,
1972-07,1.258,
1972-10,1.390,
1973-01,1.501,
1973-04,1.625,
1973-07,1.696,
1973-10,1.705,
1974-01,1.700,
1974-04,1.727,
1974-07,1.768,
1974-10,1.800,
1975-01,1.887,
1975-04,1.987,
1975-07,2.125,
1975-10,2.392,
1976-01,2.596,
1976-04,2.882,
1976-07,3.158,
1976-10,3.517,
1977-01,3.795,
1977-04,4.227,
1977-07,4.560,
1977-10,4.843,
1978-01,4.943,
1978-04,5.155,
1978-07,5.513,
1978-10,6.033,
1979-01,6.529,
1979-04,7.395,
1979-07,8.132,
1979-10,8.811,
1980-01,9.231,
1980-04,9.570,
1980-07,9.799,
1980-10,11.188,
1981-01,11.296,
1981-04,11.308,
1981-07,10.955,
1981-10,10.689,
1982-01,10.285,
1982-04,9.978,
1982-07,9.829,
1982-10,9.846,
1983-01,9.633,
1983-04,9.949,
1983-07,10.147,
1983-10,10.520,
1984-01,10.666,
1984-04,10.963,
1984-07,11.392,
1984-10,11.810,
1985-01,12.037,
1985-04,12.296,
1985-07,12.597,
1985-10,13.174,
1986-01,13.392,
1986-04,13.840,
1986-07,14.404,
1986-10,15.351,
1987-01,15.704,
1987-04,16.171,
1987-07,16.796,
1987-10,17.746,
1988-01,18.280,
1988-04,19.577,
1988-07,20.424,
1988-10,21.489,
1989-01,21.975,
1989-04,22.873,
1989-07,23.769,
1989-10,25.089,
1990-01,25.838,
1990-04,26.564,
1990-07,27.330,
1990-10,28.479,
1991-01,29.145,
1991-04,30.145,
1991-07,31.138,
1991-10,32.324,
1992-01,32.832,
1992-04,33.427,
1992-07,34.234,
1992-10,35.181,
1993-01,35.338,
1993-04,35.720,
1993-07,36.274,
1993-10,37.736,
1994-01,38.371,
1994-04,39.085,
1994-07,39.796,
1994-10,41.010,
1995-01,41.846,
1995-04,42.563,
1995-07,43.496,
1995-10,45.126,
1996-01,45.881,
1996-04,46.871,
1996-07,47.960,
1996-10,50.164,
1997-01,50.826,
1997-04,51.880,
1997-07,53.049,
1997-10,54.708,
1998-01,55.567,
1998-04,56.318,
1998-07,57.931,
1998-10,61.393,
1999-01,112.871,
1999-04,117.436,
1999-07,95.853,
1999-10,99.724,
2000-01,100.894,
2000-04,101.861,
2000-07,102.668,
2000-10,103.470,
2001-01,103.753,
2001-04,103.747,
2001-07,104.328,
2001-10,104.397,
2002-01,104.554,
2002-04,104.631,
2002-07,104.301,
2002-10,103.705,
2003-01,102.847,
2003-04,102.183,
2003-07,101.568,
2003-10,99.855,
2004-01,97.796,
2004-04,97.880,
2004-07,97.202,
2004-10,118.382,
2005-01,119.210,
2005-04,120.440,
2005-07,120.603,
2005-10,120.518,
2006-01,119.518,
2006-04,120.471,
2006-07,119.955,
2006-10,119.357,
2007-01,120.635,
2007-04,119.111,
2007-07,117.689,
2007-10,115.256,
2008-01,113.387,
2008-04,112.595,
2008-07,112.653,
2008-10,110.421,
2009-01,108.380,
2009-04,107.617,
2009-07,106.104,
2009-10,104.821,
2010-01,103.463,
2010-04,102.182,
2010-07,101.245,
2010-10,100.191,
2011-01,98.879,
2011-04,97.812,
2011-07,97.098,
2011-10,96.502,
2012-01,96.065,
2012-04,95.756,
2012-07,95.991,
2012-10,95.977,
2013-01,96.073,
2013-04,96.352,
2013-07,96.405,
2013-10,96.754,
2014-01,96.936,
2014-04,97.822,
2014-07,99.256,
2014-10,100.859,
