"",BBK01.SU9484,BBK01.SU9484_FLAGS
"","Banks in Germany: Liabilities to non-residents, total / South Africa / All currencies",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:18:16,
1989-11,-,Nothing exists
1989-12,0.205,
1990-01,0.189,
1990-02,0.239,
1990-03,0.316,
1990-04,0.230,
1990-05,0.297,
1990-06,0.255,
1990-07,0.208,
1990-08,0.245,
1990-09,0.324,
1990-10,0.233,
1990-11,0.251,
1990-12,0.243,
1991-01,0.240,
1991-02,0.184,
1991-03,0.203,
1991-04,0.239,
1991-05,0.227,
1991-06,0.293,
1991-07,0.260,
1991-08,0.234,
1991-09,0.204,
1991-10,0.200,
1991-11,0.219,
1991-12,0.235,
1992-01,0.186,
1992-02,0.285,
1992-03,0.386,
1992-04,0.238,
1992-05,0.204,
1992-06,0.206,
1992-07,0.217,
1992-08,0.218,
1992-09,0.229,
1992-10,0.237,
1992-11,0.258,
1992-12,0.299,
1993-01,0.360,
1993-02,0.309,
1993-03,0.491,
1993-04,0.439,
1993-05,0.345,
1993-06,0.366,
1993-07,0.342,
1993-08,0.329,
1993-09,0.357,
1993-10,0.336,
1993-11,0.389,
1993-12,0.369,
1994-01,0.377,
1994-02,0.397,
1994-03,0.492,
1994-04,0.472,
1994-05,0.363,
1994-06,0.334,
1994-07,0.331,
1994-08,0.315,
1994-09,0.358,
1994-10,0.352,
1994-11,0.345,
1994-12,0.311,
1995-01,0.337,
1995-02,0.337,
1995-03,0.384,
1995-04,0.350,
1995-05,0.330,
1995-06,0.331,
1995-07,0.336,
1995-08,0.343,
1995-09,0.383,
1995-10,0.381,
1995-11,0.484,
1995-12,0.619,
1996-01,0.378,
1996-02,0.355,
1996-03,0.375,
1996-04,0.373,
1996-05,0.403,
1996-06,0.388,
1996-07,0.410,
1996-08,0.410,
1996-09,0.677,
1996-10,0.391,
1996-11,0.387,
1996-12,0.438,
1997-01,0.515,
1997-02,0.548,
1997-03,0.564,
1997-04,0.550,
1997-05,0.620,
1997-06,0.471,
1997-07,0.589,
1997-08,0.603,
1997-09,0.520,
1997-10,0.629,
1997-11,0.481,
1997-12,0.447,
1998-01,0.608,
1998-02,0.650,
1998-03,0.410,
1998-04,0.840,
1998-05,0.643,
1998-06,0.438,
1998-07,0.413,
1998-08,0.545,
1998-09,0.558,
1998-10,0.551,
1998-11,0.509,
1998-12,0.531,
1999-01,0.744,
1999-02,0.616,
1999-03,1.082,
1999-04,0.668,
1999-05,0.791,
1999-06,0.862,
1999-07,1.131,
1999-08,1.142,
1999-09,1.169,
1999-10,1.426,
1999-11,1.461,
1999-12,1.285,
2000-01,1.332,
2000-02,1.385,
2000-03,1.707,
2000-04,1.901,
2000-05,1.373,
2000-06,1.494,
2000-07,1.645,
2000-08,1.553,
2000-09,1.632,
2000-10,1.380,
2000-11,1.478,
2000-12,1.394,
2001-01,1.547,
2001-02,1.364,
2001-03,1.489,
2001-04,1.615,
2001-05,1.573,
2001-06,1.535,
2001-07,1.544,
2001-08,1.586,
2001-09,1.386,
2001-10,1.513,
2001-11,1.479,
2001-12,1.374,
2002-01,1.581,
2002-02,1.564,
2002-03,1.533,
2002-04,1.868,
2002-05,1.758,
2002-06,1.344,
2002-07,1.428,
2002-08,1.460,
2002-09,1.587,
2002-10,1.757,
2002-11,1.815,
2002-12,1.725,
2003-01,1.782,
2003-02,1.791,
2003-03,1.937,
2003-04,1.837,
2003-05,1.921,
2003-06,1.717,
2003-07,1.689,
2003-08,1.813,
2003-09,1.585,
2003-10,1.690,
2003-11,1.661,
2003-12,1.584,
2004-01,1.689,
2004-02,1.472,
2004-03,1.849,
2004-04,1.932,
2004-05,1.812,
2004-06,2.361,
2004-07,2.352,
2004-08,2.227,
2004-09,2.309,
2004-10,2.301,
2004-11,2.227,
2004-12,2.088,
2005-01,2.270,
2005-02,2.542,
2005-03,2.243,
2005-04,2.278,
2005-05,2.323,
2005-06,2.581,
2005-07,2.685,
2005-08,2.778,
2005-09,2.666,
2005-10,2.743,
2005-11,3.019,
2005-12,2.868,
2006-01,2.536,
2006-02,3.240,
2006-03,4.022,
2006-04,4.372,
2006-05,3.181,
2006-06,3.641,
2006-07,3.674,
2006-08,3.473,
2006-09,3.740,
2006-10,3.580,
2006-11,3.338,
2006-12,3.727,
2007-01,3.672,
2007-02,3.640,
2007-03,3.535,
2007-04,3.250,
2007-05,3.226,
2007-06,3.483,
2007-07,3.752,
2007-08,4.284,
2007-09,3.967,
2007-10,3.983,
2007-11,3.533,
2007-12,3.967,
2008-01,3.682,
2008-02,2.668,
2008-03,2.336,
2008-04,2.546,
2008-05,2.677,
2008-06,2.739,
2008-07,2.818,
2008-08,2.721,
2008-09,2.440,
2008-10,1.791,
2008-11,1.956,
2008-12,1.942,
2009-01,1.742,
2009-02,1.982,
2009-03,1.968,
2009-04,1.878,
2009-05,1.718,
2009-06,1.881,
2009-07,2.160,
2009-08,2.958,
2009-09,2.611,
2009-10,2.117,
2009-11,2.305,
2009-12,1.918,
2010-01,2.316,
2010-02,2.294,
