"",BBK01.OUP213,BBK01.OUP213_FLAGS
"",Time deposits of the federal states / for up and including 1 year / Foreign banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:24:37,
1985-12,-,Nothing exists
1986-01,-,Nothing exists
1986-02,-,Nothing exists
1986-03,-,Nothing exists
1986-04,-,Nothing exists
1986-05,0.001,
1986-06,0.001,
1986-07,0.001,
1986-08,0.001,
1986-09,-,Nothing exists
1986-10,-,Nothing exists
1986-11,-,Nothing exists
1986-12,0.002,
1987-01,-,Nothing exists
1987-02,-,Nothing exists
1987-03,-,Nothing exists
1987-04,-,Nothing exists
1987-05,-,Nothing exists
1987-06,0.003,
1987-07,0.003,
1987-08,0.001,
1987-09,0.001,
1987-10,0.001,
1987-11,0.004,
1987-12,0.004,
1988-01,0.001,
1988-02,0.001,
1988-03,0.004,
1988-04,0.001,
1988-05,0.004,
1988-06,0.004,
1988-07,0.004,
1988-08,0.006,
1988-09,0.004,
1988-10,0.004,
1988-11,0.003,
1988-12,0.003,
1989-01,-,Nothing exists
1989-02,0.003,
1989-03,0.004,
1989-04,0.001,
1989-05,0.001,
1989-06,0.001,
1989-07,0.001,
1989-08,0.040,
1989-09,0.040,
1989-10,0.039,
1989-11,0.035,
1989-12,0.035,
1990-01,0.031,
1990-02,0.050,
1990-03,0.051,
1990-04,0.043,
1990-05,0.048,
1990-06,0.056,
1990-07,0.056,
1990-08,0.048,
1990-09,0.048,
1990-10,0.050,
1990-11,0.046,
1990-12,0.043,
1991-01,0.059,
1991-02,0.048,
1991-03,0.054,
1991-04,0.054,
1991-05,0.051,
1991-06,0.080,
1991-07,0.070,
1991-08,0.071,
1991-09,0.073,
1991-10,0.073,
1991-11,0.120,
1991-12,0.084,
1992-01,0.130,
1992-02,0.135,
1992-03,0.090,
1992-04,0.090,
1992-05,0.059,
1992-06,0.069,
1992-07,0.091,
1992-08,0.094,
1992-09,0.084,
1992-10,0.125,
1992-11,0.123,
1992-12,0.122,
1993-01,0.075,
1993-02,0.075,
1993-03,0.075,
1993-04,0.073,
1993-05,0.065,
1993-06,0.065,
1993-07,0.069,
1993-08,0.071,
1993-09,0.062,
1993-10,0.055,
1993-11,0.057,
1993-12,0.056,
1994-01,0.054,
1994-02,0.069,
1994-03,0.052,
1994-04,0.029,
1994-05,0.024,
1994-06,0.025,
1994-07,0.043,
1994-08,0.049,
1994-09,0.036,
1994-10,0.034,
1994-11,0.029,
1994-12,0.031,
1995-01,0.419,
1995-02,0.210,
1995-03,0.170,
1995-04,0.046,
1995-05,0.047,
1995-06,0.064,
1995-07,0.035,
1995-08,0.033,
1995-09,0.024,
1995-10,0.013,
1995-11,0.010,
1995-12,0.026,
1996-01,0.010,
1996-02,0.006,
1996-03,0.008,
1996-04,0.008,
1996-05,0.008,
1996-06,0.005,
1996-07,0.027,
1996-08,0.008,
1996-09,0.002,
1996-10,0.007,
1996-11,0.004,
1996-12,0.001,
1997-01,0.002,
1997-02,0.010,
1997-03,-,Nothing exists
1997-04,0.011,
1997-05,0.010,
1997-06,0.008,
1997-07,0.013,
1997-08,0.008,
1997-09,0.006,
1997-10,0.005,
1997-11,0.005,
1997-12,0.008,
1998-01,0.018,
1998-02,0.008,
1998-03,0.006,
1998-04,0.015,
1998-05,0.018,
1998-06,0.012,
1998-07,0.039,
1998-08,0.028,
1998-09,0.035,
1998-10,0.065,
1998-11,0.017,
1998-12,0.021,
1999-01,0.008,
1999-02,0.012,
1999-03,0.049,
1999-04,0.042,
1999-05,0.053,
1999-06,0.053,
1999-07,0.081,
1999-08,0.045,
1999-09,0.091,
1999-10,0.096,
1999-11,0.016,
1999-12,0.036,
2000-01,0.086,
2000-02,0.085,
2000-03,0.079,
2000-04,0.067,
2000-05,0.077,
2000-06,0.140,
2000-07,0.138,
2000-08,0.083,
2000-09,0.131,
2000-10,0.153,
2000-11,0.078,
2000-12,0.095,
2001-01,0.246,
2001-02,0.232,
2001-03,0.154,
2001-04,0.133,
2001-05,0.110,
2001-06,0.185,
2001-07,0.285,
2001-08,0.159,
2001-09,0.242,
2001-10,0.217,
2001-11,0.046,
2001-12,0.165,
2002-01,0.272,
2002-02,0.227,
2002-03,0.260,
2002-04,0.202,
2002-05,0.132,
2002-06,0.156,
2002-07,0.241,
2002-08,0.188,
2002-09,0.197,
2002-10,0.193,
2002-11,0.143,
2002-12,0.149,
2003-01,0.067,
2003-02,0.140,
2003-03,0.392,
2003-04,0.136,
2003-05,0.170,
2003-06,0.309,
2003-07,0.181,
2003-08,0.055,
2003-09,0.281,
2003-10,0.303,
2003-11,0.099,
2003-12,0.112,
2004-01,0.067,
2004-02,0.064,
2004-03,0.065,
2004-04,0.104,
