"",BBEX3.A.ZAR.USD.CA.AA.A04,BBEX3.A.ZAR.USD.CA.AA.A04_FLAGS
"",Exchange rates for the US dollar in South Africa * / USD 1 = ZAR ... (buying),
unit,ZAR (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-19 15:17:34,
1988,2.2725,
1989,2.6165,
1990,2.5801,
1991,2.7543,
1992,2.8466,
1993,3.2609,
1994,3.5427,
1995,3.6187,
1996,4.3158,
1997,4.6095,
1998,5.5433,
1999,6.1190,
2000,6.9582,
2001,8.6797,
2002,10.4383,
2003,7.4927,
2004,6.4259,
2005,6.2231,
2006,6.6170,
2007,6.8801,
2008,8.1186,
2009,8.2152,
2010,7.1320,
2011,7.0972,
2012,8.0390,
2013,9.4910,
2014,10.6736,
"","General: * Until 12 March 1995: official exchange rate.  Use of exchange rates (until 12 March 1995): Official exchange rate: for all foreign exchange transactions not carried out at the financial rate. Financial rate: ""financial rand"" balances arise at the authorised banks from the sales proceeds of investments. The proceeds are obtained by foreignersnot domiciled in South Africa and cannot be transferred in foreign currencies. These ""financial rand"" balances can be transferred without restriction between foreign investors not domiciled in South Africa; they can be used for reinvestment in South African securities listed on the stock exchange or for other equity investments permitted by the authorities from case to case. The multiple exchange rate system was unified on 13 March 1995.",
"","Source: 1988 - 1995 and since March 2004 Standard Bank, Johannesburg  1996 - February 2004 Standard Corporate & Merchant Bank, Johannesburg",
"",Methodology: Calculated on the basis of mid-month and month-end rates.,
