"",BBK01.QUY048,BBK01.QUY048_FLAGS
"","Consolidated German banks: Loans and advances to non- residents / China, Taiwan / All currencies",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:37:48,
2002-03,1.133,
2002-04,1.311,
2002-05,1.329,
2002-06,1.318,
2002-07,1.790,
2002-08,1.726,
2002-09,1.569,
2002-10,1.560,
2002-11,1.667,
2002-12,1.166,
2003-01,1.002,
2003-02,1.181,
2003-03,1.219,
2003-04,1.169,
2003-05,1.028,
2003-06,1.202,
2003-07,1.308,
2003-08,1.218,
2003-09,1.321,
2003-10,1.263,
2003-11,1.231,
2003-12,1.155,
2004-01,1.330,
2004-02,1.577,
2004-03,2.639,
2004-04,2.535,
2004-05,2.999,
2004-06,2.416,
2004-07,2.541,
2004-08,1.811,
2004-09,1.462,
2004-10,1.448,
2004-11,2.776,
2004-12,1.417,
2005-01,1.300,
2005-02,1.223,
2005-03,1.759,
2005-04,2.016,
2005-05,1.847,
2005-06,2.026,
2005-07,1.842,
2005-08,2.213,
2005-09,1.873,
2005-10,1.509,
2005-11,1.540,
2005-12,1.929,
2006-01,1.569,
2006-02,1.676,
2006-03,1.362,
2006-04,1.123,
2006-05,1.272,
2006-06,1.892,
2006-07,2.068,
2006-08,1.209,
2006-09,1.522,
2006-10,1.704,
2006-11,1.636,
2006-12,1.063,
2007-01,1.257,
2007-02,0.965,
2007-03,0.758,
2007-04,1.091,
2007-05,0.988,
2007-06,1.817,
2007-07,1.470,
2007-08,1.340,
2007-09,1.200,
2007-10,1.282,
2007-11,1.286,
2007-12,1.039,
2008-01,1.171,
2008-02,1.318,
2008-03,0.900,
2008-04,1.029,
2008-05,1.244,
2008-06,1.598,
2008-07,1.314,
2008-08,1.866,
2008-09,1.943,
2008-10,1.291,
2008-11,1.116,
2008-12,1.189,
2009-01,0.765,
2009-02,0.839,
2009-03,0.828,
2009-04,1.168,
2009-05,1.009,
2009-06,1.150,
2009-07,1.287,
2009-08,1.745,
2009-09,1.957,
2009-10,2.695,
2009-11,1.901,
2009-12,1.830,
2010-01,2.651,
2010-02,3.232,
2010-03,4.905,
2010-04,3.357,
2010-05,3.546,
2010-06,2.928,
2010-07,4.114,
2010-08,6.701,
2010-09,7.328,
2010-10,6.012,
2010-11,5.950,
2010-12,5.334,
2011-01,6.592,
2011-02,5.343,
2011-03,5.504,
2011-04,5.129,
2011-05,2.867,
2011-06,4.396,
2011-07,3.577,
2011-08,5.160,
2011-09,6.261,
2011-10,7.174,
2011-11,6.864,
2011-12,5.762,
2012-01,2.584,
2012-02,4.253,
2012-03,2.704,
2012-04,3.177,
2012-05,2.464,
2012-06,2.726,
2012-07,2.741,
2012-08,3.256,
2012-09,2.826,
2012-10,5.093,
2012-11,2.729,
2012-12,1.763,
2013-01,1.555,
2013-02,1.933,
2013-03,3.138,
2013-04,4.566,
2013-05,3.448,
2013-06,3.743,
2013-07,5.744,
2013-08,3.993,
2013-09,3.734,
2013-10,6.264,
2013-11,5.211,
2013-12,3.428,
2014-01,3.647,
2014-02,3.319,
2014-03,2.872,
2014-04,3.272,
2014-05,3.590,
2014-06,3.941,
2014-07,4.468,
2014-08,4.776,
2014-09,4.049,
2014-10,4.931,
