"",BBK01.RU2721,BBK01.RU2721_FLAGS
"","Banks in Germany: Liabilities to non-residents, total / Denmark / All currencies",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:12:31,
1982-06,0.224,
1982-07,0.179,
1982-08,0.251,
1982-09,0.148,
1982-10,0.174,
1982-11,0.180,
1982-12,0.197,
1983-01,0.213,
1983-02,0.192,
1983-03,0.229,
1983-04,0.190,
1983-05,0.204,
1983-06,0.175,
1983-07,0.170,
1983-08,0.157,
1983-09,0.150,
1983-10,0.173,
1983-11,0.199,
1983-12,0.183,
1984-01,0.247,
1984-02,0.171,
1984-03,0.179,
1984-04,0.218,
1984-05,0.171,
1984-06,0.214,
1984-07,0.178,
1984-08,0.142,
1984-09,0.162,
1984-10,0.177,
1984-11,0.205,
1984-12,0.223,
1985-01,0.332,
1985-02,0.274,
1985-03,0.279,
1985-04,0.319,
1985-05,0.291,
1985-06,0.377,
1985-07,0.257,
1985-08,0.249,
1985-09,0.364,
1985-10,0.285,
1985-11,0.266,
1985-12,0.378,
1986-01,0.416,
1986-02,0.402,
1986-03,0.416,
1986-04,0.407,
1986-05,0.356,
1986-06,0.427,
1986-07,0.406,
1986-08,0.400,
1986-09,0.374,
1986-10,0.390,
1986-11,0.333,
1986-12,0.406,
1987-01,0.627,
1987-02,0.346,
1987-03,0.367,
1987-04,0.434,
1987-05,0.322,
1987-06,0.569,
1987-07,0.302,
1987-08,0.424,
1987-09,0.336,
1987-10,0.439,
1987-11,0.415,
1987-12,0.347,
1988-01,0.445,
1988-02,0.477,
1988-03,0.465,
1988-04,0.504,
1988-05,0.434,
1988-06,0.439,
1988-07,0.504,
1988-08,0.361,
1988-09,0.438,
1988-10,0.560,
1988-11,0.430,
1988-12,0.389,
1989-01,0.448,
1989-02,0.575,
1989-03,0.505,
1989-04,0.563,
1989-05,0.536,
1989-06,0.636,
1989-07,0.508,
1989-08,0.628,
1989-09,0.611,
1989-10,0.864,
1989-11,0.793,
1989-12,0.768,
1990-01,0.755,
1990-02,0.833,
1990-03,0.832,
1990-04,1.073,
1990-05,0.942,
1990-06,1.118,
1990-07,1.024,
1990-08,1.005,
1990-09,0.895,
1990-10,0.906,
1990-11,1.085,
1990-12,1.039,
1991-01,0.923,
1991-02,0.958,
1991-03,1.039,
1991-04,1.038,
1991-05,0.945,
1991-06,1.054,
1991-07,1.148,
1991-08,1.032,
1991-09,1.058,
1991-10,1.252,
1991-11,1.159,
1991-12,1.089,
1992-01,1.123,
1992-02,1.180,
1992-03,1.384,
1992-04,1.035,
1992-05,1.139,
1992-06,1.152,
1992-07,1.255,
1992-08,1.002,
1992-09,1.254,
1992-10,1.012,
1992-11,1.252,
1992-12,1.047,
1993-01,1.251,
1993-02,1.218,
1993-03,1.463,
1993-04,1.326,
1993-05,1.269,
1993-06,1.208,
1993-07,1.092,
1993-08,1.506,
1993-09,1.338,
1993-10,1.117,
1993-11,1.163,
1993-12,1.421,
1994-01,1.401,
1994-02,1.147,
1994-03,1.684,
1994-04,0.831,
1994-05,1.559,
1994-06,1.239,
1994-07,1.135,
1994-08,1.014,
1994-09,1.335,
1994-10,1.579,
1994-11,0.887,
1994-12,0.980,
1995-01,1.018,
1995-02,1.003,
1995-03,1.045,
1995-04,1.167,
1995-05,1.262,
1995-06,1.166,
1995-07,1.265,
1995-08,1.552,
1995-09,1.423,
1995-10,1.166,
1995-11,1.526,
1995-12,1.520,
1996-01,1.686,
1996-02,1.486,
1996-03,1.343,
1996-04,1.493,
1996-05,1.759,
1996-06,1.983,
1996-07,1.635,
1996-08,1.631,
1996-09,2.008,
1996-10,2.414,
1996-11,2.625,
1996-12,2.214,
1997-01,2.036,
1997-02,2.284,
1997-03,2.157,
1997-04,1.995,
1997-05,2.263,
1997-06,2.045,
1997-07,2.030,
1997-08,2.436,
1997-09,2.628,
1997-10,2.699,
1997-11,2.646,
1997-12,2.890,
1998-01,3.665,
1998-02,3.223,
1998-03,2.625,
1998-04,2.660,
1998-05,3.491,
1998-06,3.817,
1998-07,3.661,
1998-08,3.508,
1998-09,3.835,
1998-10,3.949,
1998-11,3.927,
1998-12,4.030,
1999-01,5.763,
1999-02,4.544,
1999-03,3.927,
1999-04,5.114,
1999-05,5.092,
1999-06,4.150,
1999-07,4.337,
1999-08,4.807,
1999-09,4.250,
1999-10,4.129,
1999-11,3.910,
1999-12,4.186,
2000-01,3.899,
2000-02,4.439,
2000-03,3.982,
2000-04,3.944,
2000-05,3.655,
2000-06,3.742,
2000-07,3.520,
2000-08,3.303,
2000-09,4.642,
2000-10,3.162,
2000-11,4.503,
2000-12,3.480,
2001-01,4.591,
2001-02,4.588,
2001-03,5.582,
2001-04,4.907,
2001-05,5.532,
2001-06,3.995,
2001-07,4.359,
2001-08,6.607,
2001-09,5.042,
2001-10,5.812,
2001-11,4.541,
2001-12,3.606,
2002-01,5.477,
2002-02,5.763,
2002-03,4.216,
2002-04,4.570,
2002-05,4.236,
2002-06,5.450,
2002-07,5.784,
2002-08,6.132,
2002-09,5.850,
2002-10,5.105,
2002-11,4.978,
2002-12,4.297,
2003-01,4.533,
2003-02,4.284,
2003-03,4.441,
2003-04,4.604,
2003-05,4.790,
2003-06,4.339,
2003-07,5.297,
2003-08,4.845,
2003-09,3.741,
2003-10,4.193,
2003-11,4.661,
2003-12,3.769,
2004-01,4.632,
2004-02,3.806,
2004-03,4.199,
2004-04,4.792,
2004-05,4.490,
2004-06,4.757,
2004-07,4.870,
2004-08,4.857,
2004-09,6.012,
2004-10,5.770,
2004-11,5.528,
2004-12,4.445,
2005-01,4.778,
2005-02,5.375,
2005-03,4.685,
2005-04,5.497,
2005-05,5.173,
2005-06,5.955,
2005-07,5.199,
2005-08,4.874,
2005-09,5.044,
2005-10,5.588,
2005-11,5.106,
2005-12,5.401,
2006-01,5.492,
2006-02,4.999,
2006-03,6.638,
2006-04,6.430,
2006-05,7.395,
2006-06,6.441,
2006-07,5.539,
2006-08,6.313,
2006-09,6.199,
2006-10,5.898,
2006-11,5.694,
2006-12,6.491,
2007-01,5.267,
2007-02,4.942,
2007-03,5.579,
2007-04,5.441,
2007-05,5.878,
2007-06,5.271,
2007-07,5.477,
2007-08,5.387,
2007-09,7.232,
2007-10,6.465,
2007-11,5.746,
2007-12,6.249,
2008-01,4.942,
2008-02,6.260,
2008-03,7.289,
2008-04,5.939,
2008-05,5.576,
2008-06,6.857,
2008-07,7.010,
2008-08,5.450,
2008-09,6.422,
2008-10,5.426,
2008-11,5.878,
2008-12,5.288,
2009-01,4.852,
2009-02,5.109,
2009-03,5.001,
2009-04,5.828,
2009-05,5.209,
2009-06,5.390,
2009-07,5.515,
2009-08,5.815,
2009-09,6.270,
2009-10,11.142,
2009-11,12.596,
2009-12,15.463,
2010-01,17.030,
2010-02,16.854,
2010-03,15.520,
2010-04,13.112,
2010-05,13.757,
2010-06,11.349,
2010-07,10.988,
2010-08,11.116,
2010-09,11.988,
2010-10,12.591,
2010-11,11.626,
2010-12,12.065,
2011-01,10.831,
2011-02,12.405,
2011-03,9.507,
2011-04,9.478,
2011-05,8.153,
2011-06,7.757,
2011-07,5.130,
2011-08,5.684,
2011-09,6.699,
2011-10,5.691,
2011-11,5.028,
2011-12,4.717,
2012-01,5.772,
2012-02,5.332,
2012-03,6.480,
2012-04,6.410,
2012-05,5.793,
2012-06,7.995,
2012-07,7.866,
2012-08,7.438,
2012-09,6.589,
2012-10,6.308,
2012-11,6.370,
2012-12,6.235,
2013-01,4.039,
2013-02,5.002,
2013-03,9.346,
2013-04,5.190,
2013-05,4.440,
2013-06,6.419,
2013-07,6.740,
2013-08,6.231,
2013-09,5.976,
2013-10,6.446,
2013-11,6.598,
2013-12,6.315,
2014-01,6.245,
2014-02,7.087,
2014-03,5.531,
2014-04,4.143,
2014-05,4.172,
2014-06,4.795,
2014-07,4.809,
2014-08,4.442,
2014-09,5.988,
2014-10,4.761,
2014-11,4.716,
2014-12,6.043,
