"",BBK01.WT4153,BBK01.WT4153_FLAGS
"","DE0001137404 / Prices / 0,000 BSA 12",
unit,PROZENT (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-27 12:38:14,
2012-11-14,100.040,
2012-11-15,100.045,
2012-11-16,100.055,
2012-11-17,.,No value available
2012-11-18,.,No value available
2012-11-19,100.050,
2012-11-20,100.040,
2012-11-21,100.015,
2012-11-22,99.985,
2012-11-23,100.005,
2012-11-24,.,No value available
2012-11-25,.,No value available
2012-11-26,100.010,
2012-11-27,99.985,
2012-11-28,99.995,
2012-11-29,100.005,
2012-11-30,99.995,
2012-12-01,.,No value available
2012-12-02,.,No value available
2012-12-03,99.990,
2012-12-04,99.960,
2012-12-05,100.000,
2012-12-06,100.000,
2012-12-07,100.120,
2012-12-08,.,No value available
2012-12-09,.,No value available
2012-12-10,100.180,
2012-12-11,100.145,
2012-12-12,100.085,
2012-12-13,100.125,
2012-12-14,100.100,
2012-12-15,.,No value available
2012-12-16,.,No value available
2012-12-17,100.070,
2012-12-18,100.025,
2012-12-19,100.030,
2012-12-20,100.040,
2012-12-21,100.015,
2012-12-22,.,No value available
2012-12-23,.,No value available
2012-12-24,.,No value available
2012-12-25,.,No value available
2012-12-26,.,No value available
2012-12-27,99.995,
2012-12-28,100.015,
2012-12-29,.,No value available
2012-12-30,.,No value available
2012-12-31,.,No value available
2013-01-01,.,No value available
2013-01-02,99.960,
2013-01-03,99.950,
2013-01-04,99.880,
2013-01-05,.,No value available
2013-01-06,.,No value available
2013-01-07,99.860,
2013-01-08,99.880,
2013-01-09,99.885,
2013-01-10,99.960,
2013-01-11,99.815,
2013-01-12,.,No value available
2013-01-13,.,No value available
2013-01-14,99.755,
2013-01-15,99.760,
2013-01-16,99.780,
2013-01-17,99.685,
2013-01-18,99.625,
2013-01-19,.,No value available
2013-01-20,.,No value available
2013-01-21,99.620,
2013-01-22,99.630,
2013-01-23,99.676,
2013-01-24,99.725,
2013-01-25,99.644,
2013-01-26,.,No value available
2013-01-27,.,No value available
2013-01-28,99.505,
2013-01-29,99.500,
