"",BBK01.OUA025,BBK01.OUA025_FLAGS
"",Treasury bills and money market paper issued by foreign non-banks (non-MFIs) / All categories of banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:59:35,
1957-11,0.107,Estimated value
1957-12,0.228,Estimated value
1958-01,0.241,Estimated value
1958-02,0.280,Estimated value
1958-03,0.311,Estimated value
1958-04,0.311,Estimated value
1958-05,0.337,Estimated value
1958-06,0.276,Estimated value
1958-07,0.284,Estimated value
1958-08,0.300,Estimated value
1958-09,0.310,Estimated value
1958-10,0.336,Estimated value
1958-11,0.328,Estimated value
1958-12,0.307,Estimated value
1959-01,0.371,
1959-02,0.424,
1959-03,0.374,
1959-04,0.479,
1959-05,0.476,
1959-06,0.446,
1959-07,0.433,
1959-08,0.476,
1959-09,0.470,
1959-10,0.478,
1959-11,0.454,
1959-12,0.629,
1960-01,0.668,
1960-02,0.557,
1960-03,0.385,
1960-04,0.295,
1960-05,0.211,
1960-06,0.174,
1960-07,0.172,
1960-08,0.167,
1960-09,0.161,
1960-10,0.159,
1960-11,0.159,
1960-12,0.194,
1961-01,0.567,
1961-02,0.617,
1961-03,0.569,
1961-04,0.580,
1961-05,0.650,
1961-06,0.559,
1961-07,0.554,
1961-08,0.650,
1961-09,0.632,
1961-10,0.614,
1961-11,0.625,
1961-12,0.611,
1962-01,0.680,
1962-02,0.661,
1962-03,0.581,
1962-04,0.639,
1962-05,0.619,
1962-06,0.540,
1962-07,0.434,
1962-08,0.427,
1962-09,0.391,
1962-10,0.360,
1962-11,0.361,
1962-12,0.367,
1963-01,0.363,
1963-02,0.351,
1963-03,0.310,
1963-04,0.294,
1963-05,0.239,
1963-06,0.228,
1963-07,0.274,
1963-08,0.377,
1963-09,0.299,
1963-10,0.444,
1963-11,0.344,
1963-12,0.426,
1964-01,0.398,
1964-02,0.311,
1964-03,0.454,
1964-04,0.590,
1964-05,0.617,
1964-06,0.506,
1964-07,0.602,
1964-08,0.610,
1964-09,0.389,
1964-10,0.422,
1964-11,0.505,
1964-12,0.436,
1965-01,0.952,
1965-02,0.904,
1965-03,0.778,
1965-04,0.671,
1965-05,0.766,
1965-06,0.585,
1965-07,0.408,
1965-08,0.359,
1965-09,0.319,
1965-10,0.318,
1965-11,0.388,
1965-12,0.415,
1966-01,0.397,
1966-02,0.266,
1966-03,0.220,
1966-04,0.230,
1966-05,0.193,
1966-06,0.191,
1966-07,0.171,
1966-08,0.222,
1966-09,0.246,
1966-10,0.252,
1966-11,0.237,
1966-12,0.115,
1967-01,0.113,
1967-02,0.123,
1967-03,0.123,
1967-04,0.136,
1967-05,0.237,
1967-06,0.241,
1967-07,0.245,
1967-08,0.179,
1967-09,0.196,
1967-10,0.428,
1967-11,0.470,
1967-12,0.506,
1968-01,0.487,
1968-02,0.517,
1968-03,0.315,
1968-04,0.463,
1968-05,0.491,
1968-06,0.320,
1968-07,0.233,
1968-08,0.208,
1968-09,0.107,
1968-10,0.178,
1968-11,0.176,
1968-12,0.078,
1969-01,0.058,
1969-02,0.028,
1969-03,0.031,
1969-04,0.031,
1969-05,0.031,
1969-06,0.048,
1969-07,0.048,
1969-08,0.013,
1969-09,0.013,
1969-10,0.011,
1969-11,0.026,
1969-12,0.026,
1970-01,0.026,
1970-02,0.026,
1970-03,0.026,
1970-04,0.026,
1970-05,0.026,
1970-06,0.042,
1970-07,0.148,
1970-08,0.148,
1970-09,0.148,
1970-10,0.147,
1970-11,0.140,
1970-12,0.224,
1971-01,0.224,
1971-02,0.224,
1971-03,0.222,
1971-04,0.222,
1971-05,0.223,
1971-06,0.301,
1971-07,0.301,
1971-08,0.300,
1971-09,0.250,
1971-10,0.250,
1971-11,0.248,
1971-12,0.224,
1972-01,0.189,
1972-02,0.138,
1972-03,0.123,
1972-04,0.120,
1972-05,0.120,
1972-06,0.123,
1972-07,0.120,
1972-08,0.120,
1972-09,0.120,
1972-10,0.119,
1972-11,0.119,
1972-12,0.119,
1973-01,0.114,
1973-02,0.104,
1973-03,0.101,
1973-04,0.101,
1973-05,0.098,
1973-06,0.086,
1973-07,0.083,
1973-08,0.086,
1973-09,0.084,
1973-10,0.085,
1973-11,0.092,
1973-12,0.093,
1974-01,0.095,
1974-02,0.085,
1974-03,0.086,
1974-04,0.081,
1974-05,0.082,
1974-06,0.083,
1974-07,0.081,
1974-08,0.083,
1974-09,0.081,
1974-10,0.078,
1974-11,0.074,
1974-12,0.072,
1975-01,0.070,
1975-02,0.069,
1975-03,0.060,
1975-04,0.068,
1975-05,0.082,
1975-06,0.064,
1975-07,0.054,
1975-08,0.053,
1975-09,0.054,
1975-10,0.049,
1975-11,0.054,
1975-12,0.053,
1976-01,0.052,
1976-02,0.052,
1976-03,0.048,
1976-04,0.044,
1976-05,0.041,
1976-06,0.059,
1976-07,0.059,
1976-08,0.057,
1976-09,0.055,
1976-10,0.054,
1976-11,0.053,
1976-12,0.051,
1977-01,0.056,
1977-02,0.067,
1977-03,0.055,
1977-04,0.041,
1977-05,0.035,
1977-06,0.011,
1977-07,0.013,
1977-08,0.005,
1977-09,0.005,
1977-10,0.005,
1977-11,0.005,
1977-12,-,Nothing exists
1978-01,-,Nothing exists
1978-02,-,Nothing exists
1978-03,-,Nothing exists
1978-04,-,Nothing exists
1978-05,-,Nothing exists
1978-06,-,Nothing exists
1978-07,-,Nothing exists
1978-08,0.003,
1978-09,0.003,
1978-10,0.003,
1978-11,0.003,
1978-12,0.016,
1979-01,0.018,
1979-02,0.013,
1979-03,0.002,
1979-04,0.002,
1979-05,0.010,
1979-06,-,Nothing exists
1979-07,-,Nothing exists
1979-08,-,Nothing exists
1979-09,-,Nothing exists
1979-10,-,Nothing exists
1979-11,-,Nothing exists
1979-12,-,Nothing exists
1980-01,-,Nothing exists
1980-02,-,Nothing exists
1980-03,-,Nothing exists
1980-04,-,Nothing exists
1980-05,-,Nothing exists
1980-06,-,Nothing exists
1980-07,-,Nothing exists
1980-08,-,Nothing exists
1980-09,-,Nothing exists
1980-10,-,Nothing exists
1980-11,-,Nothing exists
1980-12,-,Nothing exists
1981-01,-,Nothing exists
1981-02,-,Nothing exists
1981-03,-,Nothing exists
1981-04,-,Nothing exists
1981-05,-,Nothing exists
1981-06,-,Nothing exists
1981-07,-,Nothing exists
1981-08,-,Nothing exists
1981-09,0.002,
1981-10,0.002,
1981-11,0.002,
1981-12,-,Nothing exists
1982-01,0.002,
1982-02,0.002,
1982-03,0.002,
1982-04,0.002,
1982-05,0.002,
1982-06,0.002,
1982-07,0.002,
1982-08,0.003,
1982-09,0.003,
1982-10,0.003,
1982-11,0.003,
1982-12,-,Nothing exists
1983-01,-,Nothing exists
1983-02,-,Nothing exists
1983-03,-,Nothing exists
1983-04,0.010,
1983-05,0.010,
1983-06,0.008,
1983-07,0.004,
1983-08,0.004,
1983-09,0.032,
1983-10,0.056,
1983-11,0.058,
1983-12,0.062,
1984-01,0.069,
1984-02,0.056,
1984-03,0.058,
1984-04,0.061,
1984-05,0.313,
1984-06,0.462,
1984-07,0.480,
1984-08,0.479,
1984-09,0.491,
1984-10,0.470,
1984-11,0.226,
1984-12,0.221,
1985-01,0.228,
1985-02,0.229,
1985-03,0.248,
1985-04,0.250,
1985-05,0.254,
1985-06,0.253,
1985-07,0.245,
1985-08,0.388,
1985-09,0.362,
1985-10,0.412,
1985-11,0.519,
1985-12,0.491,
1986-01,0.485,
1986-02,0.470,
1986-03,0.479,
1986-04,0.504,
1986-05,0.510,
1986-06,0.490,
1986-07,0.480,
1986-08,0.475,
1986-09,0.441,
1986-10,0.443,
1986-11,0.437,
1986-12,0.424,
1987-01,0.411,
1987-02,0.413,
1987-03,0.389,
1987-04,0.398,
1987-05,0.441,
1987-06,0.434,
1987-07,0.443,
1987-08,0.605,
1987-09,0.771,
1987-10,0.629,
1987-11,0.677,
1987-12,0.652,
1988-01,0.722,
1988-02,0.690,
1988-03,0.646,
1988-04,0.653,
1988-05,0.751,
1988-06,0.753,
1988-07,0.653,
1988-08,0.645,
1988-09,0.660,
1988-10,0.580,
1988-11,0.575,
1988-12,0.630,
1989-01,0.797,
1989-02,0.767,
1989-03,0.690,
1989-04,0.585,
1989-05,0.559,
1989-06,0.452,
1989-07,0.439,
1989-08,0.532,
1989-09,0.511,
1989-10,0.484,
1989-11,0.471,
1989-12,0.488,
1990-01,0.557,
1990-02,0.539,
1990-03,0.579,
1990-04,0.569,
1990-05,0.591,
1990-06,0.601,
1990-07,0.564,
1990-08,0.591,
1990-09,0.549,
1990-10,0.521,
1990-11,0.675,
1990-12,0.306,
1991-01,0.797,
1991-02,0.921,
1991-03,1.011,
1991-04,1.107,
1991-05,0.993,
1991-06,1.051,
1991-07,0.813,
1991-08,0.809,
1991-09,0.771,
1991-10,0.777,
1991-11,0.753,
1991-12,0.699,
1992-01,0.685,
1992-02,0.823,
1992-03,0.834,
1992-04,0.713,
1992-05,0.614,
1992-06,0.608,
1992-07,0.560,
1992-08,0.431,
1992-09,0.432,
1992-10,0.516,
1992-11,0.550,
1992-12,0.207,
1993-01,0.533,
1993-02,0.395,
1993-03,0.460,
1993-04,0.431,
1993-05,0.351,
1993-06,0.020,
1993-07,0.046,
1993-08,0.061,
1993-09,0.040,
1993-10,0.020,
1993-11,0.049,
1993-12,0.019,
1994-01,0.027,
1994-02,0.050,
1994-03,0.051,
1994-04,0.079,
1994-05,0.079,
1994-06,0.127,
1994-07,0.117,
1994-08,0.095,
1994-09,0.202,
1994-10,0.282,
1994-11,0.409,
1994-12,0.294,
1995-01,0.393,
1995-02,0.250,
1995-03,0.230,
1995-04,0.295,
1995-05,0.358,
1995-06,0.418,
1995-07,0.443,
1995-08,0.729,
1995-09,0.539,
1995-10,0.586,
1995-11,0.631,
1995-12,0.867,
1996-01,1.135,
1996-02,1.227,
1996-03,1.154,
1996-04,1.631,
1996-05,1.398,
1996-06,1.404,
1996-07,1.159,
1996-08,0.984,
1996-09,1.201,
1996-10,1.083,
1996-11,2.399,
1996-12,2.501,
1997-01,2.582,
1997-02,3.255,
1997-03,3.412,
1997-04,3.386,
1997-05,3.664,
1997-06,3.941,
1997-07,4.038,
1997-08,4.203,
1997-09,4.434,
1997-10,3.374,
1997-11,3.481,
1997-12,3.088,
1998-01,2.121,
1998-02,2.472,
1998-03,2.577,
1998-04,2.953,
1998-05,2.814,
1998-06,3.182,
1998-07,3.553,
1998-08,3.507,
1998-09,3.059,
1998-10,4.716,
1998-11,5.743,
1998-12,5.925,
1999-01,7.211,
1999-02,5.500,
1999-03,6.131,
1999-04,6.175,
1999-05,5.227,
1999-06,5.166,
1999-07,4.495,
1999-08,6.404,
1999-09,7.044,
1999-10,6.935,
1999-11,6.722,
1999-12,7.490,
2000-01,6.669,
2000-02,6.801,
2000-03,6.578,
2000-04,6.771,
2000-05,5.392,
2000-06,6.201,
2000-07,6.332,
2000-08,6.626,
2000-09,5.390,
2000-10,6.128,
2000-11,6.173,
2000-12,6.496,
2001-01,7.120,
2001-02,6.210,
2001-03,5.898,
2001-04,6.836,
2001-05,7.315,
2001-06,5.980,
2001-07,6.615,
2001-08,6.667,
2001-09,6.527,
2001-10,6.123,
2001-11,5.195,
2001-12,5.179,
2002-01,4.591,
2002-02,5.772,
2002-03,7.194,
2002-04,7.757,
2002-05,6.647,
2002-06,5.245,
2002-07,5.825,
2002-08,8.896,
2002-09,9.532,
2002-10,9.756,
2002-11,9.870,
2002-12,9.292,
2003-01,10.839,
2003-02,10.180,
2003-03,8.544,
2003-04,7.388,
2003-05,6.787,
2003-06,7.024,
2003-07,6.791,
2003-08,7.399,
2003-09,7.200,
2003-10,8.047,
2003-11,6.419,
2003-12,6.008,
2004-01,5.492,
2004-02,6.040,
2004-03,4.826,
2004-04,5.034,
2004-05,4.996,
2004-06,7.308,
2004-07,9.720,
2004-08,12.104,
2004-09,10.632,
2004-10,11.092,
2004-11,11.311,
2004-12,10.869,
2005-01,9.839,
2005-02,7.663,
2005-03,5.139,
2005-04,6.477,
2005-05,4.309,
2005-06,4.042,
2005-07,3.395,
2005-08,4.800,
2005-09,5.363,
2005-10,5.542,
2005-11,7.918,
2005-12,9.263,
2006-01,9.539,
2006-02,7.471,
2006-03,6.884,
2006-04,8.010,
2006-05,7.931,
2006-06,9.278,
2006-07,10.298,
2006-08,11.280,
2006-09,9.375,
2006-10,10.426,
2006-11,10.547,
2006-12,7.158,
2007-01,7.882,
2007-02,8.064,
2007-03,7.829,
2007-04,7.716,
2007-05,8.809,
2007-06,9.244,
